id;name;Nation;Position;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;TklW;Int;PKwon;PKcon;OG;Succ;Att;Succ%;#Pl;Megs;Tkl;Cont;Tkl%;Past;Matches
441;Germán Sánchez\German-Sanchez;es ESP;DF;Granada;32;1986;16.7;9;1;1;19;16;0;0;10;23;0;0;0;0;0;;0;0;15;18;83.3;3;Matches
442;Manuel Sánchez\Manuel-Sanchez;es ESP;DF;Atlético Madrid;18;2000;0.7;1;0;0;2;0;1;4;1;0;0;0;0;1;1;100.0;1;0;1;1;100.0;0;Matches
443;Víctor Sánchez\Victor-Sanchez;es ESP;MFDF;Espanyol;31;1987;16.6;10;1;1;45;26;0;67;30;20;0;1;0;11;15;73.3;12;1;56;94;59.6;38;Matches
444;Luca Sangalli\Luca-Sangalli;es ESP;MF;Real Sociedad;24;1995;3.4;0;0;0;1;7;0;5;1;1;0;0;0;5;6;83.3;5;0;1;8;12.5;7;Matches
445;Oier Sanjurjo\Oier-Sanjurjo;es ESP;MF;Osasuna;33;1986;17.5;9;1;1;31;30;1;8;21;18;0;0;0;5;9;55.6;5;0;37;56;66.1;19;Matches
446;Ivan Šaponjić\Ivan-Saponjic;rs SRB;DF;Atlético Madrid;21;1997;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
447;Joan Sastre Vanrell\Joan-Sastre-Vanrell;es ESP;DF;Mallorca;22;1997;14.2;4;0;0;18;19;0;62;16;21;0;1;0;2;12;16.7;2;0;24;45;53.3;21;Matches
448;Stefan Savić\Stefan-Savic;me MNE;DF;Atlético Madrid;28;1991;13.0;3;0;0;11;7;0;0;5;17;0;0;1;3;4;75.0;3;0;10;13;76.9;3;Matches
449;Aleksandar Sedlar\Aleksandar-Sedlar;rs SRB;DF;Mallorca;27;1991;1.8;1;0;0;3;3;0;0;1;5;0;0;0;0;0;;0;0;1;5;20.0;4;Matches
450;Nélson Semedo\Nelson-Semedo;pt POR;DF;Barcelona;25;1993;14.4;1;0;0;15;22;2;10;25;14;1;0;0;26;40;65.0;27;1;35;47;74.5;12;Matches
451;Josep Señé\Josep-Sene;es ESP;MF;Mallorca;27;1991;1.5;0;0;0;1;3;0;1;1;1;0;0;0;2;3;66.7;2;0;3;4;75.0;1;Matches
452;Salva Sevilla\Salva-Sevilla;es ESP;MF;Mallorca;35;1984;20.6;9;1;1;25;15;1;99;14;10;0;0;0;8;19;42.1;9;0;19;37;51.4;18;Matches
453;Sidnei\Sidnei;br BRA;DF;Betis;29;1989;7.6;1;0;0;4;4;0;0;6;13;0;0;0;3;4;75.0;4;1;9;11;81.8;2;Matches
454;Jonathan Silva\Jonathan-Silva;ar ARG;DF;Leganés;25;1994;22.6;10;0;0;31;29;3;99;14;25;0;0;1;13;20;65.0;13;0;41;63;65.1;22;Matches
455;Rui Silva\Rui-Silva;pt POR;GK;Granada;25;1994;25.0;1;0;0;0;2;0;0;0;1;0;0;0;1;1;100.0;1;0;0;0;;0;Matches
456;Unai Simón\Unai-Simon;es ESP;GK;Athletic Bilbao;22;1997;23.0;2;0;0;1;2;0;0;0;1;0;0;0;0;1;0.0;0;0;0;1;0.0;1;Matches
457;Dimitris Siovas\Dimitris-Siovas;gr GRE;DF;Leganés;30;1988;14.6;4;0;0;17;5;2;4;21;30;0;1;0;5;6;83.3;5;0;32;44;72.7;12;Matches
458;Pione Sisto\Pione-Sisto;dk DEN;FWMF;Celta Vigo;24;1995;8.5;2;0;0;6;21;5;35;9;4;0;0;0;17;25;68.0;17;0;15;28;53.6;13;Matches
459;Antonio Sivera\Antonio-Sivera;es ESP;GK;Alavés;22;1996;3.0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;;0;0;0;0;;0;Matches
460;Fyodor Smolov\Fyodor-Smolov;ru RUS;FW;Celta Vigo;29;1990;3.2;1;0;0;5;3;4;3;0;4;0;0;0;5;10;50.0;5;0;0;4;0.0;4;Matches
461;Rubén Sobrino\Ruben-Sobrino;es ESP;FWMF;Valencia;27;1992;1.4;0;0;0;6;6;1;2;4;0;0;0;0;4;7;57.1;4;0;5;8;62.5;3;Matches
462;Roberto Soldado\Roberto-Soldado;es ESP;FW;Granada;34;1985;18.6;11;0;0;33;32;16;11;3;4;1;0;0;8;18;44.4;11;3;10;19;52.6;9;Matches
463;Carlos Soler\Carlos-Soler;es ESP;MF;Valencia;22;1997;15.4;3;0;0;19;13;1;12;15;9;0;0;0;12;18;66.7;14;1;23;41;56.1;18;Matches
464;Kévin Soni\Kevin-Soni;cm CMR;FW;Espanyol;21;1998;0.0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0.0;0;0;0;0;;0;Matches
465;David Soria\David-Soria;es ESP;GK;Getafe;26;1993;26.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;2;0.0;2;Matches
466;Juan Soriano\Juan-Soriano;es ESP;GK;Leganés;21;1997;11.0;2;0;0;1;1;0;0;0;0;0;1;0;0;0;;0;0;0;0;;0;Matches
467;Damián Suárez\Damian-Suarez;uy URU;DF;Getafe;31;1988;20.5;10;0;0;40;38;0;115;33;22;0;0;0;16;27;59.3;17;1;42;74;56.8;32;Matches
468;Denis Suárez\Denis-Suarez;es ESP;MFFW;Celta Vigo;25;1994;14.7;2;0;0;13;30;0;82;10;14;1;0;0;46;85;54.1;50;4;18;36;50.0;18;Matches
469;Luis Suárez\Luis-Suarez;uy URU;FW;Barcelona;32;1987;14.2;4;0;0;13;14;9;9;2;0;0;0;0;20;39;51.3;20;3;3;10;30.0;7;Matches
470;Suso\Suso;es ESP;FW;Sevilla;25;1993;3.2;0;0;0;3;3;0;20;1;1;0;0;0;10;15;66.7;11;1;5;8;62.5;3;Matches
471;Tachi\Tachi;es ESP;MFDF;Alavés;21;1997;0.1;0;0;0;1;0;0;0;0;2;0;0;0;0;0;;0;0;0;1;0.0;1;Matches
472;Rodrigo Tarín\Rodrigo-Tarin;es ESP;DF;Leganés;23;1996;4.0;1;0;0;3;3;0;0;2;2;0;0;0;0;0;;0;0;4;11;36.4;7;Matches
473;Álvaro Tejero\Alvaro-Tejero;es ESP;DF;Eibar;23;1996;13.3;3;0;0;15;15;1;65;10;24;0;0;0;1;3;33.3;1;1;25;35;71.4;10;Matches
474;Cristian Tello\Cristian-Tello;es ESP;MFFW;Betis;27;1991;4.7;0;0;0;3;2;0;19;2;2;0;0;0;8;11;72.7;8;1;3;6;50.0;3;Matches
475;Marc-André ter Stegen\Marc-Andre-ter-Stegen;de GER;GK;Barcelona;27;1992;25.0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;;0;0;1;2;50.0;1;Matches
476;David Timor\David-Timor;es ESP;MF;Getafe;29;1989;3.5;2;0;0;6;7;0;3;2;5;0;0;0;1;1;100.0;1;0;4;5;80.0;1;Matches
477;Jean-Clair Todibo\Jean-Clair-Todibo;fr FRA;DF;Barcelona;19;1999;0.9;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0.0;0;0;1;2;50.0;1;Matches
478;Karl Toko Ekambi\Karl-Toko-Ekambi;cm CMR;FW;Villarreal;26;1992;11.1;0;0;0;7;7;7;4;2;3;0;1;0;16;27;59.3;19;1;4;7;57.1;3;Matches
479;Raúl de Tomás\Raul-de-Tomas;es ESP;FW;Espanyol;24;1994;5.0;1;0;0;9;10;2;3;1;2;1;0;0;19;27;70.4;20;3;2;7;28.6;5;Matches
480;Toño\Tono;es ESP;DF;Levante;29;1989;13.0;0;0;0;13;13;5;42;10;7;0;0;0;15;25;60.0;16;1;20;32;62.5;12;Matches
481;Ferrán Torres\Ferran-Torres;es ESP;MFFW;Valencia;19;2000;19.7;5;0;0;15;29;11;65;13;10;0;0;0;46;78;59.0;50;2;18;37;48.6;19;Matches
482;Óliver Torres\Oliver-Torres;es ESP;FWMF;Sevilla;24;1994;12.4;5;0;0;23;13;0;30;21;9;0;0;0;19;26;73.1;19;1;34;55;61.8;21;Matches
483;Pau Torres\Pau-Torres;es ESP;DF;Villarreal;22;1997;22.0;4;0;0;23;5;0;1;19;18;0;1;0;7;9;77.8;8;1;29;35;82.9;6;Matches
484;Roberto Torres\Roberto-Torres;es ESP;MFFW;Osasuna;30;1989;22.0;1;0;0;13;25;2;116;14;20;0;1;0;20;33;60.6;22;3;17;48;35.4;31;Matches
485;Aleksandar Trajkovski\Aleksandar-Trajkovski;mk MKD;MF;Mallorca;26;1992;1.6;0;0;0;4;4;0;13;2;2;0;0;0;2;3;66.7;2;0;2;5;40.0;3;Matches
486;Manu Trigueros\Manu-Trigueros;es ESP;MF;Villarreal;27;1991;12.7;4;0;0;21;25;0;24;18;3;0;0;0;10;16;62.5;11;0;27;54;50.0;27;Matches
487;Kieran Trippier\Kieran-Trippier;eng ENG;DF;Atlético Madrid;28;1990;16.0;1;0;0;15;9;2;103;23;17;0;0;0;12;18;66.7;12;1;41;67;61.2;26;Matches
488;Samuel Umtiti\Samuel-Umtiti;fr FRA;DF;Barcelona;25;1993;9.3;4;0;0;17;14;1;0;8;24;0;0;0;4;6;66.7;4;0;13;18;72.2;5;Matches
489;Enes Ünal\Enes-Unal;tr TUR;FW;Valladolid;22;1997;18.0;2;0;0;30;44;13;8;6;6;1;0;0;17;30;56.7;18;0;10;23;43.5;13;Matches
490;Tomáš Vaclík\Tomas-Vaclik;cz CZE;GK;Sevilla;30;1989;24.5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;;0;0;0;1;0.0;1;Matches
491;Álvaro Vadillo\Alvaro-Vadillo;es ESP;FWMF;Granada;24;1994;13.6;0;0;0;9;20;9;92;9;7;0;0;0;20;41;48.8;22;2;12;21;57.1;9;Matches
492;Germán Valera\German-Valera;es ESP;FW;Atlético Madrid;17;2002;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
493;Martin Valjent\Martin-Valjent;sk SVK;DF;Mallorca;23;1995;26.0;4;0;0;13;8;1;1;16;30;0;0;0;6;8;75.0;6;0;25;32;78.1;7;Matches
494;Jesús Vallejo\Jesus-Vallejo;es ESP;DF;Granada;22;1997;1.0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;;0;0;0;0;;0;Matches
495;Manu Vallejo\Manu-Vallejo;es ESP;MFFW;Valencia;22;1997;3.5;0;0;0;5;3;1;3;2;3;0;0;0;4;6;66.7;4;0;5;9;55.6;4;Matches
496;Federico Valverde\Federico-Valverde;uy URU;MF;Real Madrid;21;1998;13.9;1;0;0;15;7;0;10;13;19;0;0;0;12;25;48.0;15;1;27;40;67.5;13;Matches
497;Raphaël Varane\Raphael-Varane;fr FRA;DF;Real Madrid;26;1993;22.0;2;0;0;13;6;1;2;18;18;0;0;0;7;10;70.0;8;0;26;37;70.3;11;Matches
498;Matías Vargas\Matias-Vargas;ar ARG;FWMF;Espanyol;21;1997;10.5;1;0;0;8;18;1;38;9;2;0;0;0;23;40;57.5;24;1;10;23;43.5;13;Matches
499;Franco Vázquez\Franco-Vazquez;ar ARG;MFFW;Sevilla;30;1989;9.8;4;0;0;21;33;6;16;17;7;0;0;0;17;21;81.0;18;1;27;50;54.0;23;Matches
500;Kevin Vázquez\Kevin-Vazquez;es ESP;DF;Celta Vigo;26;1993;8.2;5;0;0;10;13;1;15;8;14;0;0;0;8;12;66.7;8;0;13;20;65.0;7;Matches
501;Lucas Vázquez\Lucas-Vazquez;es ESP;FWMF;Real Madrid;28;1991;6.1;1;0;0;17;10;1;28;10;6;1;0;0;9;16;56.3;10;0;14;24;58.3;10;Matches
502;Unai Vencedor Paris\Unai-Vencedor-Paris;es ESP;MF;Athletic Bilbao;18;2000;0.8;1;0;0;0;1;0;4;0;0;0;0;0;1;1;100.0;1;0;0;0;;0;Matches
503;Mikel Vesga\Mikel-Vesga;es ESP;MF;Athletic Bilbao;26;1993;7.2;2;0;0;13;4;0;6;14;12;0;0;0;5;7;71.4;5;0;18;32;56.3;14;Matches
504;Rúben Vezo\Ruben-Vezo;pt POR;DF;Levante;25;1994;18.0;4;0;0;20;19;1;0;15;22;0;1;0;1;2;50.0;1;1;29;45;64.4;16;Matches
505;Fede Vico\Fede-Vico;es ESP;MFFW;Granada;25;1994;4.0;1;0;0;3;7;0;18;0;1;0;0;0;7;13;53.8;8;0;0;5;0.0;5;Matches
506;Aleix Vidal\Aleix-Vidal;es ESP;MF;Alavés;29;1989;22.2;6;0;0;16;41;2;101;14;21;1;0;0;21;47;44.7;26;3;20;44;45.5;24;Matches
507;Arturo Vidal\Arturo-Vidal;cl CHI;MFFW;Barcelona;32;1987;10.1;3;0;0;28;16;6;6;26;11;0;1;0;5;11;45.5;5;1;39;57;68.4;18;Matches
508;Nacho Vidal\Nacho-Vidal;es ESP;DF;Osasuna;24;1995;17.3;5;0;0;22;25;0;48;17;35;0;1;0;21;26;80.8;21;0;31;43;72.1;12;Matches
509;Dídac Vilà\Didac-Vila;es ESP;DF;Espanyol;30;1989;18.4;5;0;0;22;20;2;46;30;28;0;0;0;8;15;53.3;9;1;47;74;63.5;27;Matches
510;Toni Villa\Toni-Villa;es ESP;MF;Valladolid;24;1995;12.0;4;0;0;14;28;2;24;16;8;0;0;0;33;78;42.3;37;3;20;48;41.7;28;Matches
511;Asier Villalibre\Asier-Villalibre;es ESP;FW;Athletic Bilbao;21;1997;3.8;0;0;0;8;8;5;6;1;1;0;0;0;3;7;42.9;3;0;2;6;33.3;4;Matches
512;Juan Villar\Juan-Villar;es ESP;FW;Osasuna;31;1988;2.6;1;0;0;7;2;6;1;0;0;0;0;0;1;1;100.0;1;0;0;1;0.0;1;Matches
513;Vitolo\Vitolo;es ESP;MFFW;Atlético Madrid;29;1989;11.4;3;0;0;20;36;5;5;8;9;0;0;0;33;60;55.0;35;0;13;26;50.0;13;Matches
514;Šime Vrsaljko\Sime-Vrsaljko;hr CRO;DF;Atlético Madrid;27;1992;4.0;3;0;0;7;3;0;14;4;8;0;0;0;0;0;;0;0;8;10;80.0;2;Matches
515;Nikola Vukčević\Nikola-Vukcevic;me MNE;MF;Levante;27;1991;11.2;7;0;0;25;17;0;1;18;9;0;0;0;4;4;100.0;4;0;29;49;59.2;20;Matches
516;Moussa Wagué\Moussa-Wague;sn SEN;DF;Barcelona;20;1998;1.0;0;0;0;1;0;0;6;3;1;0;0;0;4;5;80.0;4;0;3;4;75.0;1;Matches
517;Wakaso\Wakaso;gh GHA;MF;Alavés;29;1990;14.3;12;1;1;41;24;0;15;28;20;0;0;0;24;36;66.7;25;0;51;70;72.9;19;Matches
518;Daniel Wass\Daniel-Wass;dk DEN;DFMF;Valencia;30;1989;24.1;5;0;0;25;29;3;69;24;27;0;0;0;10;17;58.8;10;0;39;63;61.9;24;Matches
519;Iñaki Williams\Inaki-Williams;es ESP;FW;Athletic Bilbao;25;1994;23.5;2;0;0;19;35;19;42;10;4;2;0;0;35;60;58.3;38;1;14;22;63.6;8;Matches
520;Yoel\Yoel;es ESP;GK;Eibar;30;1988;1.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;;0;Matches
521;Okay Yokuşlu\Okay-Yokuslu;tr TUR;MF;Celta Vigo;25;1994;14.2;3;0;0;26;8;0;3;20;22;0;0;0;18;26;69.2;19;0;26;41;63.4;15;Matches
522;Joseba Zaldúa\Joseba-Zaldua;es ESP;DF;Real Sociedad;27;1992;21.8;6;0;0;27;48;1;82;29;33;0;0;1;12;26;46.2;12;0;43;68;63.2;25;Matches
523;Andre-Frank Zambo Anguissa\Andre-Frank-Zambo-Anguissa;cm CMR;MF;Villarreal;23;1995;18.7;6;0;0;30;25;0;9;32;30;0;0;0;56;65;86.2;57;1;55;82;67.1;27;Matches
524;Igor Zubeldia\Igor-Zubeldia;es ESP;MFDF;Real Sociedad;22;1997;21.0;6;0;0;40;17;0;4;32;12;0;1;0;17;19;89.5;17;0;49;66;74.2;17;Matches
525;David Zurutuza\David-Zurutuza;es ESP;MF;Real Sociedad;33;1986;1.0;0;0;0;2;0;0;1;1;3;0;0;0;1;2;50.0;1;0;2;3;66.7;1;Matches
526;Martin Ødegaard\Martin-Odegaard;no NOR;MF;Real Sociedad;20;1998;21.4;3;0;0;21;28;0;90;12;8;0;0;0;55;78;70.5;57;1;20;46;43.5;26;Matches
