"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Starts";"Min";"Gls";"Ast";"PK";"PKatt";"CrdY";"CrdR";"Gls_per_match";"Ast_per_match";"G_A_per_match";"G_PK_per_match";"G_A_PK_per_match";"xG";"npxG";"xA";"xG_per_match";"xA_per_match";"xG_xA";"npxG_per_match";"npxG_xA";"Matches"
360;Mikel Oyarzabal\Mikel-Oyarzabal;es ESP;FWMF;Real Sociedad;22;1997;24;24;2040;7;6;3;3;2;0;0.31;0.26;0.57;0.18;0.44;6.7;4.4;4.7;0.29;0.21;0.50;0.19;0.40;Matches
361;Fernando Pacheco\Fernando-Pacheco;es ESP;GK;Alavés;27;1992;24;24;2160;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
362;Daniel Parejo\Daniel-Parejo;es ESP;MF;Valencia;30;1989;25;25;2210;8;3;5;5;6;1;0.33;0.12;0.45;0.12;0.24;5.3;1.5;3.1;0.22;0.13;0.34;0.06;0.19;Matches
363;Thomas Partey\Thomas-Partey;gh GHA;MF;Atletico Madrid;26;1993;24;21;1840;2;0;0;0;10;0;0.10;0.00;0.10;0.10;0.10;0.9;0.9;0.9;0.04;0.05;0.09;0.04;0.09;Matches
364;Gabriel Paulista\Gabriel-Paulista;br BRA;DF;Valencia;28;1990;24;23;2086;1;0;0;0;5;0;0.04;0.00;0.04;0.04;0.04;0.6;0.6;0.0;0.03;0.00;0.03;0.03;0.03;Matches
365;Alfonso Pedraza\Alfonso-Pedraza;es ESP;DF;Betis;23;1996;11;9;783;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.6;0.04;0.07;0.11;0.04;0.11;Matches
366;Marc Pedraza\Marc-Pedraza;es ESP;MF;Mallorca;32;1987;2;1;74;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
367;Pedrosa\Pedrosa;es ESP;DFMF;Espanyol;21;1998;14;9;854;1;0;0;0;1;0;0.11;0.00;0.11;0.11;0.11;1.5;1.5;0.4;0.16;0.04;0.20;0.16;0.20;Matches
368;Rubén Peña\Ruben-Pena;es ESP;DF;Villarreal;28;1991;18;14;1328;1;1;0;0;4;0;0.07;0.07;0.14;0.07;0.14;0.6;0.6;1.1;0.04;0.08;0.12;0.04;0.12;Matches
369;Luis Perea\Luis-Perea;es ESP;FWMF;Osasuna;21;1997;2;0;19;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
370;Victor Perea\Victor-Perea;es ESP;DF;Espanyol;19;2000;12;10;882;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.4;0.01;0.04;0.05;0.01;0.05;Matches
371;Gonzalo Pereira Cejudo\Gonzalo-Pereira-Cejudo;es ESP;DF;Levante;22;1997;1;0;12;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
372;Carles Pérez\Carles-Perez;es ESP;FW;Barcelona;21;1998;10;5;473;1;2;0;0;0;0;0.19;0.38;0.57;0.19;0.57;1.0;1.0;0.3;0.19;0.06;0.26;0.19;0.26;Matches
373;Iñigo Pérez\Inigo-Perez;es ESP;MFDF;Osasuna;31;1988;11;5;488;1;0;0;0;0;0;0.18;0.00;0.18;0.18;0.18;0.8;0.8;0.3;0.14;0.05;0.19;0.14;0.19;Matches
374;Juan Pérez\Juan-Perez;es ESP;GK;Osasuna;23;1996;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
375;Lucas Pérez\Lucas-Perez;es ESP;FW;Alavés;30;1988;26;21;1940;11;5;5;5;3;0;0.51;0.23;0.74;0.28;0.51;9.3;5.5;4.7;0.43;0.22;0.65;0.26;0.47;Matches
376;Rubén Pérez\Ruben-Perez;es ESP;MF;Leganés;30;1989;17;17;1479;0;0;0;0;6;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.1;0.02;0.01;0.02;0.02;0.02;Matches
377;Pablo Piatti\Pablo-Piatti;ar ARG;DFMF;Espanyol;30;1989;3;0;53;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.14;0.00;0.14;0.14;0.14;Matches
378;Cristiano Piccini\Cristiano-Piccini;it ITA;DF;Valencia;26;1992;2;1;75;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.09;0.00;0.09;0.09;0.09;Matches
379;Tomás Pina Isla\Tomas-Pina-Isla;es ESP;MF;Alavés;31;1987;13;12;900;1;0;0;0;3;0;0.10;0.00;0.10;0.10;0.10;0.8;0.8;0.4;0.08;0.04;0.12;0.08;0.12;Matches
380;Pipa\Pipa;es ESP;DFMF;Espanyol;21;1998;2;1;116;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.0;0.29;0.03;0.32;0.29;0.32;Matches
381;Gerard Piqué\Gerard-Pique;es ESP;DF;Barcelona;32;1987;24;24;2131;1;0;0;0;10;0;0.04;0.00;0.04;0.04;0.04;1.4;1.4;0.5;0.06;0.02;0.08;0.06;0.08;Matches
382;Óscar Plano\Oscar-Plano;es ESP;MF;Valladolid;28;1991;26;21;1889;3;2;0;0;3;0;0.14;0.10;0.24;0.14;0.24;3.9;3.9;2.5;0.19;0.12;0.31;0.19;0.31;Matches
383;Pere Pons\Pere-Pons;es ESP;MF;Alavés;26;1993;22;5;732;1;1;0;0;1;0;0.12;0.12;0.25;0.12;0.25;0.2;0.2;0.9;0.03;0.11;0.13;0.03;0.13;Matches
384;Pedro Porro\Pedro-Porro;es ESP;DFMF;Valladolid;19;1999;12;6;644;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.03;0.03;0.00;0.03;Matches
385;Francisco Portillo\Francisco-Portillo;es ESP;MF;Getafe;29;1990;13;3;335;0;1;0;0;2;0;0.00;0.27;0.27;0.00;0.27;0.3;0.3;0.7;0.08;0.18;0.25;0.08;0.25;Matches
386;Portu\Portu;es ESP;FWMF;Real Sociedad;27;1992;22;18;1667;7;6;0;1;5;0;0.38;0.32;0.70;0.38;0.70;4.9;4.2;4.4;0.27;0.24;0.50;0.23;0.46;Matches
387;Sergio Postigo\Sergio-Postigo;es ESP;DF;Levante;30;1988;20;20;1752;1;0;0;0;5;0;0.05;0.00;0.05;0.05;0.05;0.6;0.6;0.2;0.03;0.01;0.04;0.03;0.04;Matches
388;Darío Poveda\Dario-Poveda;es ESP;FW;Atletico Madrid;22;1997;1;0;7;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;1.89;0.00;1.89;1.89;1.89;Matches
389;Alejandro Pozo Pozo\Alejandro-Pozo-Pozo;es ESP;DF;Mallorca;20;1999;7;4;423;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.3;0.00;0.06;0.06;0.00;0.06;Matches
390;Alejandro Pozo Pozo\Alejandro-Pozo-Pozo;es ESP;FWMF;Sevilla;20;1999;3;0;34;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
391;Abdón Prats\Abdon-Prats;es ESP;FWMF;Mallorca;26;1992;13;0;167;0;0;0;1;1;0;0.00;0.00;0.00;0.00;0.00;1.3;0.5;0.0;0.69;0.00;0.69;0.28;0.28;Matches
392;Andrés Prieto\Andres-Prieto;es ESP;GK;Espanyol;25;1993;1;0;;0;0;0;0;1;0;;;;;;0.0;0.0;0.0;;;;;;Matches
393;Antonio Puertas\Antonio-Puertas;es ESP;FWMF;Granada;27;1992;25;19;1775;5;0;0;0;4;0;0.25;0.00;0.25;0.25;0.25;5.9;5.9;0.5;0.30;0.03;0.32;0.30;0.32;Matches
394;Riqui Puig\Riqui-Puig;es ESP;MF;Barcelona;19;1999;2;0;22;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.69;0.69;0.00;0.69;Matches
395;Quini\Quini;es ESP;DF;Granada;29;1989;10;8;718;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.2;0.03;0.03;0.05;0.03;0.05;Matches
396;Xavi Quintillà\Xavi-Quintilla;es ESP;DF;Villarreal;22;1996;16;15;1373;0;2;0;0;5;0;0.00;0.13;0.13;0.00;0.13;0.2;0.2;1.4;0.02;0.09;0.11;0.02;0.11;Matches
397;Quique\Quique;es ESP;FW;Eibar;29;1990;10;3;366;0;1;0;0;0;0;0.00;0.25;0.25;0.00;0.25;0.4;0.4;0.2;0.10;0.05;0.16;0.10;0.16;Matches
398;Nemanja Radoja\Nemanja-Radoja;rs SRB;MF;Levante;26;1993;16;15;1364;1;0;0;0;2;0;0.07;0.00;0.07;0.07;0.07;0.2;0.2;0.7;0.01;0.04;0.05;0.01;0.05;Matches
399;Rafinha\Rafinha;br BRA;FWMF;Barcelona;26;1993;3;2;187;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.4;0.23;0.17;0.40;0.23;0.40;Matches
400;Rafinha\Rafinha;br BRA;MF;Celta Vigo;26;1993;18;16;1394;2;1;0;0;2;0;0.13;0.06;0.19;0.13;0.19;1.4;1.4;1.1;0.09;0.07;0.16;0.09;0.16;Matches
401;Baba Rahman\Baba-Rahman;gh GHA;DF;Mallorca;25;1994;2;2;109;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.04;0.00;0.04;0.04;0.04;Matches
402;Antonio Raillo\Antonio-Raillo;es ESP;DF;Mallorca;27;1991;22;22;1905;1;0;0;0;5;1;0.05;0.00;0.05;0.05;0.05;1.8;1.8;0.1;0.09;0.01;0.09;0.09;0.09;Matches
403;Ivan Rakitić\Ivan-Rakitic;hr CRO;MF;Barcelona;31;1988;20;9;889;0;3;0;0;2;0;0.00;0.30;0.30;0.00;0.30;1.4;1.4;0.7;0.14;0.07;0.21;0.14;0.21;Matches
404;Sandro Ramírez\Sandro-Ramirez;es ESP;FW;Valladolid;24;1995;18;12;996;2;1;0;1;2;0;0.18;0.09;0.27;0.18;0.27;3.9;3.2;1.6;0.36;0.15;0.50;0.29;0.43;Matches
405;Iván Ramis\Ivan-Ramis;es ESP;DF;Eibar;34;1984;7;6;458;1;0;0;0;1;0;0.20;0.00;0.20;0.20;0.20;0.2;0.2;0.0;0.04;0.00;0.04;0.04;0.04;Matches
406;Adrián Ramos\Adrian-Ramos;co COL;FW;Granada;33;1986;7;2;222;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.1;0.19;0.03;0.22;0.19;0.22;Matches
407;Sergio Ramos\Sergio-Ramos;es ESP;DF;Real Madrid;33;1986;24;24;2130;5;0;3;3;7;0;0.21;0.00;0.21;0.08;0.08;5.6;3.3;0.1;0.24;0.00;0.24;0.14;0.14;Matches
408;Raúl\Raul;es ESP;FWMF;Betis;18;2000;3;0;16;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
409;Recio\Recio;es ESP;MF;Leganés;28;1991;19;14;1308;0;0;0;0;9;0;0.00;0.00;0.00;0.00;0.00;1.1;1.1;0.3;0.07;0.02;0.09;0.07;0.09;Matches
410;Sergio Reguilón\Sergio-Reguilon;es ESP;DF;Sevilla;22;1996;21;21;1784;1;4;0;0;7;0;0.05;0.20;0.25;0.05;0.25;1.3;1.3;3.6;0.06;0.18;0.25;0.06;0.25;Matches
411;Manolo Reina\Manolo-Reina;es ESP;GK;Mallorca;34;1985;25;25;2250;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
412;Álex Remiro\Alex-Remiro;es ESP;GK;Real Sociedad;24;1995;18;18;1620;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.01;0.00;0.01;0.01;0.01;Matches
413;Luis Rioja\Luis-Rioja;es ESP;MF;Alavés;25;1993;19;15;1193;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;1.9;0.03;0.14;0.17;0.03;0.17;Matches
414;Rodrigo Riquelme\Rodrigo-Riquelme;es ESP;MF;Atletico Madrid;19;2000;1;0;12;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.85;0.00;0.85;0.85;0.85;Matches
415;Cristian Rivera\Cristian-Rivera;es ESP;MF;Leganés;22;1997;5;3;309;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.01;0.03;0.04;0.01;0.04;Matches
416;Sergi Roberto\Sergi-Roberto;es ESP;DFMF;Barcelona;27;1992;22;20;1740;1;2;0;0;8;0;0.05;0.10;0.16;0.05;0.16;0.5;0.5;1.6;0.02;0.08;0.11;0.02;0.11;Matches
417;Joel Robles\Joel-Robles;es ESP;GK;Betis;29;1990;25;25;2167;0;0;0;0;3;1;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
418;Marc Roca\Marc-Roca;es ESP;MF;Espanyol;22;1996;24;24;2074;2;1;2;2;7;0;0.09;0.04;0.13;0.00;0.04;2.1;0.5;1.3;0.09;0.06;0.15;0.02;0.08;Matches
419;Rubén Rochina\Ruben-Rochina;es ESP;MF;Levante;28;1991;19;14;1262;4;0;0;0;4;0;0.29;0.00;0.29;0.29;0.29;2.0;2.0;1.5;0.14;0.11;0.25;0.14;0.25;Matches
420;Rodrigo\Rodrigo;es ESP;FW;Valencia;28;1991;21;17;1375;2;7;0;0;2;1;0.13;0.46;0.59;0.13;0.59;4.1;4.1;4.3;0.27;0.28;0.55;0.27;0.55;Matches
421;Kévin Rodrigues\Kevin-Rodrigues;pt POR;DF;Real Sociedad;25;1994;1;0;5;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
422;Kévin Rodrigues\Kevin-Rodrigues;pt POR;DFFW;Leganés;25;1994;17;14;1270;1;2;0;0;3;1;0.07;0.14;0.21;0.07;0.21;0.7;0.7;2.5;0.05;0.17;0.22;0.05;0.22;Matches
423;Óscar Rodríguez Arnaiz\Oscar-Rodriguez-Arnaiz;es ESP;MFFW;Leganés;21;1998;25;19;1584;5;2;0;0;4;1;0.28;0.11;0.40;0.28;0.40;2.4;2.4;2.4;0.14;0.14;0.27;0.14;0.27;Matches
424;Ángel Rodríguez\Angel-Rodriguez;es ESP;FW;Getafe;32;1987;23;7;1065;10;2;1;1;4;0;0.85;0.17;1.01;0.76;0.93;4.9;4.1;1.4;0.41;0.11;0.53;0.35;0.46;Matches
425;Dani Rodríguez\Dani-Rodriguez;es ESP;MFFW;Mallorca;31;1988;26;25;2112;4;1;1;1;3;0;0.17;0.04;0.21;0.13;0.17;4.0;3.3;1.2;0.17;0.05;0.22;0.14;0.19;Matches
426;Guido Rodríguez\Guido-Rodriguez;ar ARG;MF;Betis;25;1994;4;2;161;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
427;James Rodríguez\James-Rodriguez;co COL;MF;Real Madrid;28;1991;7;4;341;1;1;0;0;1;0;0.26;0.26;0.53;0.26;0.53;0.9;0.9;1.8;0.24;0.48;0.73;0.24;0.73;Matches
428;Rodrygo\Rodrygo;br BRA;FW;Real Madrid;18;2001;12;8;666;2;0;0;0;0;0;0.27;0.00;0.27;0.27;0.27;1.8;1.8;0.9;0.24;0.12;0.36;0.24;0.36;Matches
429;Facundo Roncaglia\Facundo-Roncaglia;ar ARG;DF;Osasuna;32;1987;11;11;930;1;0;0;0;4;2;0.10;0.00;0.10;0.10;0.10;0.0;0.0;0.1;0.00;0.01;0.01;0.00;0.01;Matches
430;Roberto Rosales\Roberto-Rosales;ve VEN;DF;Leganés;30;1988;14;13;1126;0;1;0;0;5;0;0.00;0.08;0.08;0.00;0.08;0.1;0.1;1.6;0.01;0.13;0.13;0.01;0.13;Matches
431;Rubén\Ruben;es ESP;GK;Osasuna;35;1984;14;13;1133;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
432;Waldo Rubio\Waldo-Rubio;es ESP;MFFW;Valladolid;23;1995;12;4;442;0;1;0;0;3;0;0.00;0.20;0.20;0.00;0.20;0.3;0.3;0.4;0.05;0.07;0.13;0.05;0.13;Matches
433;Aitor Ruibal\Aitor-Ruibal;es ESP;DFFW;Leganés;23;1996;13;3;437;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.6;0.09;0.12;0.20;0.09;0.20;Matches
434;Jorge Sáenz\Jorge-Saenz;es ESP;DFMF;Celta Vigo;22;1996;3;2;130;0;0;0;0;1;1;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
435;Borja Sainz\Borja-Sainz;es ESP;MFFW;Alavés;18;2001;12;2;339;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.9;0.9;0.3;0.24;0.08;0.33;0.24;0.33;Matches
436;Yannis Salibur\Yannis-Salibur;fr FRA;FWMF;Mallorca;28;1991;2;0;52;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
437;Mohammed Salisu\Mohammed-Salisu;gh GHA;DF;Valladolid;20;1999;26;25;2276;1;1;0;0;2;0;0.04;0.04;0.08;0.04;0.08;1.0;1.0;0.1;0.04;0.00;0.04;0.04;0.04;Matches
438;Fede San Emeterio\Fede-San-Emeterio;es ESP;MF;Valladolid;22;1997;14;12;1060;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.01;0.01;0.00;0.01;Matches
439;Mikel San José\Mikel-San-Jose;es ESP;MF;Athletic Bilbao;30;1989;10;3;354;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.6;0.6;0.0;0.15;0.01;0.15;0.15;0.15;Matches
440;Oihan Sancet\Oihan-Sancet;es ESP;MF;Athletic Bilbao;19;2000;7;3;325;0;1;0;0;1;0;0.00;0.28;0.28;0.00;0.28;0.4;0.4;0.5;0.11;0.13;0.25;0.11;0.25;Matches
441;Germán Sánchez\German-Sanchez;es ESP;DF;Granada;32;1986;18;17;1500;2;0;0;0;9;1;0.12;0.00;0.12;0.12;0.12;1.2;1.2;0.0;0.07;0.00;0.07;0.07;0.07;Matches
442;Manuel Sánchez\Manuel-Sanchez;es ESP;DF;Atletico Madrid;18;2000;1;1;63;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.19;0.19;0.00;0.19;Matches
443;Víctor Sánchez\Victor-Sanchez;es ESP;MFDF;Espanyol;31;1987;20;18;1495;0;1;0;0;10;1;0.00;0.06;0.06;0.00;0.06;0.2;0.2;1.0;0.01;0.06;0.08;0.01;0.08;Matches
444;Luca Sangalli\Luca-Sangalli;es ESP;MF;Real Sociedad;24;1995;10;4;308;0;1;0;0;0;0;0.00;0.29;0.29;0.00;0.29;0.5;0.5;0.5;0.15;0.15;0.30;0.15;0.30;Matches
445;Oier Sanjurjo\Oier-Sanjurjo;es ESP;MF;Osasuna;33;1986;19;19;1571;2;0;0;0;9;1;0.11;0.00;0.11;0.11;0.11;1.3;1.3;0.8;0.08;0.05;0.12;0.08;0.12;Matches
446;Ivan Šaponjić\Ivan-Saponjic;rs SRB;DF;Atletico Madrid;21;1997;1;0;2;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;8.67;0.00;8.67;8.67;8.67;Matches
447;Joan Sastre Vanrell\Joan-Sastre-Vanrell;es ESP;DF;Mallorca;22;1997;15;15;1281;0;2;0;0;4;0;0.00;0.14;0.14;0.00;0.14;0.4;0.4;1.4;0.03;0.10;0.13;0.03;0.13;Matches
448;Stefan Savić\Stefan-Savic;me MNE;DF;Atletico Madrid;28;1991;13;13;1170;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.01;0.01;0.00;0.01;Matches
449;Aleksandar Sedlar\Aleksandar-Sedlar;rs SRB;DF;Mallorca;27;1991;4;2;166;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
450;Nélson Semedo\Nelson-Semedo;pt POR;DF;Barcelona;25;1993;20;15;1294;0;2;0;0;1;0;0.00;0.14;0.14;0.00;0.14;0.3;0.3;1.2;0.02;0.08;0.10;0.02;0.10;Matches
451;Josep Señé\Josep-Sene;es ESP;MF;Mallorca;27;1991;4;1;134;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.02;0.02;0.00;0.02;Matches
452;Salva Sevilla\Salva-Sevilla;es ESP;MF;Mallorca;35;1984;24;24;1856;3;3;2;3;9;1;0.15;0.15;0.29;0.05;0.19;3.0;0.7;3.1;0.15;0.15;0.30;0.04;0.19;Matches
453;Sidnei\Sidnei;br BRA;DF;Betis;29;1989;9;8;682;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.02;0.00;0.02;0.02;0.02;Matches
454;Jonathan Silva\Jonathan-Silva;ar ARG;DF;Leganés;25;1994;23;23;2035;0;0;0;0;10;0;0.00;0.00;0.00;0.00;0.00;1.0;1.0;1.5;0.04;0.06;0.11;0.04;0.11;Matches
455;Rui Silva\Rui-Silva;pt POR;GK;Granada;25;1994;25;25;2250;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
456;Unai Simón\Unai-Simon;es ESP;GK;Athletic Bilbao;22;1997;23;23;2070;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
457;Dimitris Siovas\Dimitris-Siovas;gr GRE;DF;Leganés;30;1988;17;16;1314;0;0;0;0;4;0;0.00;0.00;0.00;0.00;0.00;0.9;0.9;0.1;0.06;0.00;0.07;0.06;0.07;Matches
458;Pione Sisto\Pione-Sisto;dk DEN;FWMF;Celta Vigo;24;1995;18;7;766;2;0;0;0;2;0;0.23;0.00;0.23;0.23;0.23;1.8;1.8;0.4;0.21;0.05;0.26;0.21;0.26;Matches
459;Antonio Sivera\Antonio-Sivera;es ESP;GK;Alavés;22;1996;3;3;270;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
460;Fyodor Smolov\Fyodor-Smolov;ru RUS;FW;Celta Vigo;29;1990;5;4;292;1;0;0;0;1;0;0.31;0.00;0.31;0.31;0.31;0.8;0.8;0.1;0.23;0.03;0.26;0.23;0.26;Matches
461;Rubén Sobrino\Ruben-Sobrino;es ESP;FWMF;Valencia;27;1992;10;1;128;1;0;0;0;0;0;0.70;0.00;0.70;0.70;0.70;0.3;0.3;0.2;0.23;0.13;0.36;0.23;0.36;Matches
462;Roberto Soldado\Roberto-Soldado;es ESP;FW;Granada;34;1985;22;21;1670;2;4;1;1;11;0;0.11;0.22;0.32;0.05;0.27;2.6;1.9;3.3;0.14;0.18;0.32;0.10;0.28;Matches
463;Carlos Soler\Carlos-Soler;es ESP;MF;Valencia;22;1997;18;16;1382;2;0;0;0;3;0;0.13;0.00;0.13;0.13;0.13;1.3;1.3;1.0;0.08;0.06;0.15;0.08;0.15;Matches
464;Kévin Soni\Kevin-Soni;cm CMR;FW;Espanyol;21;1998;1;0;3;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
465;David Soria\David-Soria;es ESP;GK;Getafe;26;1993;26;26;2340;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
466;Juan Soriano\Juan-Soriano;es ESP;GK;Leganés;21;1997;11;11;990;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.03;0.00;0.03;0.03;0.03;Matches
467;Damián Suárez\Damian-Suarez;uy URU;DF;Getafe;31;1988;21;21;1842;1;4;0;0;10;0;0.05;0.20;0.24;0.05;0.24;0.6;0.6;2.0;0.03;0.10;0.12;0.03;0.12;Matches
468;Denis Suárez\Denis-Suarez;es ESP;MFFW;Celta Vigo;25;1994;20;16;1326;1;3;0;1;2;0;0.07;0.20;0.27;0.07;0.27;2.0;1.3;3.3;0.14;0.22;0.36;0.09;0.31;Matches
469;Luis Suárez\Luis-Suarez;uy URU;FW;Barcelona;32;1987;17;15;1278;11;7;1;1;4;0;0.77;0.49;1.27;0.70;1.20;9.7;9.0;2.8;0.68;0.19;0.88;0.64;0.83;Matches
470;Suso\Suso;es ESP;FW;Sevilla;25;1993;5;3;291;1;1;0;0;0;0;0.31;0.31;0.62;0.31;0.62;0.2;0.2;0.8;0.07;0.25;0.31;0.07;0.31;Matches
471;Tachi\Tachi;es ESP;MFDF;Alavés;21;1997;2;0;10;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
472;Rodrigo Tarín\Rodrigo-Tarin;es ESP;DF;Leganés;23;1996;7;5;356;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.04;0.00;0.04;0.04;0.04;Matches
473;Álvaro Tejero\Alvaro-Tejero;es ESP;DF;Eibar;23;1996;15;13;1193;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.7;0.01;0.05;0.06;0.01;0.06;Matches
474;Cristian Tello\Cristian-Tello;es ESP;MFFW;Betis;27;1991;17;3;423;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;1.1;1.1;0.2;0.22;0.04;0.26;0.22;0.26;Matches
475;Marc-André ter Stegen\Marc-Andre-ter-Stegen;de GER;GK;Barcelona;27;1992;25;25;2250;0;2;0;0;0;0;0.00;0.08;0.08;0.00;0.08;0.0;0.0;0.7;0.00;0.03;0.03;0.00;0.03;Matches
476;David Timor\David-Timor;es ESP;MF;Getafe;29;1989;11;3;312;2;0;0;0;2;0;0.58;0.00;0.58;0.58;0.58;0.2;0.2;0.0;0.07;0.01;0.07;0.07;0.07;Matches
477;Jean-Clair Todibo\Jean-Clair-Todibo;fr FRA;DF;Barcelona;19;1999;2;1;77;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
478;Karl Toko Ekambi\Karl-Toko-Ekambi;cm CMR;FW;Villarreal;26;1992;18;11;995;6;2;0;0;0;0;0.54;0.18;0.72;0.54;0.72;6.6;6.6;1.2;0.60;0.11;0.71;0.60;0.71;Matches
479;Raúl de Tomás\Raul-de-Tomas;es ESP;FW;Espanyol;24;1994;5;5;450;4;0;1;1;1;0;0.80;0.00;0.80;0.60;0.60;3.0;2.2;0.1;0.60;0.02;0.62;0.45;0.47;Matches
480;Toño\Tono;es ESP;DF;Levante;29;1989;14;13;1171;0;2;0;0;0;0;0.00;0.15;0.15;0.00;0.15;0.1;0.1;1.3;0.01;0.10;0.11;0.01;0.11;Matches
