"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Starts";"Min";"Gls";"Ast";"PK";"PKatt";"CrdY";"CrdR";"Gls_per_match";"Ast_per_match";"G_A_per_match";"G_PK_per_match";"G_A_PK_per_match";"xG";"npxG";"xA";"xG_per_match";"xA_per_match";"xG_xA";"npxG_per_match";"npxG_xA";"Matches"
925;Francisco Rodríguez Araya\Francisco-Rodriguez-Araya;ch SUI;MF;ch Lugano;23;1995;1;0;9;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
926;Genaro Rodríguez Serrano\Genaro-Rodriguez-Serrano;es ESP;DF;es Sevilla;21;1998;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
927;Ángel Rodríguez\Angel-Rodriguez;es ESP;FW;es Getafe;32;1987;7;4;409;3;0;0;0;2;0;0.66;0.00;0.66;0.66;0.66;1.8;1.8;0.5;0.41;0.10;0.51;0.41;0.51;Matches
928;Tom Rogić\Tom-Rogic;au AUS;MF;sco Celtic;26;1992;2;1;114;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.1;0.43;0.07;0.50;0.43;0.50;Matches
929;Marcos Rojo\Marcos-Rojo;ar ARG;DF;eng Manchester Utd;29;1990;4;4;348;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.3;0.01;0.08;0.09;0.01;0.09;Matches
930;Jaime Romero\Jaime-Romero;es ESP;MFFW;az Qarabağ Ağdam;29;1990;4;2;187;0;1;0;0;0;0;0.00;0.48;0.48;0.00;0.48;0.3;0.3;0.9;0.16;0.43;0.59;0.16;0.59;Matches
931;Sergio Romero\Sergio-Romero;ar ARG;GK;eng Manchester Utd;32;1987;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
932;Mario Rondón\Mario-Rondon;ve VEN;FWMF;ro CFR Cluj;33;1986;4;1;107;1;0;0;0;1;1;0.84;0.00;0.84;0.84;0.84;0.2;0.2;0.0;0.18;0.00;0.18;0.18;0.18;Matches
933;Pablo Rosario\Pablo-Rosario;nl NED;MF;nl PSV Eindhoven;22;1997;6;5;434;1;0;0;0;2;0;0.21;0.00;0.21;0.21;0.21;0.1;0.1;0.1;0.02;0.02;0.04;0.02;0.04;Matches
934;Markus Rosenberg\Markus-Rosenberg;se SWE;FW;se Malmö;36;1982;6;5;463;3;0;0;0;1;0;0.58;0.00;0.58;0.58;0.58;1.7;1.7;0.3;0.34;0.07;0.40;0.34;0.40;Matches
935;Valentin Rosier\Valentin-Rosier;fr FRA;DF;pt Sporting CP;22;1996;5;5;450;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.03;0.03;0.00;0.03;Matches
936;Dorin Rotariu\Dorin-Rotariu;ro ROU;MFFW;kz Astana FK;24;1995;6;6;513;1;0;0;0;0;0;0.18;0.00;0.18;0.18;0.18;0.9;0.9;0.3;0.15;0.06;0.21;0.15;0.21;Matches
937;Jérôme Roussillon\Jerome-Roussillon;fr FRA;DF;de Wolfsburg;26;1993;6;4;330;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.2;0.11;0.05;0.16;0.11;0.16;Matches
938;John Ruddy\John-Ruddy;eng ENG;GK;eng Wolves;32;1986;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
939;Stéphane Ruffier\Stephane-Ruffier;fr FRA;GK;fr Saint-Étienne;32;1986;4;4;360;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
940;Robbin Ruiter\Robbin-Ruiter;nl NED;GK;nl PSV Eindhoven;32;1987;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
941;Abel Ruiz\Abel-Ruiz;es ESP;FW;pt Braga;19;2000;2;1;96;1;0;0;0;1;0;0.94;0.00;0.94;0.94;0.94;0.1;0.1;0.4;0.10;0.41;0.51;0.10;0.51;Matches
942;Víctor Ruiz\Victor-Ruiz;es ESP;DF;tr Beşiktaş;30;1989;1;1;74;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
943;Antonio Rukavina\Antonio-Rukavina;rs SRB;DF;kz Astana FK;35;1984;6;5;497;0;1;0;0;0;0;0.00;0.18;0.18;0.00;0.18;0.0;0.0;0.4;0.00;0.08;0.08;0.00;0.08;Matches
944;Frederik Rønnow\Frederik-Ronnow;dk DEN;GK;de Eint Frankfurt;26;1992;5;5;450;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
945;João Victor Santos Sá\Joao-Victor-Santos-Sa;br BRA;FWMF;de Wolfsburg;25;1994;5;3;290;3;0;0;0;0;0;0.93;0.00;0.93;0.93;0.93;2.1;2.1;0.4;0.64;0.11;0.75;0.64;0.75;Matches
946;José Sá\Jose-Sa;pt POR;GK;gr Olympiacos;26;1993;2;2;210;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
947;Tiago Sá\Tiago-Sa;pt POR;GK;pt Braga;24;1995;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
948;Jonathan Sabbatini\Jonathan-Sabbatini;uy URU;MF;ch Lugano;31;1988;3;3;270;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.02;0.04;0.06;0.02;0.06;Matches
949;Thomas Sabitzer\Thomas-Sabitzer;at AUT;FW;at LASK;18;2000;1;0;10;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
950;Falaye Sacko\Falaye-Sacko;ml MLI;DF;pt Vitória;24;1995;3;3;245;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.3;0.00;0.11;0.12;0.00;0.12;Matches
951;Michal Sadílek\Michal-Sadilek;cz CZE;DF;nl PSV Eindhoven;20;1999;5;4;366;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
952;Umar Sadiq\Umar-Sadiq;ng NGA;FW;rs Partizan;22;1997;6;6;527;4;1;0;0;0;0;0.68;0.17;0.85;0.68;0.85;3.7;3.7;1.0;0.64;0.18;0.81;0.64;0.81;Matches
953;Rashad Sadygov\Rashad-Sadygov;az AZE;DF;az Qarabağ Ağdam;37;1982;4;4;360;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.1;0.07;0.03;0.10;0.07;0.10;Matches
954;Behrang Safari\Behrang-Safari;se SWE;DF;se Malmö;34;1985;8;7;584;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.5;0.02;0.08;0.09;0.02;0.09;Matches
955;Matvei Safonov\Matvei-Safonov;ru RUS;GK;ru Krasnodar;20;1999;3;3;270;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
956;Məhəmmədəliyev Şahruddin Maqomedoviç\Mhmmdliyev-Sahruddin-Maqomedovic;az AZE;GK;az Qarabağ Ağdam;25;1994;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
957;Romain Saïss\Romain-Saiss;ma MAR;DFMF;eng Wolves;29;1990;5;4;378;1;0;0;0;0;0;0.24;0.00;0.24;0.24;0.24;0.3;0.3;0.1;0.07;0.02;0.09;0.07;0.09;Matches
958;Bukayo Saka\Bukayo-Saka;eng ENG;DFFW;eng Arsenal;17;2001;6;6;545;2;4;0;0;0;0;0.33;0.66;0.99;0.33;0.99;1.0;1.0;3.2;0.16;0.52;0.68;0.16;0.68;Matches
959;William Saliba\William-Saliba;fr FRA;DF;fr Saint-Étienne;18;2001;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.07;0.03;0.10;0.07;0.10;Matches
960;Romain Salin\Romain-Salin;fr FRA;GK;fr Rennes;35;1984;2;2;180;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
961;Andreas Samaris\Andreas-Samaris;gr GRE;FW;pt Benfica;30;1989;1;0;;0;0;0;0;0;0;;;;;;0.0;0.0;0.0;;;;;;Matches
962;Alexis Sánchez\Alexis-Sanchez;cl CHI;FW;it Inter;30;1988;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.8;0.18;0.38;0.55;0.18;0.55;Matches
963;Víctor Sánchez\Victor-Sanchez;es ESP;MF;es Espanyol;31;1987;3;3;241;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
964;Edvard Sandvik Tagseth\Edvard-Sandvik-Tagseth;no NOR;MFDF;no Rosenborg;18;2001;2;1;55;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.20;0.20;0.00;0.20;Matches
965;Davide Santon\Davide-Santon;it ITA;DF;it Roma;28;1991;5;3;314;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.07;0.07;0.00;0.07;Matches
966;Lucas Santos\Lucas-Santos;br BRA;FWMF;ru CSKA Moscow;20;1999;2;0;34;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.08;0.00;0.08;0.08;0.08;Matches
967;Michael Santos\Michael-Santos;uy URU;FW;dk FC Copenhagen;26;1993;8;6;553;2;0;0;0;2;0;0.33;0.00;0.33;0.33;0.33;1.9;1.9;0.2;0.32;0.03;0.34;0.32;0.34;Matches
968;Pablo Santos\Pablo-Santos;br BRA;DF;pt Braga;27;1992;5;4;363;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.08;0.01;0.09;0.08;0.09;Matches
969;Yusuf Sari\Yusuf-Sari;tr TUR;MF;tr Trabzonspor;20;1998;2;1;93;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.3;0.24;0.25;0.50;0.24;0.50;Matches
970;Zvonimir Šarlija\Zvonimir-Sarlija;hr CRO;DF;ru CSKA Moscow;22;1996;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.18;0.00;0.18;0.18;0.18;Matches
971;Franklin Sasere\Franklin-Sasere;ng NGA;MF;ch Lugano;22;1997;1;0;20;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
972;Vujadin Savić\Vujadin-Savic;rs SRB;DF;cy APOEL;29;1990;6;6;540;1;0;0;0;3;0;0.17;0.00;0.17;0.17;0.17;0.5;0.5;0.0;0.08;0.00;0.08;0.08;0.08;Matches
973;Aleksandar Šćekić\Aleksandar-Scekic;me MNE;MF;rs Partizan;27;1991;5;3;299;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.01;0.01;0.02;0.01;0.02;Matches
974;Didar Schalmukan\Didar-Schalmukan;kz KAZ;MF;kz Astana FK;23;1996;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.04;0.04;0.08;0.04;0.08;Matches
975;Alexander Schlager\Alexander-Schlager;at AUT;GK;at LASK;23;1996;8;8;720;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.01;0.01;0.00;0.01;Matches
976;Xaver Schlager\Xaver-Schlager;at AUT;MF;de Wolfsburg;21;1997;3;3;194;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.4;0.23;0.17;0.40;0.23;0.40;Matches
977;Romano Schmid\Romano-Schmid;at AUT;MF;at Wolfsberger AC;19;2000;6;6;525;0;1;0;0;1;0;0.00;0.17;0.17;0.00;0.17;0.4;0.4;0.8;0.06;0.13;0.19;0.06;0.19;Matches
978;Alexander Schmidt\Alexander-Schmidt;at AUT;FW;at Wolfsberger AC;21;1998;4;0;38;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.25;0.10;0.35;0.25;0.35;Matches
979;Lukas Schmitz\Lukas-Schmitz;de GER;DF;at Wolfsberger AC;30;1988;6;6;540;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.4;0.02;0.07;0.08;0.02;0.08;Matches
980;Tom Schnell\Tom-Schnell;lu LUX;DF;lu F91 Dudelange;33;1985;6;5;495;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.06;0.00;0.06;0.06;0.06;Matches
981;Lukas Schöfl\Lukas-Schofl;at AUT;MF;at Wolfsberger AC;18;2001;1;0;14;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
982;Siebe Schrijvers\Siebe-Schrijvers;be BEL;MF;be Club Brugge;23;1996;1;0;17;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.4;0.00;2.02;2.02;0.00;2.02;Matches
983;Perr Schuurs\Perr-Schuurs;nl NED;DF;nl Ajax;19;1999;2;1;113;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.09;0.07;0.15;0.09;0.15;Matches
984;Daniel Schwaab\Daniel-Schwaab;de GER;DF;nl PSV Eindhoven;30;1988;3;3;270;1;0;1;1;1;0;0.33;0.00;0.33;0.00;0.00;1.1;0.4;0.0;0.38;0.00;0.38;0.12;0.12;Matches
985;Erdem Seçgin\Erdem-Secgin;tr TUR;MF;tr Beşiktaş;19;2000;3;1;98;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
986;Haris Seferović\Haris-Seferovic;ch SUI;FW;pt Benfica;27;1992;2;1;92;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.11;0.00;0.11;0.11;0.11;Matches
987;Rúben Semedo\Ruben-Semedo;pt POR;DF;gr Olympiacos;25;1994;1;1;90;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
988;Marcos Senesi\Marcos-Senesi;ar ARG;DF;nl Feyenoord;22;1997;5;3;294;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.04;0.00;0.04;0.04;0.04;Matches
989;Nuno Sequeira\Nuno-Sequeira;pt POR;DF;pt Braga;28;1990;7;7;630;0;4;0;0;2;0;0.00;0.57;0.57;0.00;0.57;0.0;0.0;1.2;0.00;0.18;0.18;0.00;0.18;Matches
990;Artem Shabanov\Artem-Shabanov;ua UKR;DF;ua Dynamo Kyiv;27;1992;5;5;450;1;0;0;0;3;0;0.20;0.00;0.20;0.20;0.20;0.1;0.1;0.1;0.02;0.01;0.04;0.02;0.04;Matches
991;Mykola Shaparenko\Mykola-Shaparenko;ua UKR;MF;ua Dynamo Kyiv;20;1998;1;0;19;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.18;0.00;0.18;0.18;0.18;Matches
992;Dmytro Shastal\Dmytro-Shastal;ua UKR;FW;ua FC Oleksandriya;23;1995;5;2;145;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.6;0.6;0.2;0.38;0.09;0.47;0.38;0.47;Matches
993;Luke Shaw\Luke-Shaw;eng ENG;DF;eng Manchester Utd;24;1995;3;3;270;0;1;0;0;0;0;0.00;0.33;0.33;0.00;0.33;0.1;0.1;0.2;0.04;0.06;0.11;0.04;0.11;Matches
994;Georgi Shchennikov\Georgi-Shchennikov;ru RUS;MF;ru CSKA Moscow;28;1991;1;0;9;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
995;Volodymyr Shepelyev\Volodymyr-Shepelyev;ua UKR;MF;ua Dynamo Kyiv;22;1997;6;6;515;0;1;0;0;1;0;0.00;0.17;0.17;0.00;0.17;0.3;0.3;0.8;0.05;0.14;0.19;0.05;0.19;Matches
996;Dmitriy Shomko\Dmitriy-Shomko;kz KAZ;DF;kz Astana FK;29;1990;6;6;540;1;0;0;0;2;0;0.17;0.00;0.17;0.17;0.17;0.1;0.1;0.2;0.02;0.03;0.05;0.02;0.05;Matches
997;Theoson Siebatcheu\Theoson-Siebatcheu;fr FRA;FW;fr Rennes;23;1996;5;2;196;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.8;0.8;0.0;0.36;0.02;0.38;0.36;0.38;Matches
998;Vincent Sierro\Vincent-Sierro;ch SUI;MF;ch Young Boys;23;1995;1;1;69;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.15;0.15;0.00;0.15;Matches
999;Dávid Sigér\David-Siger;hu HUN;MF;hu Ferencváros;28;1990;5;5;418;1;0;0;0;1;0;0.22;0.00;0.22;0.22;0.22;0.7;0.7;0.5;0.15;0.10;0.25;0.15;0.25;Matches
1000;Mikalay Signevich\Mikalay-Signevich;by BLR;FW;hu Ferencváros;27;1992;4;0;55;1;0;0;0;0;0;1.64;0.00;1.64;1.64;1.64;0.5;0.5;0.0;0.75;0.00;0.75;0.75;0.75;Matches
1001;Arnór Sigurðsson\Arnor-Sigurdsson;is ISL;FWMF;ru CSKA Moscow;20;1999;5;4;336;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;1.4;1.4;0.6;0.37;0.16;0.53;0.37;0.53;Matches
1002;Ragnar Sigurðsson\Ragnar-Sigurdsson;is ISL;DF;dk FC Copenhagen;33;1986;2;2;176;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1003;André Silva\Andre-Silva;pt POR;FW;de Eint Frankfurt;23;1995;7;7;523;2;1;0;0;0;0;0.34;0.17;0.52;0.34;0.52;3.4;3.4;0.7;0.58;0.11;0.69;0.58;0.69;Matches
1004;Fábio Silva\Fabio-Silva;pt POR;FWMF;pt Porto;17;2002;3;0;34;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.16;0.00;0.16;0.16;0.16;Matches
1005;Gabriel Silva\Gabriel-Silva;br BRA;DF;fr Saint-Étienne;28;1991;3;1;121;1;0;0;0;1;0;0.74;0.00;0.74;0.74;0.74;0.1;0.1;0.1;0.05;0.08;0.13;0.05;0.13;Matches
1006;João Miguel Macedo Silva\Joao-Miguel-Macedo-Silva;pt POR;GK;pt Vitória;24;1995;4;4;360;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1007;Rafa Silva\Rafa-Silva;pt POR;MF;pt Benfica;26;1993;2;1;101;1;0;0;0;1;0;0.89;0.00;0.89;0.89;0.89;0.1;0.1;0.0;0.11;0.00;0.11;0.11;0.11;Matches
1008;Raul Silva\Raul-Silva;br BRA;DF;pt Braga;29;1989;2;2;143;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.04;0.00;0.04;0.04;0.04;Matches
1009;Jozo Šimunović\Jozo-Simunovic;hr CRO;DF;sco Celtic;24;1994;2;1;96;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1010;Luka Šimunović\Luka-Simunovic;hr CRO;DFMF;kz Astana FK;22;1997;3;3;225;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1011;Danel Sinani\Danel-Sinani;lu LUX;FWMF;lu F91 Dudelange;22;1997;5;5;449;4;1;0;0;2;1;0.80;0.20;1.00;0.80;1.00;1.6;1.6;0.5;0.31;0.10;0.41;0.31;0.41;Matches
1012;Scott Sinclair\Scott-Sinclair;eng ENG;FWMF;sco Celtic;30;1989;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.01;0.01;0.00;0.01;Matches
1013;Luis Sinisterra\Luis-Sinisterra;co COL;FW;nl Feyenoord;20;1999;6;6;494;1;0;0;0;2;0;0.18;0.00;0.18;0.18;0.18;1.4;1.4;0.3;0.25;0.06;0.31;0.25;0.31;Matches
1014;Daley Sinkgraven\Daley-Sinkgraven;nl NED;DF;de Leverkusen;24;1995;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1015;Artem Sitalo\Artem-Sitalo;ua UKR;FW;ua FC Oleksandriya;29;1989;3;3;260;1;0;0;0;0;0;0.35;0.00;0.35;0.35;0.35;0.8;0.8;0.1;0.29;0.04;0.33;0.29;0.33;Matches
1016;Dmitri Skopintsev\Dmitri-Skopintsev;ru RUS;DF;ru Krasnodar;22;1997;1;0;15;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1017;Martin Škrtel\Martin-Skrtel;sk SVK;DF;tr Başakşehir;34;1984;6;6;512;1;0;0;0;2;0;0.18;0.00;0.18;0.18;0.18;0.4;0.4;0.1;0.07;0.01;0.08;0.07;0.08;Matches
1018;Michal Škvarka\Michal-Skvarka;sk SVK;MF;hu Ferencváros;26;1992;4;1;116;1;1;1;1;1;0;0.78;0.78;1.55;0.00;0.78;0.9;0.2;0.6;0.71;0.49;1.20;0.12;0.61;Matches
1019;Simeon Slavchev\Simeon-Slavchev;bg BUL;MF;az Qarabağ Ağdam;25;1993;1;0;30;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.0;1.09;0.09;1.19;1.09;1.19;Matches
1020;Chris Smalling\Chris-Smalling;eng ENG;DF;it Roma;29;1989;5;5;450;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.2;0.08;0.03;0.11;0.08;0.11;Matches
1021;Emile Smith-Rowe\Emile-Smith-Rowe;eng ENG;FWMF;eng Arsenal;19;2000;3;3;235;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;1.0;1.0;0.1;0.38;0.05;0.42;0.38;0.42;Matches
1022;Rafa Soares\Rafa-Soares;pt POR;DF;pt Vitória;24;1995;1;1;90;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1023;Tiquinho Soares\Tiquinho-Soares;br BRA;FW;pt Porto;28;1991;7;4;345;3;0;0;0;0;1;0.78;0.00;0.78;0.78;0.78;3.9;3.9;0.4;1.02;0.10;1.12;1.02;1.12;Matches
1024;Fran Sol\Fran-Sol;es ESP;FW;ua Dynamo Kyiv;27;1992;1;0;9;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.0;5.01;0.00;5.01;5.01;5.01;Matches
1025;Michael Sollbauer\Michael-Sollbauer;at AUT;DF;at Wolfsberger AC;29;1990;6;6;540;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1026;Yann Sommer\Yann-Sommer;ch SUI;GK;de M'gladbach;30;1988;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1027;David Soria\David-Soria;es ESP;GK;es Getafe;26;1993;3;3;270;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1028;José Sosa\Jose-Sosa;ar ARG;MF;tr Trabzonspor;34;1985;3;2;205;1;0;0;0;2;0;0.44;0.00;0.44;0.44;0.44;0.5;0.5;0.5;0.23;0.20;0.43;0.23;0.43;Matches
1029;Pieros Sotiriou\Pieros-Sotiriou;cy CYP;FW;dk FC Copenhagen;26;1993;6;6;540;1;0;0;0;0;0;0.17;0.00;0.17;0.17;0.17;1.2;1.2;0.0;0.20;0.00;0.20;0.20;0.20;Matches
1030;Seydouba Soumah\Seydouba-Soumah;gn GUI;MFFW;rs Partizan;28;1991;6;5;388;2;0;0;0;0;0;0.46;0.00;0.46;0.46;0.46;1.6;1.6;0.4;0.38;0.10;0.48;0.38;0.48;Matches
1031;Dyego Sousa\Dyego-Sousa;pt POR;FW;pt Benfica;29;1989;1;1;79;0;1;0;0;0;0;0.00;1.14;1.14;0.00;1.14;0.1;0.1;0.1;0.11;0.14;0.24;0.11;0.24;Matches
1032;Lucas Souza\Lucas-Souza;br BRA;MF;cy APOEL;29;1990;6;6;495;1;0;0;0;2;0;0.18;0.00;0.18;0.18;0.18;0.4;0.4;0.5;0.06;0.08;0.15;0.06;0.15;Matches
1033;Djibril Sow\Djibril-Sow;ch SUI;MF;de Eint Frankfurt;22;1997;8;8;720;0;2;0;0;2;0;0.00;0.25;0.25;0.00;0.25;0.2;0.2;1.2;0.03;0.15;0.18;0.03;0.18;Matches
1034;Uroš Spajić\Uros-Spajic;rs SRB;DF;ru Krasnodar;26;1993;6;6;540;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.0;0.07;0.00;0.07;0.07;0.07;Matches
1035;Marvin Spielmann\Marvin-Spielmann;ch SUI;MFFW;ch Young Boys;23;1996;2;0;51;1;0;0;0;0;0;1.76;0.00;1.76;1.76;1.76;0.6;0.6;0.2;1.04;0.36;1.40;1.04;1.40;Matches
1036;Leonardo Spinazzola\Leonardo-Spinazzola;it ITA;DF;it Roma;26;1993;7;6;523;1;0;0;0;1;0;0.17;0.00;0.17;0.17;0.17;0.1;0.1;0.3;0.02;0.06;0.08;0.02;0.08;Matches
1037;Andraž Šporar\Andraz-Sporar;si SVN;FW;pt Sporting CP;25;1994;2;2;178;1;0;0;0;0;0;0.51;0.00;0.51;0.51;0.51;0.4;0.4;0.0;0.21;0.00;0.21;0.21;0.21;Matches
1038;Andraž Šporar\Andraz-Sporar;si SVN;FW;sk Slovan Bratislava;25;1994;6;6;540;5;2;0;1;0;0;0.83;0.33;1.17;0.83;1.17;3.1;2.2;0.9;0.51;0.15;0.66;0.36;0.51;Matches
1039;Sven Sprangler\Sven-Sprangler;at AUT;MF;at Wolfsberger AC;24;1995;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1040;Jens Stage\Jens-Stage;dk DEN;MF;dk FC Copenhagen;22;1996;6;6;540;1;1;0;1;2;0;0.17;0.17;0.33;0.17;0.33;1.5;0.8;0.2;0.25;0.03;0.28;0.13;0.16;Matches
