"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Min";"Mn/MP";"Min%";"90s";"Starts";"Mn/Start";"Subs";"Mn/Sub";"unSub";"PPM";"onG";"onGA";"+/-";"+/-90";"On-Off";"onxG";"onxGA";"xG+/-";"xG+/-90";"On-Off-ex";"Matches"
126;Steven Berghuis\Steven-Berghuis;nl NED;FW;nl Feyenoord;27;1991;6;540;90;100.0;6.0;6;90;0;;0;1.50;7;9;-2;-0.33;;7.3;12.1;-4.8;-0.80;;Matches
127;Emil Bergström\Emil-Bergstrom;se SWE;DF;ch Basel;26;1993;2;180;90;25.0;2.0;2;90;0;;6;1.50;1;1;0;0.00;-1.33;2.1;3.2;-1.1;-0.56;-1.05;Matches
128;Steven Bergwijn\Steven-Bergwijn;nl NED;FW;nl PSV Eindhoven;21;1997;5;394;79;73.0;4.4;5;79;0;;0;1.88;7;8;-1;-0.23;+1.00;4.9;6.1;-1.1;-0.26;+0.19;Matches
129;Robert Berić\Robert-Beric;si SVN;FW;fr Saint-Étienne;28;1991;6;312;52;57.8;3.5;4;71;2;14;0;0.67;4;3;+1;+0.29;+1.47;2.8;2.7;+0.1;+0.04;-0.11;Matches
130;Mergim Berisha\Mergim-Berisha;de GER;MF;at RB Salzburg;21;1998;1;14;14;7.8;0.2;0;;1;14;0;1.00;0;1;-1;-6.43;-5.34;0.0;0.1;0.0;-0.26;+0.04;Matches
131;Valon Berisha\Valon-Berisha;xk KVX;MF;it Lazio;26;1993;4;159;40;29.4;1.8;2;60;2;20;1;0.75;1;3;-2;-1.13;-0.90;2.4;3.2;-0.8;-0.46;-0.33;Matches
132;Di'Shon Bernard\DiShon-Bernard;eng ENG;DF;eng Manchester Utd;18;2000;1;90;90;12.5;1.0;1;90;0;;0;0.00;1;2;-1;-1.00;-2.29;1.9;1.2;+0.6;+0.64;-0.57;Matches
133;Antoine Bernede\Antoine-Bernede;fr FRA;MF;at RB Salzburg;20;1999;1;4;4;2.2;0.0;0;;1;4;0;1.00;0;0;0;0.00;+1.53;0.0;0.0;0.0;+0.08;+0.38;Matches
134;Antoine Bernier\Antoine-Bernier;be BEL;FWMF;lu F91 Dudelange;21;1997;6;514;86;95.2;5.7;6;86;0;;0;1.42;8;16;-8;-1.40;+5.52;5.0;16.7;-11.7;-2.06;+3.23;Matches
135;Artem Besyedin\Artem-Besyedin;ua UKR;FW;ua Dynamo Kyiv;23;1996;6;388;65;71.9;4.3;4;88;2;19;0;1.17;6;7;-1;-0.23;-0.82;7.7;4.9;+2.8;+0.65;-0.11;Matches
136;Adel Bettaieb\Adel-Bettaieb;tn TUN;FW;lu F91 Dudelange;22;1997;3;126;42;23.3;1.4;1;86;2;20;2;1.00;1;0;+1;+0.71;+3.11;0.6;2.1;-1.4;-1.02;+1.56;Matches
137;Louis Beyer\Louis-Beyer;de GER;DF;de M'gladbach;19;2000;0;;;;;0;;0;;3;;;;;;;;;;;;Matches
138;Denys Bezborodko\Denys-Bezborodko;ua UKR;FW;ua FC Oleksandriya;25;1994;4;186;47;34.4;2.1;1;86;3;33;1;0.50;3;4;-1;-0.48;+0.28;1.7;3.5;-1.8;-0.88;-0.54;Matches
139;Roman Bezjak\Roman-Bezjak;si SVN;MFDF;cy APOEL;30;1989;3;135;45;18.8;1.5;1;90;2;23;1;1.33;4;4;0;0.00;-0.31;3.7;2.2;+1.5;+0.99;+1.70;Matches
140;Roman Bezus\Roman-Bezus;ua UKR;MF;be Gent;28;1990;4;250;63;34.7;2.8;3;73;1;30;2;1.33;4;3;+1;+0.36;-0.21;4.5;2.5;+1.9;+0.70;+1.33;Matches
141;Pep Biel\Pep-Biel;es ESP;MF;dk FC Copenhagen;22;1996;4;261;65;36.3;2.9;3;83;1;11;4;2.50;4;2;+2;+0.69;+0.89;2.9;4.7;-1.8;-0.63;-0.70;Matches
142;Justin Bijlow\Justin-Bijlow;nl NED;GK;nl Feyenoord;21;1998;0;;;;;0;;0;;5;;;;;;;;;;;;Matches
143;Jaka Bijol\Jaka-Bijol;si SVN;MFFW;ru CSKA Moscow;20;1999;6;158;26;29.3;1.8;2;58;4;11;0;0.83;1;5;-4;-2.28;-1.81;1.6;4.0;-2.4;-1.36;-1.71;Matches
144;Oleh Bilyk\Oleh-Bilyk;ua UKR;GK;ua FC Oleksandriya;21;1998;0;;;;;0;;0;;6;;;;;;;;;;;;Matches
145;Cristiano Biraghi\Cristiano-Biraghi;it ITA;DF;it Inter;26;1992;2;171;86;95.0;1.9;2;86;0;;0;3.00;3;1;+2;+1.05;-8.95;2.5;0.5;+2.0;+1.04;-7.49;Matches
146;Kristijan Bistrović\Kristijan-Bistrovic;hr CRO;MF;ru CSKA Moscow;21;1998;6;420;70;77.8;4.7;4;90;2;30;0;0.83;3;9;-6;-1.29;-1.29;5.5;8.1;-2.6;-0.56;-1.82;Matches
147;Dan Bitton\Dan-Bitton;il ISR;MFFW;bg Ludogorets;24;1995;4;34;9;4.7;0.4;0;;4;9;3;1.63;0;1;-1;-2.65;-2.78;0.3;0.9;-0.6;-1.53;-0.90;Matches
148;Nir Bitton\Nir-Bitton;il ISR;DFMF;sco Celtic;27;1991;5;135;27;18.8;1.5;1;90;4;11;2;2.17;2;3;-1;-0.67;-1.44;1.4;3.7;-2.2;-1.49;-1.89;Matches
149;Marco Bizot\Marco-Bizot;nl NED;GK;nl AZ Alkmaar;28;1991;8;720;90;100.0;8.0;8;90;0;;0;1.57;16;11;+5;+0.62;;15.7;10.1;+5.7;+0.71;;Matches
150;Andreas Bjelland\Andreas-Bjelland;dk DEN;DF;dk FC Copenhagen;31;1988;4;274;69;38.1;3.0;3;90;1;4;1;1.40;3;2;+1;+0.33;+0.33;2.2;2.0;+0.2;+0.08;+0.43;Matches
151;Miha Blažič\Miha-Blazic;si SVN;DF;hu Ferencváros;26;1993;6;540;90;100.0;6.0;6;90;0;;0;1.38;5;7;-2;-0.33;;8.5;9.2;-0.8;-0.13;;Matches
152;Daley Blind\Daley-Blind;nl NED;DF;nl Ajax;29;1990;2;180;90;100.0;2.0;2;90;0;;0;1.50;2;3;-1;-0.50;;1.5;2.4;-0.9;-0.44;;Matches
153;Myron Boadu\Myron-Boadu;nl NED;FW;nl AZ Alkmaar;18;2001;7;622;89;86.4;6.9;7;89;0;;0;1.69;14;7;+7;+1.01;+1.01;14.6;8.6;+6.0;+0.87;+1.15;Matches
154;Arnaud Bodart\Arnaud-Bodart;be BEL;GK;be Standard Liège;21;1998;3;270;90;50.0;3.0;3;90;0;;3;1.67;5;4;+1;+0.33;+1.33;4.0;4.5;-0.5;-0.18;+1.11;Matches
155;Rody de Boer\Rody-de-Boer;nl NED;GK;nl AZ Alkmaar;21;1997;0;;;;;0;;0;;8;;;;;;;;;;;;Matches
156;Sacha Boey\Sacha-Boey;fr FRA;DF;fr Rennes;18;2000;2;180;90;33.3;2.0;2;90;0;;0;1.50;3;3;0;0.00;+0.75;2.7;1.1;+1.6;+0.80;+0.56;Matches
157;Merveille Bokadi\Merveille-Bokadi;cd COD;DF;be Standard Liège;27;1992;1;90;90;16.7;1.0;1;90;0;;0;3.00;2;0;+2;+2.00;+2.80;0.8;1.1;-0.3;-0.32;+0.49;Matches
158;Yannick Bolasie\Yannick-Bolasie;cd COD;FW;pt Sporting CP;30;1989;7;582;83;77.6;6.5;7;83;0;;1;2.14;14;7;+7;+1.08;+2.69;7.9;6.6;+1.3;+0.20;+1.20;Matches
159;Serhiy Bolbat\Serhiy-Bolbat;ua UKR;DF;ua Shakhtar;26;1993;1;90;90;50.0;1.0;1;90;0;;1;3.00;2;1;+1;+1.00;+1.00;1.0;1.1;0.0;-0.03;0.00;Matches
160;Lukács Bőle\Lukacs-Bole;hu HUN;MF;hu Ferencváros;29;1990;0;;;;;0;;0;;3;1.00;;;;;;;;;;;Matches
161;Franck Boli\Franck-Boli;ci CIV;FW;hu Ferencváros;25;1993;5;394;79;73.0;4.4;5;79;0;;0;1.43;1;5;-4;-0.91;-2.15;5.5;6.0;-0.5;-0.12;+0.04;Matches
162;Kévin Boli\Kevin-Boli;fr FRA;DF;ro CFR Cluj;28;1991;6;513;86;71.3;5.7;5;90;1;63;1;1.67;4;4;0;0.00;-0.87;5.7;7.9;-2.2;-0.39;-0.55;Matches
163;Boli Bolingoli-Mbombo\Boli-Bolingoli-Mbombo;be BEL;DF;sco Celtic;24;1995;4;334;84;46.4;3.7;4;84;0;;2;2.17;4;4;0;0.00;-0.93;3.3;4.2;-0.8;-0.22;-0.50;Matches
164;Aleksandar Boljević\Aleksandar-Boljevic;me MNE;FWMF;be Standard Liège;23;1995;3;153;51;28.3;1.7;2;74;1;5;2;1.00;2;6;-4;-2.35;-2.82;1.8;3.7;-1.9;-1.12;-0.53;Matches
165;Willy Boly\Willy-Boly;fr FRA;DF;eng Wolves;28;1991;5;450;90;62.5;5.0;5;90;0;;0;2.40;9;5;+4;+0.80;+0.13;7.0;4.7;+2.3;+0.46;-1.08;Matches
166;Léo Bonatini\Leo-Bonatini;br BRA;FW;pt Vitória;25;1994;5;158;32;29.3;1.8;2;61;3;12;1;1.00;3;1;+2;+1.14;+2.32;1.9;1.6;+0.3;+0.15;+0.85;Matches
167;Valerii Bondar\Valerii-Bondar;ua UKR;DF;ua Shakhtar;20;1999;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
168;Valeriy Bondarenko\Valeriy-Bondarenko;ua UKR;DF;pt Vitória;25;1994;1;90;90;16.7;1.0;1;90;0;;1;1.33;0;2;-2;-2.00;-1.80;1.1;0.8;+0.3;+0.32;+0.93;Matches
169;Pépé Bonet\Pepe-Bonet;fr FRA;GK;fr Rennes;16;2003;1;82;82;15.2;0.9;0;;1;82;1;0.00;0;1;-1;-1.10;-0.70;1.3;1.3;0.0;+0.03;-0.46;Matches
170;Mihai Bordeianu\Mihai-Bordeianu;ro ROU;MF;ro CFR Cluj;27;1991;8;667;83;92.6;7.4;8;83;0;;0;1.75;7;5;+2;+0.27;+0.27;8.3;10.3;-2.0;-0.27;-0.55;Matches
171;Cristian Borja\Cristian-Borja;co COL;DF;pt Sporting CP;26;1993;4;202;51;26.9;2.2;2;90;2;11;3;2.25;2;3;-1;-0.45;-1.27;1.8;3.7;-1.9;-0.84;-1.06;Matches
172;Olivier Boscagli\Olivier-Boscagli;fr FRA;DF;nl PSV Eindhoven;21;1997;2;180;90;33.3;2.0;2;90;0;;2;2.50;4;3;+1;+0.50;+1.50;1.3;1.8;-0.5;-0.26;+0.08;Matches
173;Erik Botheim\Erik-Botheim;no NOR;FW;no Rosenborg;19;2000;2;38;19;7.0;0.4;0;;2;19;0;0.50;0;0;0;0.00;+1.43;0.2;0.7;-0.5;-1.30;-0.88;Matches
174;Endre Botka\Endre-Botka;hu HUN;DF;hu Ferencváros;24;1994;4;336;84;62.2;3.7;4;84;0;;2;1.50;3;2;+1;+0.27;+1.59;4.3;5.9;-1.6;-0.43;-0.79;Matches
175;Mattia Bottani\Mattia-Bottani;ch SUI;FWMF;ch Lugano;28;1991;4;277;69;51.3;3.1;4;69;0;;2;0.25;1;3;-2;-0.65;-0.31;1.6;3.3;-1.7;-0.55;+0.36;Matches
176;Eric Botteghin\Eric-Botteghin;br BRA;DF;nl Feyenoord;31;1987;5;413;83;76.5;4.6;4;90;1;53;0;1.56;6;6;0;0.00;+1.42;5.8;8.5;-2.7;-0.58;+0.94;Matches
177;Denis Bouanga\Denis-Bouanga;ga GAB;MFDF;fr Saint-Étienne;24;1994;5;246;49;45.6;2.7;2;90;3;22;0;0.80;3;2;+1;+0.37;+1.28;3.2;1.6;+1.6;+0.59;+0.92;Matches
178;Andreas Bouchalakis\Andreas-Bouchalakis;gr GRE;MF;gr Olympiacos;26;1993;2;185;93;88.1;2.1;2;93;0;;0;1.50;2;1;+1;+0.49;+4.09;1.3;2.6;-1.3;-0.63;+2.86;Matches
179;Mohamed Bouchouari\Mohamed-Bouchouari;be BEL;DF;lu F91 Dudelange;18;2000;6;511;85;94.6;5.7;6;85;0;;0;1.42;8;18;-10;-1.76;-1.76;4.9;17.9;-13.0;-2.29;-1.42;Matches
180;Ryad Boudebouz\Ryad-Boudebouz;dz ALG;FWMF;fr Saint-Étienne;29;1990;3;138;46;25.6;1.5;1;90;2;24;2;1.00;0;1;-1;-0.65;-0.43;1.5;0.4;+1.0;+0.68;+0.80;Matches
181;Sabir Bougrine\Sabir-Bougrine;be BEL;MF;lu F91 Dudelange;23;1996;5;354;71;65.6;3.9;5;71;0;;1;1.25;2;13;-11;-2.80;-3.28;2.4;12.5;-10.0;-2.55;-0.98;Matches
182;Yassine Bounou\Yassine-Bounou;ma MAR;GK;es Sevilla;28;1991;6;540;90;75.0;6.0;6;90;0;;2;2.17;11;3;+8;+1.33;-0.17;14.9;2.8;+12.2;+2.03;+1.22;Matches
183;Benjamin Bourigeaud\Benjamin-Bourigeaud;fr FRA;MF;fr Rennes;25;1994;5;373;75;69.1;4.1;4;89;1;19;0;0.20;2;6;-4;-0.97;-1.50;4.5;3.8;+0.8;+0.19;-0.77;Matches
184;Tyler Boyd\Tyler-Boyd;us USA;FWMF;tr Beşiktaş;24;1994;4;309;77;57.2;3.4;4;77;0;;1;0.75;2;10;-8;-2.33;-1.94;3.0;7.4;-4.4;-1.28;-1.84;Matches
185;Denys Boyko\Denys-Boyko;ua UKR;GK;ua Dynamo Kyiv;31;1988;1;90;90;16.7;1.0;1;90;0;;2;3.00;1;0;+1;+1.00;+1.20;1.4;0.4;+1.0;+1.04;+0.42;Matches
186;Vasil Bozhikov\Vasil-Bozhikov;bg BUL;DF;sk Slovan Bratislava;31;1988;5;450;90;83.3;5.0;5;90;0;;0;1.64;8;11;-3;-0.60;-0.60;5.0;10.1;-5.0;-1.01;-1.41;Matches
187;Josip Brekalo\Josip-Brekalo;hr CRO;FWMF;de Wolfsburg;21;1998;7;539;77;74.9;6.0;7;77;0;;1;2.00;13;6;+7;+1.17;+3.66;7.9;3.5;+4.4;+0.73;-0.04;Matches
188;Rajko Brežančić\Rajko-Brezancic;rs SRB;MFFW;rs Partizan;29;1989;2;32;16;5.9;0.4;0;;2;16;4;2.33;0;3;-3;-8.44;-8.97;0.9;0.6;+0.3;+0.98;+0.38;Matches
189;Dylan Bronn\Dylan-Bronn;tn TUN;DF;be Gent;24;1995;1;9;9;1.3;0.1;0;;1;9;2;3.00;0;0;0;0.00;-0.51;0.0;0.4;-0.4;-3.55;-3.43;Matches
190;John Brooks\John-Brooks;us USA;DF;de Wolfsburg;26;1993;3;270;90;37.5;3.0;3;90;0;;2;3.00;6;1;+5;+1.67;+2.27;4.7;2.7;+2.0;+0.67;-0.12;Matches
191;Scott Brown\Scott-Brown;sco SCO;MF;sco Celtic;34;1985;7;599;86;83.2;6.7;7;86;0;;0;2.22;12;7;+5;+0.75;+1.50;9.6;6.6;+3.0;+0.45;+2.38;Matches
192;Marcelo Brozović\Marcelo-Brozovic;hr CRO;MF;it Inter;26;1992;1;45;45;25.0;0.5;0;;1;45;0;3.00;0;0;0;0.00;-2.00;0.1;0.2;-0.1;-0.20;-2.16;Matches
193;Bruma\Bruma;pt POR;FW;nl PSV Eindhoven;24;1994;6;327;55;60.6;3.6;4;76;2;12;0;1.50;5;9;-4;-1.10;-1.52;3.3;5.4;-2.1;-0.59;-0.71;Matches
194;Jeffrey Bruma\Jeffrey-Bruma;nl NED;DF;de Wolfsburg;27;1991;5;380;76;52.8;4.2;4;90;1;20;0;1.60;5;6;-1;-0.24;-1.03;6.5;2.9;+3.6;+0.86;+0.24;Matches
195;Bryan\Bryan;es ESP;FWMF;es Sevilla;18;2001;4;163;41;22.6;1.8;1;68;3;32;0;2.25;4;1;+3;+1.66;+0.36;4.5;0.7;+3.8;+2.11;+0.50;Matches
196;Kevin Bua\Kevin-Bua;ch SUI;FW;ch Basel;25;1993;4;257;64;35.7;2.9;3;84;1;5;0;1.75;8;2;+6;+2.10;+1.71;4.1;3.6;+0.5;+0.16;-0.10;Matches
197;D'Mani Bughail-Mellor\DMani-Bughail-Mellor;eng ENG;FW;eng Manchester Utd;18;2000;1;25;25;3.5;0.3;0;;1;25;0;0.00;0;0;0;0.00;-1.04;0.5;0.3;+0.1;+0.46;-0.70;Matches
198;Hlib Bukhal\Hlib-Bukhal;ua UKR;DF;ua FC Oleksandriya;23;1995;4;360;90;66.7;4.0;4;90;0;;0;0.75;5;7;-2;-0.50;+0.50;2.9;3.9;-1.0;-0.26;+0.81;Matches
199;Emiliano Bullari\Emiliano-Bullari;al ALB;FW;gr Olympiacos;18;2001;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
200;Orges Bunjaku\Orges-Bunjaku;ch SUI;MF;ch Basel;18;2001;1;5;5;0.7;0.1;0;;1;5;1;3.00;0;0;0;0.00;-1.01;0.1;0.1;0.0;+0.10;-0.13;Matches
201;Andrei Burcă\Andrei-Burca;ro ROU;DF;ro CFR Cluj;26;1993;8;657;82;91.3;7.3;8;82;0;;0;1.75;7;5;+2;+0.27;+0.27;8.0;9.4;-1.4;-0.19;+0.47;Matches
202;Wouter Burger\Wouter-Burger;nl NED;MF;nl Feyenoord;18;2001;0;;;;;0;;0;;5;2.50;;;;;;;;;;;Matches
203;Nicolas Bürgy\Nicolas-Burgy;ch SUI;DF;ch Young Boys;23;1995;3;204;68;37.8;2.3;2;90;1;24;3;1.33;2;3;-1;-0.44;-0.98;2.1;3.7;-1.6;-0.72;-1.22;Matches
204;Heorhiy Bushchan\Heorhiy-Bushchan;ua UKR;GK;ua Dynamo Kyiv;25;1994;5;450;90;83.3;5.0;5;90;0;;1;0.80;6;7;-1;-0.20;-1.20;8.5;5.5;+3.1;+0.61;-0.42;Matches
205;Mihai Butean\Mihai-Butean;ro ROU;DFMF;ro CFR Cluj;22;1996;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
206;Oskar Buur\Oskar-Buur;dk DEN;DF;eng Wolves;21;1998;1;90;90;12.5;1.0;1;90;0;;1;3.00;4;0;+4;+4.00;+3.71;2.9;0.2;+2.7;+2.71;+2.12;Matches
207;Vitaliy Buyalskyi\Vitaliy-Buyalskyi;ua UKR;MF;ua Dynamo Kyiv;26;1993;4;359;90;66.5;4.0;4;90;0;;1;1.25;5;4;+1;+0.25;+0.75;7.9;4.1;+3.8;+0.96;+0.84;Matches
208;Yohan Cabaye\Yohan-Cabaye;fr FRA;MF;fr Saint-Étienne;33;1986;1;65;65;12.0;0.7;1;65;0;;1;0.00;1;3;-2;-2.77;-2.77;0.4;0.7;-0.3;-0.42;-0.57;Matches
209;Jovane Cabral\Jovane-Cabral;cv CPV;FW;pt Sporting CP;21;1998;3;180;60;24.0;2.0;2;77;1;26;0;1.00;5;3;+2;+1.00;+0.68;2.4;2.2;+0.3;+0.13;+0.26;Matches
210;Leandro Cabrera\Leandro-Cabrera;uy URU;DF;es Espanyol;28;1991;0;;;;;0;;0;;2;;;;;;;;;;;;Matches
211;Leandro Cabrera\Leandro-Cabrera;uy URU;DF;es Getafe;28;1991;3;256;85;35.6;2.8;2;90;1;76;1;2.00;5;2;+3;+1.05;+0.86;3.8;2.7;+1.1;+0.39;-0.22;Matches
212;Júnior Caiçara\Junior-Caicara;br BRA;DF;tr Başakşehir;30;1989;7;660;94;88.0;7.3;7;94;0;;0;1.86;12;10;+2;+0.27;+4.27;9.7;12.6;-2.9;-0.39;+1.63;Matches
213;Felipe Caicedo\Felipe-Caicedo;ec ECU;FW;it Lazio;30;1988;6;470;78;87.0;5.2;5;89;1;25;0;1.00;5;8;-3;-0.57;-0.57;5.4;6.6;-1.2;-0.23;+0.01;Matches
214;Caju\Caju;br BRA;DF;pt Braga;24;1995;1;59;59;8.2;0.7;1;59;0;;0;3.00;1;1;0;0.00;-0.82;0.3;0.7;-0.4;-0.56;-0.75;Matches
215;Uğurcan Çakır\Ugurcan-Cakir;tr TUR;GK;tr Trabzonspor;23;1996;3;270;90;50.0;3.0;3;90;0;;3;1.14;2;5;-3;-1.00;+0.67;2.9;4.1;-1.2;-0.41;+0.91;Matches
216;Riccardo Calafiori\Riccardo-Calafiori;it ITA;DF;it Roma;17;2002;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
217;Fernando Calero\Fernando-Calero;es ESP;DF;es Espanyol;23;1995;5;450;90;62.5;5.0;5;90;0;;1;2.00;13;8;+5;+1.00;0.00;8.6;7.1;+1.5;+0.30;-0.36;Matches
218;Jonathan Calleri\Jonathan-Calleri;ar ARG;FW;es Espanyol;25;1993;6;187;31;26.0;2.1;2;56;4;19;0;1.33;5;5;0;0.00;-1.35;4.1;3.3;+0.7;+0.36;-0.10;Matches
219;Rafael Camacho\Rafael-Camacho;pt POR;FW;pt Sporting CP;19;2000;4;117;29;15.6;1.3;1;90;3;9;2;1.50;0;3;-3;-2.31;-3.30;0.8;2.8;-2.0;-1.54;-1.75;Matches
220;Mahdi Camara\Mahdi-Camara;fr FRA;MF;fr Saint-Étienne;21;1998;2;125;63;23.1;1.4;1;90;1;35;1;1.00;1;2;-1;-0.72;-0.50;1.0;0.7;+0.3;+0.20;+0.15;Matches
221;Mohamed Camara\Mohamed-Camara;gn GUI;MF;gr Olympiacos;22;1997;2;210;105;100.0;2.3;2;105;0;;0;1.50;2;2;0;0.00;;1.5;3.7;-2.3;-0.97;;Matches
222;Mohamed Camara\Mohamed-Camara;ml MLI;MF;at RB Salzburg;19;2000;2;109;55;60.6;1.2;1;90;1;19;0;0.50;3;2;+1;+0.83;+5.90;2.6;2.1;+0.5;+0.40;+1.76;Matches
223;Eduardo Camavinga\Eduardo-Camavinga;fr FRA;MF;fr Rennes;16;2002;4;150;38;27.8;1.7;2;58;2;17;0;1.00;2;2;0;0.00;+0.69;2.8;1.5;+1.2;+0.74;+0.44;Matches
224;Camora\Camora;pt POR;DF;ro CFR Cluj;32;1986;8;720;90;100.0;8.0;8;90;0;;0;1.75;7;5;+2;+0.25;;8.7;10.5;-1.8;-0.23;;Matches
225;Leonardo Campana\Leonardo-Campana;ec ECU;FW;eng Wolves;19;2000;0;;;;;0;;0;;2;;;;;;;;;;;;Matches
226;Gastón Campi\Gaston-Campi;ar ARG;DF;tr Trabzonspor;28;1991;6;392;65;72.6;4.4;4;88;2;20;0;0.14;3;8;-5;-1.15;+0.68;3.1;5.8;-2.7;-0.61;+0.92;Matches
227;Samuele Campo\Samuele-Campo;ch SUI;MF;ch Basel;24;1995;6;319;53;44.3;3.5;3;90;3;16;2;2.50;4;1;+3;+0.85;-0.28;4.9;4.4;+0.5;+0.13;-0.17;Matches
228;Víctor Campuzano\Victor-Campuzano;es ESP;FW;es Espanyol;22;1997;6;360;60;50.0;4.0;4;69;2;42;0;1.88;8;1;+7;+1.75;+1.50;5.6;3.7;+1.9;+0.48;+0.11;Matches
229;Ahmet Canbaz\Ahmet-Canbaz;tr TUR;MF;tr Trabzonspor;21;1998;2;97;49;18.0;1.1;1;90;1;7;2;0.00;1;4;-3;-2.78;-1.77;0.4;2.1;-1.7;-1.58;-0.87;Matches
230;Antonio Candreva\Antonio-Candreva;it ITA;FWMF;it Inter;32;1987;0;;;;;0;;0;;2;;;;;;;;;;;;Matches
231;Mehdi Carcela\Mehdi-Carcela;ma MAR;MFFW;be Standard Liège;30;1989;6;453;76;83.9;5.0;5;84;1;32;0;1.33;5;6;-1;-0.20;+0.84;4.9;7.6;-2.7;-0.53;+1.27;Matches
232;Carlinhos\Carlinhos;br BRA;FWMF;ch Lugano;24;1994;5;422;84;78.1;4.7;5;84;0;;0;0.40;1;4;-3;-0.64;-0.64;3.4;4.1;-0.7;-0.15;+2.60;Matches
233;Carlos\Carlos;br BRA;FW;pt Benfica;24;1995;2;32;16;17.8;0.4;0;;2;16;0;0.50;0;1;-1;-2.81;-2.81;0.4;0.3;+0.1;+0.15;+0.15;Matches
234;Diego Carlos\Diego-Carlos;br BRA;DF;es Sevilla;26;1993;4;290;73;40.3;3.2;3;90;1;20;2;2.00;6;1;+5;+1.55;+0.30;6.2;2.3;+3.8;+1.19;-0.90;Matches
235;David Carmo\David-Carmo;pt POR;DF;pt Braga;20;1999;1;64;64;8.9;0.7;1;64;0;;0;0.00;0;1;-1;-1.41;-2.37;0.4;1.8;-1.5;-2.08;-2.42;Matches
236;Daniel Carriço\Daniel-Carrico;pt POR;DF;es Sevilla;30;1988;1;90;90;12.5;1.0;1;90;0;;0;3.00;2;0;+2;+2.00;+0.71;1.2;0.1;+1.1;+1.09;-0.73;Matches
237;Eduardo Carvalho\Eduardo-Carvalho;pt POR;GK;pt Braga;36;1982;3;270;90;37.5;3.0;3;90;0;;3;1.67;8;6;+2;+0.67;-0.13;3.9;3.2;+0.7;+0.24;+0.19;Matches
238;Koen Casteels\Koen-Casteels;be BEL;GK;de Wolfsburg;27;1992;3;270;90;37.5;3.0;3;90;0;;0;3.00;6;1;+5;+1.67;+2.27;4.7;2.7;+2.0;+0.67;-0.12;Matches
239;Jonny Castro\Jonny-Castro;es ESP;DF;eng Wolves;25;1994;5;360;72;50.0;4.0;4;90;1;0;1;2.50;8;4;+4;+1.00;+0.50;5.0;3.3;+1.7;+0.43;-0.87;Matches
240;Alessio Castro-Montes\Alessio-Castro-Montes;be BEL;DF;be Gent;22;1997;4;201;50;27.9;2.2;2;90;2;11;1;2.00;3;2;+1;+0.45;-0.07;3.6;1.6;+2.1;+0.93;+1.53;Matches
241;Danilo Cataldi\Danilo-Cataldi;it ITA;MF;it Lazio;24;1994;5;261;52;48.3;2.9;3;78;2;14;0;1.20;1;4;-3;-1.03;-1.03;1.8;4.4;-2.7;-0.91;-1.33;Matches
242;Amar Ćatić\Amar-Catic;ba BIH;MF;nl PSV Eindhoven;20;1999;1;26;26;4.8;0.3;0;;1;26;0;1.50;0;2;-2;-6.92;-6.75;0.7;0.7;0.0;-0.09;+0.23;Matches
243;Aleksandar Čavrić\Aleksandar-Cavric;rs SRB;MF;sk Slovan Bratislava;25;1994;1;9;9;1.7;0.1;0;;1;9;1;2.25;0;0;0;0.00;+0.51;0.0;0.0;0.0;+0.49;+1.29;Matches
244;Dani Ceballos\Dani-Ceballos;es ESP;MF;eng Arsenal;22;1996;6;311;52;41.5;3.5;3;72;3;32;0;2.17;9;1;+8;+2.32;+2.52;8.2;2.1;+6.1;+1.76;+1.08;Matches
245;Emil Ceide\Emil-Ceide;no NOR;FW;no Rosenborg;17;2001;2;26;13;4.8;0.3;0;;2;13;4;0.50;0;0;0;0.00;+1.40;0.2;0.3;-0.1;-0.43;+0.05;Matches
246;Mert Çelik\Mert-Celik;tr TUR;MF;tr Başakşehir;19;2000;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
247;Franco Cervi\Franco-Cervi;ar ARG;MF;pt Benfica;25;1994;1;90;90;50.0;1.0;1;90;0;;1;0.00;1;2;-1;-1.00;-1.00;1.1;1.0;0.0;+0.03;0.00;Matches
248;Mike Cestor\Mike-Cestor;cd COD;DF;ro CFR Cluj;27;1992;4;276;69;38.3;3.1;3;90;1;6;4;2.25;4;2;+2;+0.65;+0.65;4.8;3.1;+1.7;+0.55;+1.26;Matches
249;Sahverdi Cetin\Sahverdi-Cetin;de GER;MF;de Eint Frankfurt;18;2000;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
250;Giorgi Chakvetadze\Giorgi-Chakvetadze;ge GEO;MFFW;be Gent;19;1999;3;57;19;7.9;0.6;0;;3;19;0;1.33;0;0;0;0.00;-0.54;0.6;0.4;+0.2;+0.38;+0.59;Matches
251;Fyodor Chalov\Fyodor-Chalov;ru RUS;FW;ru CSKA Moscow;21;1998;6;487;81;90.2;5.4;5;90;1;37;0;0.83;2;6;-4;-0.74;+2.66;7.1;7.2;-0.1;-0.02;+1.31;Matches
