id;name;Nation;Position;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;Int;TklW;PKwon;PKcon;OG;Recov;Won;Lost;Won%;Matches
645;Valeriy Luchkevych\Valeriy-Luchkevych;ua UKR;FWMF;ua FC Oleksandriya;23;1996;5.6;0;0;0;6;9;2;14;4;4;0;0;0;41;4;12;25.0;Matches
646;Florentino Luís\Florentino-Luis;pt POR;MF;pt Benfica;19;1999;1.0;1;0;0;1;1;0;0;5;5;0;0;0;11;0;1;0.0;Matches
647;Miguel Luís\Miguel-Luis;pt POR;MFDF;pt Sporting CP;20;1999;2.7;0;0;0;3;4;0;3;5;2;0;0;0;29;3;4;42.9;Matches
648;Zé Luís\Ze-Luis;cv CPV;FW;pt Porto;28;1991;3.0;1;0;0;5;5;0;1;1;3;0;0;0;15;20;9;69.0;Matches
649;David Luiz\David-Luiz;br BRA;DF;eng Arsenal;32;1987;4.7;0;0;0;1;0;0;2;6;7;0;0;0;36;10;4;71.4;Matches
650;Romelu Lukaku\Romelu-Lukaku;be BEL;FW;it Inter;26;1993;1.0;0;0;0;1;0;1;0;0;0;0;0;0;3;2;1;66.7;Matches
651;Jody Lukoki\Jody-Lukoki;cd COD;FW;bg Ludogorets;26;1992;5.1;2;0;0;10;8;6;11;4;7;0;0;0;26;4;5;44.4;Matches
652;Senad Lulić\Senad-Lulic;ba BIH;DF;it Lazio;33;1986;1.8;0;0;0;3;1;0;5;2;2;0;0;0;17;4;2;66.7;Matches
653;Marius Lundemo\Marius-Lundemo;no NOR;MF;no Rosenborg;25;1994;4.9;0;0;0;4;4;0;1;8;7;0;0;0;83;15;17;46.9;Matches
654;Fabian Lustenberger\Fabian-Lustenberger;ch SUI;MF;ch Young Boys;31;1988;4.2;1;0;0;5;8;0;2;7;9;0;0;0;50;11;6;64.7;Matches
655;Mikael Lustig\Mikael-Lustig;se SWE;DF;be Gent;32;1986;7.0;0;0;0;1;7;0;13;6;5;0;0;0;68;15;7;68.2;Matches
656;Aleksandar Lutovac\Aleksandar-Lutovac;rs SRB;DF;rs Partizan;22;1997;1.0;0;0;0;1;0;0;3;1;4;0;0;0;7;3;1;75.0;Matches
657;Davidson da Luz Pereira\Davidson-da-Luz-Pereira;br BRA;MFFW;pt Vitória;28;1991;5.1;0;0;0;12;22;0;8;2;8;0;0;0;38;8;12;40.0;Matches
658;Paul-Jose M'Poku\Paul-Jose-MPoku;cd COD;MF;be Standard Liège;27;1992;4.2;2;0;0;9;10;0;8;5;3;0;0;0;31;3;5;37.5;Matches
659;Yann M'Vila\Yann-MVila;fr FRA;MFDF;fr Saint-Étienne;29;1990;4.9;0;0;0;0;8;0;0;8;4;0;0;0;65;11;3;78.6;Matches
660;Mahir Madatov\Mahir-Madatov;az AZE;FW;az Qarabağ Ağdam;22;1997;2.6;1;0;0;4;4;2;0;2;2;0;0;0;8;1;10;9.1;Matches
661;Ivan Maewski\Ivan-Maewski;by BLR;MF;kz Astana FK;31;1988;6.0;1;0;0;8;10;1;1;10;11;0;0;0;66;4;2;66.7;Matches
662;Hörður Magnússon\Hordur-Magnusson;is ISL;DF;ru CSKA Moscow;26;1993;5.9;2;0;0;7;3;1;12;11;10;0;0;0;69;15;6;71.4;Matches
663;Harry Maguire\Harry-Maguire;eng ENG;DF;eng Manchester Utd;26;1993;5.8;0;0;0;10;8;1;1;6;5;0;0;0;73;22;4;84.6;Matches
664;Ainsley Maitland-Niles\Ainsley-Maitland-Niles;eng ENG;DFFW;eng Arsenal;21;1997;3.2;0;0;0;4;3;0;6;2;7;0;0;0;23;4;4;50.0;Matches
665;Andreas Makris\Andreas-Makris;cy CYP;MF;cy APOEL;23;1995;0.1;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;;Matches
666;Nemanja Maksimović\Nemanja-Maksimovic;rs SRB;MFDF;es Getafe;24;1995;5.1;0;0;0;4;1;0;2;14;7;0;0;0;50;6;4;60.0;Matches
667;Tyrell Malacia\Tyrell-Malacia;nl NED;DF;nl Feyenoord;19;1999;2.9;0;0;0;0;3;0;10;3;4;0;0;1;35;1;3;25.0;Matches
668;Donyell Malen\Donyell-Malen;nl NED;FWMF;nl PSV Eindhoven;20;1999;3.4;1;0;0;2;6;0;2;0;1;0;0;0;12;2;3;40.0;Matches
669;Yunus Mallı\Yunus-Malli;tr TUR;MF;de Wolfsburg;27;1992;0.6;0;0;0;3;0;0;6;0;2;0;0;0;3;1;2;33.3;Matches
670;Felix Mambimbi\Felix-Mambimbi;ch SUI;MFFW;ch Young Boys;18;2001;0.2;0;0;0;0;1;0;1;0;0;0;0;0;5;0;2;0.0;Matches
671;Wilson Manafá\Wilson-Manafa;pt POR;DF;pt Porto;25;1994;3.4;2;0;0;7;2;0;14;3;1;0;1;0;29;2;5;28.6;Matches
672;Gianluca Mancini\Gianluca-Mancini;it ITA;DFMF;it Roma;23;1996;5.7;1;0;0;14;7;0;0;10;6;0;0;0;54;11;8;57.9;Matches
673;Cristian Manea\Cristian-Manea;ro ROU;DF;ro CFR Cluj;21;1997;2.0;0;0;0;2;5;0;2;5;1;0;0;0;27;3;2;60.0;Matches
674;Faitout Maouassa\Faitout-Maouassa;fr FRA;DF;fr Rennes;21;1998;2.8;1;0;0;0;3;0;12;2;2;0;0;0;29;5;2;71.4;Matches
675;Rúnar Már Sigurjónsson\Runar-Mar-Sigurjonsson;is ISL;MF;kz Astana FK;29;1990;3.9;1;0;0;5;2;0;11;4;3;0;0;0;26;2;3;40.0;Matches
676;Iván Marcano\Ivan-Marcano;es ESP;DF;pt Porto;32;1987;8.0;3;0;0;8;7;0;0;17;6;0;0;0;100;22;13;62.9;Matches
677;Marcelinho\Marcelinho;bg BUL;MFFW;bg Ludogorets;34;1984;6.3;0;0;0;7;16;0;10;7;3;1;0;0;28;5;12;29.4;Matches
678;Agustín Marchesín\Agustin-Marchesin;ar ARG;GK;pt Porto;31;1988;8.0;1;0;0;1;2;0;0;0;0;0;1;0;40;0;0;;Matches
679;Moussa Marega\Moussa-Marega;ml MLI;FW;pt Porto;28;1991;6.7;0;0;0;7;10;1;8;1;5;0;0;0;33;9;17;34.6;Matches
680;Mijat Marić\Mijat-Maric;ch SUI;DF;ch Lugano;35;1984;4.3;0;0;0;2;5;0;0;7;0;0;0;0;33;9;5;64.3;Matches
681;Lazar Marković\Lazar-Markovic;rs SRB;FW;rs Partizan;25;1994;0.4;0;0;0;1;1;0;4;0;1;0;0;0;3;2;0;100.0;Matches
682;Marlos\Marlos;ua UKR;FW;ua Shakhtar;31;1988;1.6;0;0;0;0;1;1;3;0;0;0;0;0;10;0;0;;Matches
683;Sulayman Marreh\Sulayman-Marreh;gm GAM;MF;be Gent;23;1996;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Matches
684;Nick Marsman\Nick-Marsman;nl NED;GK;nl Feyenoord;28;1990;2.0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;;Matches
685;Anthony Martial\Anthony-Martial;fr FRA;FW;eng Manchester Utd;23;1995;3.1;0;0;0;7;5;3;0;0;0;0;0;0;11;2;5;28.6;Matches
686;Jonas Martin\Jonas-Martin;fr FRA;MF;fr Rennes;29;1990;1.8;0;0;0;4;2;0;0;2;3;0;0;0;17;1;0;100.0;Matches
687;Martinelli\Martinelli;br BRA;FW;eng Arsenal;18;2001;4.7;1;0;0;6;3;3;7;1;6;0;0;0;24;6;5;54.5;Matches
688;Emiliano Martínez\Emiliano-Martinez;ar ARG;GK;eng Arsenal;26;1992;6.0;0;0;0;0;0;0;0;1;0;0;0;0;24;0;0;;Matches
689;Lautaro Martínez\Lautaro-Martinez;ar ARG;FW;it Inter;21;1997;0.7;1;0;0;4;2;0;0;0;0;0;0;0;5;1;1;50.0;Matches
690;Lisandro Martínez\Lisandro-Martinez;ar ARG;MFDF;nl Ajax;21;1998;2.0;1;0;0;3;2;0;3;4;6;0;0;0;31;8;10;44.4;Matches
691;Christopher Martins\Christopher-Martins;lu LUX;MF;ch Young Boys;22;1997;1.2;0;0;0;0;4;0;1;4;3;0;0;0;17;2;3;40.0;Matches
692;Alyaksandr Martynovich\Alyaksandr-Martynovich;by BLR;DF;ru Krasnodar;31;1987;6.0;4;1;1;8;5;0;0;10;5;0;0;0;61;24;11;68.6;Matches
693;Giorgos Masouras\Giorgos-Masouras;gr GRE;FW;gr Olympiacos;25;1994;1.7;0;0;0;0;0;2;9;0;2;0;0;0;11;4;3;57.1;Matches
694;Clinton Mata\Clinton-Mata;ao ANG;DF;be Club Brugge;26;1992;1.7;0;0;0;2;1;0;0;6;5;0;0;0;17;1;1;50.0;Matches
695;Jaime Mata\Jaime-Mata;es ESP;FW;es Getafe;30;1988;4.9;2;0;0;11;8;2;13;1;5;0;0;0;18;17;14;54.8;Matches
696;Juan Mata\Juan-Mata;es ESP;MFFW;eng Manchester Utd;31;1988;7.2;0;0;0;2;6;2;18;2;1;0;0;0;36;0;1;0.0;Matches
697;Matheus\Matheus;br BRA;GK;pt Braga;27;1992;4.0;2;0;0;0;0;0;0;0;1;0;0;0;29;0;0;;Matches
698;Jérémy Mathieu\Jeremy-Mathieu;fr FRA;DF;pt Sporting CP;35;1983;2.8;0;0;0;1;4;0;0;4;2;0;0;0;18;5;5;50.0;Matches
699;Nemanja Matić\Nemanja-Matic;rs SRB;MF;eng Manchester Utd;30;1988;4.0;0;0;0;1;3;0;0;7;5;0;0;0;37;7;0;100.0;Matches
700;Uroš Matić\Uros-Matic;mk MKD;MFFW;cy APOEL;29;1990;8.0;2;0;0;7;14;0;46;11;9;0;0;0;72;3;7;30.0;Matches
701;Mykola Matviyenko\Mykola-Matviyenko;ua UKR;DF;ua Shakhtar;23;1996;3.0;0;0;0;1;1;0;1;7;2;0;1;0;34;1;8;11.1;Matches
702;Konstantinos Mavropanos\Konstantinos-Mavropanos;gr GRE;DF;eng Arsenal;21;1997;1.0;0;0;0;2;0;0;0;4;0;0;0;0;10;6;3;66.7;Matches
703;Luís Maximiano\Luis-Maximiano;pt POR;GK;pt Sporting CP;20;1999;3.9;0;0;0;0;2;0;0;0;0;0;0;0;19;0;0;;Matches
704;Maycon\Maycon;br BRA;MF;ua Shakhtar;22;1997;0.3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;;Matches
705;Kevin Mbabu\Kevin-Mbabu;ch SUI;DF;de Wolfsburg;24;1995;3.5;3;0;0;16;5;0;19;6;7;0;1;0;33;5;6;45.5;Matches
706;Chancel Mbemba\Chancel-Mbemba;cd COD;DF;pt Porto;24;1994;3.6;1;0;0;3;1;0;1;7;6;0;0;0;29;8;6;57.1;Matches
707;Allan McGregor\Allan-McGregor;sco SCO;GK;sco Rangers;37;1982;9.0;0;0;0;0;2;0;0;0;0;0;0;0;47;0;1;0.0;Matches
708;Callum McGregor\Callum-McGregor;sco SCO;MF;sco Celtic;26;1993;7.0;1;0;0;6;7;0;5;8;4;0;0;0;75;2;6;25.0;Matches
709;Scott McTominay\Scott-McTominay;sco SCO;MF;eng Manchester Utd;22;1996;3.7;0;0;0;6;11;0;2;12;8;0;0;0;33;6;4;60.0;Matches
710;Brandon Mechele\Brandon-Mechele;be BEL;DF;be Club Brugge;26;1993;2.0;1;0;0;2;0;0;0;6;4;0;0;0;9;1;0;100.0;Matches
711;Jurij Medvedev\Jurij-Medvedev;cz CZE;DF;sk Slovan Bratislava;23;1996;5.0;2;0;0;6;7;0;7;2;5;0;0;0;34;6;2;75.0;Matches
712;Maksim Medvedev\Maksim-Medvedev;az AZE;DF;az Qarabağ Ağdam;29;1989;6.0;1;0;0;5;6;0;8;4;4;0;0;1;41;2;9;18.2;Matches
713;Admir Mehmedi\Admir-Mehmedi;ch SUI;FW;de Wolfsburg;28;1991;4.7;0;0;0;4;8;2;13;5;10;0;0;0;29;5;3;62.5;Matches
714;Óscar Melendo\Oscar-Melendo;es ESP;FWMF;es Espanyol;21;1997;4.6;0;0;0;4;16;0;3;1;0;0;0;0;26;1;8;11.1;Matches
715;Birger Meling\Birger-Meling;no NOR;DF;no Rosenborg;24;1994;6.0;2;0;0;7;7;0;12;5;6;0;0;1;81;4;6;40.0;Matches
716;José Mena Rodríguez\Jose-Mena-Rodriguez;es ESP;MFFW;es Sevilla;21;1998;0.5;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;50.0;Matches
717;Pedro Mendes\Pedro-Mendes;pt POR;FW;pt Sporting CP;19;1999;1.7;0;0;0;2;5;0;0;0;1;0;0;0;5;8;18;30.8;Matches
718;Edouard Mendy\Edouard-Mendy;sn SEN;GKMF;fr Rennes;27;1992;3.0;0;1;0;1;3;0;0;0;0;0;0;0;10;0;0;;Matches
719;Laurent Mendy\Laurent-Mendy;sn SEN;FWMF;lu F91 Dudelange;20;1998;1.5;0;0;0;2;1;1;4;0;1;0;0;0;8;3;7;30.0;Matches
720;Giorgos Merkis\Giorgos-Merkis;cy CYP;DF;cy APOEL;35;1984;7.0;0;0;0;2;5;1;0;13;5;0;0;0;62;24;9;72.7;Matches
721;Míchel\Michel;es ESP;MFFW;az Qarabağ Ağdam;33;1985;5.7;2;0;0;7;11;0;1;3;17;1;0;0;56;9;9;50.0;Matches
722;Peter Michorl\Peter-Michorl;at AUT;MF;at LASK;24;1995;9.0;0;0;0;9;15;2;47;10;9;0;0;0;109;7;8;46.7;Matches
723;Fredrik Midtsjø\Fredrik-Midtsjo;no NOR;MF;nl AZ Alkmaar;25;1993;6.7;3;0;0;4;17;0;25;12;12;0;0;0;70;4;3;57.1;Matches
724;Simon Mignolet\Simon-Mignolet;be BEL;GK;be Club Brugge;31;1988;2.0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;;Matches
725;Dragan Mihajlović\Dragan-Mihajlovic;ch SUI;DFMF;cy APOEL;27;1991;8.0;1;0;0;6;19;0;9;8;8;0;0;0;54;8;7;53.3;Matches
726;Nemanja Miletić\Nemanja-Miletic;rs SRB;DF;rs Partizan;28;1991;5.0;1;0;0;6;10;0;12;12;3;0;1;0;54;10;4;71.4;Matches
727;Sergej Milinković-Savić\Sergej-Milinkovic-Savic;rs SRB;MF;it Lazio;24;1995;3.4;1;0;0;6;4;2;1;5;8;0;0;0;47;30;11;73.2;Matches
728;Vanja Milinković-Savić\Vanja-Milinkovic-Savic;rs SRB;GK;be Standard Liège;22;1997;3.0;0;0;0;0;1;0;0;0;0;0;0;0;14;0;0;;Matches
729;Antonio Mirante\Antonio-Mirante;it ITA;GK;it Roma;36;1983;1.7;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;;Matches
730;Denys Miroshnichenko\Denys-Miroshnichenko;ua UKR;DF;ua FC Oleksandriya;24;1994;6.0;1;0;0;7;5;0;6;11;7;0;0;0;76;14;12;53.8;Matches
731;Kostas Mitroglou\Kostas-Mitroglou;gr GRE;MFFW;nl PSV Eindhoven;31;1988;0.2;0;0;0;0;0;1;0;0;0;0;0;0;1;2;1;66.7;Matches
732;Matej Mitrović\Matej-Mitrovic;hr CRO;DF;be Club Brugge;25;1993;0.3;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;;Matches
733;Henrikh Mkhitaryan\Henrikh-Mkhitaryan;am ARM;MFFW;it Roma;30;1989;2.3;0;0;0;3;4;0;6;1;4;0;0;0;17;1;0;100.0;Matches
734;Milad Mohammadi\Milad-Mohammadi;ir IRN;DF;be Gent;25;1993;3.0;1;0;0;3;4;1;16;5;2;0;0;0;29;1;3;25.0;Matches
735;Aleksandr Mokin\Aleksandr-Mokin;kz KAZ;GK;kz Astana FK;38;1981;0.7;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;;Matches
736;Jorge Molina\Jorge-Molina;es ESP;FW;es Getafe;37;1982;2.1;0;0;0;2;8;0;1;0;1;0;0;0;8;2;11;15.4;Matches
737;Guillermo Molins\Guillermo-Molins;se SWE;FWMF;se Malmö;30;1988;1.6;1;0;0;4;2;3;0;0;2;0;0;0;8;2;4;33.3;Matches
738;Júnior Moraes\Junior-Moraes;ua UKR;FW;ua Shakhtar;32;1987;3.0;0;0;0;4;3;2;2;0;5;0;0;0;13;7;6;53.8;Matches
739;Jérémy Morel\Jeremy-Morel;mg MAD;DF;fr Rennes;35;1984;3.0;0;0;0;0;4;0;3;1;0;0;0;0;31;4;6;40.0;Matches
740;Alfredo Morelos\Alfredo-Morelos;co COL;FW;sco Rangers;23;1996;7.9;3;0;0;12;19;7;10;1;7;0;0;0;46;11;19;36.7;Matches
741;Lewis Morgan\Lewis-Morgan;sco SCO;FW;sco Celtic;22;1996;1.7;0;0;0;1;3;0;3;1;3;0;0;0;13;2;3;40.0;Matches
742;Charles Morren\Charles-Morren;be BEL;MF;lu F91 Dudelange;27;1992;5.3;3;0;0;5;3;0;1;16;14;0;0;0;56;8;3;72.7;Matches
743;Victor Moses\Victor-Moses;ng NGA;DF;it Inter;28;1990;1.8;0;0;0;0;1;0;6;3;0;0;0;0;12;2;3;40.0;Matches
744;Cosmin Moți\Cosmin-Moti;ro ROU;DF;bg Ludogorets;34;1984;1.5;1;0;0;1;0;0;0;2;1;0;0;0;12;2;0;100.0;Matches
745;Harold Moukoudi\Harold-Moukoudi;cm CMR;DF;fr Saint-Étienne;21;1997;2.1;0;0;0;0;2;0;0;4;3;0;0;0;14;1;2;33.3;Matches
746;Jessy Moulin\Jessy-Moulin;fr FRA;GK;fr Saint-Étienne;33;1986;2.0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;;Matches
747;João Moutinho\Joao-Moutinho;pt POR;MF;eng Wolves;32;1986;8.0;1;0;0;6;3;0;39;7;13;0;0;0;85;3;11;21.4;Matches
748;Ndombe Mubele\Ndombe-Mubele;cd COD;MF;kz Astana FK;25;1994;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Matches
749;Robert Mudražija\Robert-Mudrazija;hr CRO;MF;dk FC Copenhagen;22;1997;0.6;0;0;0;1;2;0;0;0;1;0;0;0;5;0;1;0.0;Matches
750;Roman Murtazayev\Roman-Murtazayev;kz KAZ;FW;kz Astana FK;25;1993;2.7;0;0;0;9;1;4;1;1;3;0;0;0;11;7;8;46.7;Matches
751;Shkodran Mustafi\Shkodran-Mustafi;de GER;DF;eng Arsenal;27;1992;7.0;4;0;0;12;1;0;0;13;4;0;0;0;72;34;6;85.0;Matches
752;Serikzhan Muzhikov\Serikzhan-Muzhikov;kz KAZ;FWMF;kz Astana FK;30;1989;1.2;0;0;0;1;1;0;0;0;0;0;0;0;5;1;0;100.0;Matches
753;Enoch Mwepu\Enoch-Mwepu;zm ZAM;MF;at RB Salzburg;21;1998;1.8;0;0;0;4;3;0;2;2;1;0;0;0;25;5;7;41.7;Matches
754;Vitaliy Mykolenko\Vitaliy-Mykolenko;ua UKR;DF;ua Dynamo Kyiv;20;1999;6.0;0;0;0;2;10;0;34;11;6;0;0;0;82;11;12;47.8;Matches
755;Rahil Məmmədov\Rahil-Mmmdov;az AZE;DF;az Qarabağ Ağdam;23;1995;1.0;0;0;0;0;0;1;0;5;3;0;0;0;4;0;0;;Matches
756;Obite N'Dicka\Obite-NDicka;fr FRA;DF;de Eint Frankfurt;19;1999;4.0;1;0;0;2;1;0;4;6;3;0;0;0;37;8;8;50.0;Matches
757;Dame N'Doye\Dame-NDoye;sn SEN;FW;dk FC Copenhagen;34;1985;3.0;0;0;0;8;2;4;1;0;1;0;0;0;9;9;15;37.5;Matches
758;Georges-Kévin N'Koudou\Georges-Kevin-NKoudou;fr FRA;MFFW;tr Beşiktaş;24;1995;1.4;0;0;0;0;0;1;9;1;0;0;0;0;10;0;0;;Matches
759;Kirill Nababkin\Kirill-Nababkin;ru RUS;DF;ru CSKA Moscow;32;1986;0.1;2;1;1;1;0;0;0;0;0;0;0;0;1;0;0;;Matches
760;Shoya Nakajima\Shoya-Nakajima;jp JPN;MFFW;pt Porto;24;1994;1.9;1;0;0;1;7;1;8;0;2;0;0;0;24;1;0;100.0;Matches
761;Naldo\Naldo;br BRA;DF;es Espanyol;30;1988;4.0;0;0;0;2;0;0;0;3;6;0;0;0;52;5;7;41.7;Matches
762;Adi Nalic\Adi-Nalic;se SWE;MFFW;se Malmö;21;1997;1.6;1;0;0;6;1;0;4;0;0;0;0;0;5;1;3;25.0;Matches
763;Younes Namli\Younes-Namli;dk DEN;FWMF;ru Krasnodar;25;1994;1.8;0;0;0;0;2;0;6;2;3;0;0;0;18;1;1;50.0;Matches
764;Luciano Narsingh\Luciano-Narsingh;nl NED;FWMF;nl Feyenoord;28;1990;1.0;0;0;0;1;3;2;2;0;1;0;0;0;6;1;3;25.0;Matches
765;Omar Natami\Omar-Natami;it ITA;MF;lu F91 Dudelange;20;1998;0.1;0;0;0;0;0;0;0;1;0;0;0;0;3;1;0;100.0;Matches
766;Bibras Natkho\Bibras-Natkho;il ISR;MF;rs Partizan;31;1988;4.7;3;0;0;4;2;0;14;5;4;0;0;0;47;2;2;50.0;Matches
767;Jesús Navas\Jesus-Navas;es ESP;DF;es Sevilla;33;1985;1.7;1;0;0;1;0;0;11;1;0;0;0;0;11;1;2;33.3;Matches
768;Umut Nayir\Umut-Nayir;tr TUR;FW;tr Beşiktaş;26;1993;5.0;0;0;0;1;11;1;1;1;1;0;0;0;11;23;37;38.3;Matches
769;Loum Ndiaye\Loum-Ndiaye;sn SEN;MF;pt Porto;22;1996;0.8;0;0;0;3;0;0;0;1;1;0;0;0;11;5;4;55.6;Matches
770;Anton Nedyalkov\Anton-Nedyalkov;bg BUL;DF;bg Ludogorets;26;1993;8.0;0;0;0;2;10;1;19;23;6;0;0;0;71;13;6;68.4;Matches
771;Reiss Nelson\Reiss-Nelson;eng ENG;FW;eng Arsenal;19;1999;1.9;0;0;0;1;3;0;10;1;2;0;0;0;9;0;1;0.0;Matches
772;Victor Nelsson\Victor-Nelsson;dk DEN;DF;dk FC Copenhagen;20;1998;8.0;1;0;0;4;9;0;0;10;4;0;0;0;74;40;11;78.4;Matches
773;Luís Neto\Luis-Neto;pt POR;DF;pt Sporting CP;31;1988;3.7;3;0;0;4;1;0;2;9;5;0;1;0;29;6;2;75.0;Matches
774;Pedro Neto\Pedro-Neto;pt POR;FW;eng Wolves;19;2000;3.4;1;0;0;4;4;1;13;3;0;1;0;0;18;1;4;20.0;Matches
775;Florian Neuhaus\Florian-Neuhaus;de GER;MF;de M'gladbach;22;1997;4.2;1;0;0;5;5;0;9;4;3;0;0;0;31;1;1;50.0;Matches
776;Rúben Neves\Ruben-Neves;pt POR;MF;eng Wolves;22;1997;6.6;0;0;0;0;4;0;3;14;6;0;0;0;98;7;1;87.5;Matches
777;Michael Ngadeu-Ngadjui\Michael-Ngadeu-Ngadjui;cm CMR;DF;be Gent;28;1990;6.8;4;1;1;9;6;0;2;11;3;0;0;0;84;20;10;66.7;Matches
778;Moumi Ngamaleu\Moumi-Ngamaleu;cm CMR;MFFW;ch Young Boys;25;1994;3.6;2;0;0;9;10;1;9;9;4;0;0;0;29;2;6;25.0;Matches
779;Tokmac Nguen\Tokmac-Nguen;no NOR;FWMF;hu Ferencváros;25;1993;5.9;0;0;0;3;9;2;7;4;2;0;0;0;34;2;9;18.2;Matches
780;M'Baye Niang\MBaye-Niang;sn SEN;FWMF;fr Rennes;24;1994;4.2;1;0;0;8;11;2;6;0;3;1;0;0;12;8;12;40.0;Matches
781;Lasse Nielsen\Lasse-Nielsen;dk DEN;DF;se Malmö;31;1988;6.2;2;0;0;10;3;0;0;15;3;0;0;1;65;32;15;68.1;Matches
782;Đorđe Nikolić\Djordje-Nikolic;rs SRB;GK;ch Basel;22;1997;2.0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;0;;Matches
783;Takuma Nishimura\Takuma-Nishimura;jp JPN;FW;ru CSKA Moscow;22;1996;0.6;0;0;0;1;2;0;0;0;0;0;0;0;6;2;3;40.0;Matches
784;Lukas Nmecha\Lukas-Nmecha;de GER;FWMF;de Wolfsburg;20;1998;1.3;0;0;0;5;3;1;0;0;0;0;0;0;12;2;1;66.7;Matches
785;Nolito\Nolito;es ESP;FWMF;es Sevilla;32;1986;0.8;1;0;0;2;1;0;0;0;2;0;0;0;12;1;0;100.0;Matches
786;Nono\Nono;es ESP;MF;sk Slovan Bratislava;26;1993;0.8;0;0;0;3;0;0;6;1;0;0;0;0;3;1;0;100.0;Matches
787;Arnaud Nordin\Arnaud-Nordin;fr FRA;FW;fr Saint-Étienne;21;1998;4.2;0;0;0;1;11;0;20;1;2;0;0;0;23;2;7;22.2;Matches
788;João Novais\Joao-Novais;pt POR;MF;pt Braga;26;1993;2.7;0;0;0;4;5;0;10;3;3;0;0;0;18;5;3;62.5;Matches
789;Filip Novák\Filip-Novak;cz CZE;DF;tr Trabzonspor;29;1990;3.0;0;0;0;0;2;0;5;4;5;0;0;0;27;0;2;0.0;Matches
790;Michael Novak\Michael-Novak;at AUT;DF;at Wolfsberger AC;28;1990;6.0;0;0;0;11;6;1;11;9;8;0;0;0;63;9;16;36.0;Matches
791;Jean-Pierre Nsame\Jean-Pierre-Nsame;cm CMR;FW;ch Young Boys;26;1993;5.4;1;0;0;13;7;4;4;2;3;0;0;0;18;17;35;32.7;Matches
792;Olivier Ntcham\Olivier-Ntcham;fr FRA;MF;sco Celtic;23;1996;3.2;0;0;0;2;4;0;2;2;5;0;0;0;40;3;6;33.3;Matches
793;Anthony Nwakaeme\Anthony-Nwakaeme;ng NGA;MF;tr Trabzonspor;30;1989;2.7;0;0;0;2;0;2;6;0;2;0;0;0;14;1;0;100.0;Matches
794;Gerzino Nyamsi\Gerzino-Nyamsi;fr FRA;DF;fr Rennes;22;1997;2.0;2;0;0;4;0;0;0;3;0;0;0;0;24;4;3;57.1;Matches
795;Allan Nyom\Allan-Nyom;cm CMR;DFMF;es Getafe;31;1988;7.2;2;0;0;12;9;0;21;7;4;0;0;0;56;5;5;50.0;Matches
796;Linus Obexer\Linus-Obexer;ch SUI;DF;ch Lugano;22;1997;2.9;1;0;0;8;3;0;2;1;6;0;1;0;25;3;4;42.9;Matches
797;John Obi Mikel\John-Obi-Mikel;ng NGA;MF;tr Trabzonspor;32;1987;2.0;0;0;0;0;5;0;0;2;6;0;0;0;20;3;2;60.0;Matches
798;Ivan Oblyakov\Ivan-Oblyakov;ru RUS;DFMF;ru CSKA Moscow;21;1998;5.3;2;0;0;9;11;0;29;5;5;0;0;0;50;3;5;37.5;Matches
799;Lucas Ocampos\Lucas-Ocampos;ar ARG;FW;es Sevilla;25;1994;2.9;1;0;0;5;6;2;11;0;1;1;0;0;24;3;4;42.9;Matches
800;Vadis Odjidja-Ofoe\Vadis-Odjidja-Ofoe;be BEL;MF;be Gent;30;1989;8.0;2;0;0;4;7;0;39;8;13;0;0;0;89;10;12;45.5;Matches
801;Sheyi Ojo\Sheyi-Ojo;eng ENG;FWMF;sco Rangers;22;1997;3.0;0;0;0;4;5;4;5;2;2;0;0;0;13;4;5;44.4;Matches
802;Noah Okafor\Noah-Okafor;ch SUI;FW;ch Basel;19;2000;1.9;0;0;0;2;2;0;1;0;5;0;0;0;7;1;5;16.7;Matches
803;Noah Okafor\Noah-Okafor;ch SUI;MF;at RB Salzburg;19;2000;0.3;1;0;0;1;0;0;0;0;1;0;0;0;2;0;1;0.0;Matches
804;David Okereke\David-Okereke;ng NGA;FW;be Club Brugge;21;1997;1.0;0;0;0;0;2;1;0;0;1;0;0;0;4;2;1;66.7;Matches
805;Masaya Okugawa\Masaya-Okugawa;jp JPN;MF;at RB Salzburg;23;1996;0.5;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0.0;Matches
806;Cauly Oliveira Souza\Cauly-Oliveira-Souza;br BRA;MF;bg Ludogorets;23;1995;2.0;0;0;0;1;1;0;7;3;0;0;0;0;12;2;1;66.7;Matches
