Rk;Player;Nation;Pos;Squad;Age;Born;90s;Gls;Standard-Sh;Standard-SoT;Standard-SoT%;Standard-Sh/90;Standard-SoT/90;Standard-G/Sh;Standard-G/SoT;Standard-Dist;Standard-FK;Performance-PK;Performance-PKatt;Expected-xG;Expected-npxG;Expected-npxG/Sh;Expected-G-xG;Expected-np:G-xG;Matches;
102;Eldar Ćivić\Eldar-Civic;ba BIH;DF;hu Ferencváros;25-128;1996;2.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
103;Dion Cools\Dion-Cools;my MAS;DF;dk Midtjylland;25-121;1996;0.1;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
104;Duje Čop\Duje-Cop;hr CRO;FW;hr Dinamo Zagreb;31-244;1990;0.8;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
105;Danny da Costa\Danny-da-Costa;de GER;DF;de Eint Frankfurt;28-082;1993;1.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
106;Yan Couto\Yan-Couto;br BRA;DF;pt Braga;19-122;2002;1.1;0;1;0;0.0;0.95;0.00;0.00;;21.4;0;0;0;0.0;0.0;0.03;0.0;0.0;Matches
107;Aaron Cresswell\Aaron-Cresswell;eng ENG;DF;eng West Ham;31-292;1989;2.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
108;Cristo\Cristo;es ESP;DF;es Real Sociedad;21-156;2000;0.1;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
109;Carlos Cuesta\Carlos-Cuesta;co COL;DF;be Genk;22-208;1999;2.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
110;Damien Da Silva\Damien-Da-Silva;fr FRA;DF;fr Lyon;33-139;1988;1.0;0;2;0;0.0;2.00;0.00;0.00;;10.9;0;0;0;0.2;0.2;0.08;-0.2;-0.2;Matches
111;Patson Daka\Patson-Daka;zm ZAM;FW;eng Leicester City;22-359;1998;1.7;0;7;3;42.9;4.14;1.78;0.00;0.00;14.3;0;0;0;0.7;0.7;0.10;-0.7;-0.7;Matches
112;Henrik Dalsgaard\Henrik-Dalsgaard;dk DEN;DF;dk Midtjylland;32-068;1989;2.0;0;1;0;0.0;0.50;0.00;0.00;;5.0;0;0;0;0.1;0.1;0.12;-0.1;-0.1;Matches
113;Amadou Dante\Amadou-Dante;ml MLI;DF;at Sturm Graz;20-361;2000;2.0;0;1;0;0.0;0.50;0.00;0.00;;28.8;0;0;0;0.0;0.0;0.03;0.0;0.0;Matches
114;Steven Davis\Steven-Davis;nir NIR;MF;sct Rangers;36-275;1985;1.6;0;1;0;0.0;0.61;0.00;0.00;;26.0;0;0;0;0.0;0.0;0.02;0.0;0.0;Matches
115;Craig Dawson\Craig-Dawson;eng ENG;DF;eng West Ham;31-150;1990;1.0;0;3;0;0.0;3.00;0.00;0.00;;6.7;0;0;0;0.4;0.4;0.13;-0.4;-0.4;Matches
116;Konrad De La Fuente\Konrad-De-La-Fuente;us USA;FW;fr Marseille;20-079;2001;0.5;0;1;0;0.0;1.96;0.00;0.00;;24.2;0;0;0;0.0;0.0;0.02;0.0;0.0;Matches
117;Ritchie De Laet\Ritchie-De-Laet;be BEL;DF;be Antwerp;32-309;1988;2.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
118;Miloš Degenek\Milos-Degenek;au AUS;DF;rs Red Star;27-158;1994;1.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
119;Kerem Demirbay\Kerem-Demirbay;de GER;MF;de Leverkusen;28-092;1993;2.0;0;6;2;33.3;3.00;1.00;0.00;0.00;28.9;1;0;0;0.1;0.1;0.02;-0.1;-0.1;Matches
120;Jason Denayer\Jason-Denayer;be BEL;DF;fr Lyon;26-097;1995;1.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
121;Halil Dervişoğlu\Halil-Dervisoglu;tr TUR;FW;tr Galatasaray;21-299;1999;1.8;0;1;0;0.0;0.56;0.00;0.00;;10.3;0;0;0;0.1;0.1;0.06;-0.1;-0.1;Matches
122;Kiril Despodov\Kiril-Despodov;bg BUL;FW;bg Ludogorets;24-326;1996;0.9;1;2;1;50.0;2.28;1.14;0.50;1.00;15.8;1;0;0;0.6;0.6;0.29;+0.4;+0.4;Matches
123;Dorian Dessoleil\Dorian-Dessoleil;be BEL;DF;be Antwerp;29-057;1992;1.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
124;Kiernan Dewsbury Hall\Kiernan-Dewsbury-Hall;eng ENG;MF;eng Leicester City;23-027;1998;0.7;0;3;0;0.0;4.09;0.00;0.00;;23.6;1;0;0;0.1;0.1;0.03;-0.1;-0.1;Matches
125;Giovanni Di Lorenzo\Giovanni-Di-Lorenzo;it ITA;DF;it Napoli;28-060;1993;2.0;0;2;1;50.0;1.00;0.50;0.00;0.00;6.4;0;0;0;0.3;0.3;0.15;-0.3;-0.3;Matches
