"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Starts";"Min";"Gls";"Ast";"PK";"PKatt";"CrdY";"CrdR";"Gls_per_match";"Ast_per_match";"G_A_per_match";"G_PK_per_match";"G_A_PK_per_match";"xG";"npxG";"xA";"xG_per_match";"xA_per_match";"xG_xA";"npxG_per_match";"npxG_xA";"Matches"
464;Andreas Skov Olsen\Andreas-Skov-Olsen;dk DEN;FWMF;Bologna;19;1999;19;4;506;1;0;0;0;2;0;0.18;0.00;0.18;0.18;0.18;1.5;1.5;0.3;0.27;0.05;0.32;0.27;0.32;Matches
465;Simon Skrabb\Simon-Skrabb;fi FIN;MF;Brescia;24;1995;3;0;27;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.10;0.83;0.93;0.10;0.93;Matches
466;Milan Škriniar\Milan-Skriniar;sk SVK;DF;Inter;24;1995;23;23;1997;0;0;0;0;6;0;0.00;0.00;0.00;0.00;0.00;0.7;0.7;0.2;0.03;0.01;0.04;0.03;0.04;Matches
467;Chris Smalling\Chris-Smalling;eng ENG;DF;Roma;29;1989;21;21;1890;2;1;0;0;1;0;0.10;0.05;0.14;0.10;0.14;1.7;1.7;0.8;0.08;0.04;0.12;0.08;0.12;Matches
468;Roberto Soriano\Roberto-Soriano;it ITA;MF;Bologna;28;1991;18;18;1593;3;2;0;0;2;1;0.17;0.11;0.28;0.17;0.28;3.4;3.4;3.2;0.19;0.18;0.37;0.19;0.37;Matches
469;Riccardo Sottil\Riccardo-Sottil;it ITA;FWDF;Fiorentina;20;1999;12;3;399;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.3;0.11;0.08;0.19;0.11;0.19;Matches
470;Adama Soumaoro\Adama-Soumaoro;fr FRA;DF;Genoa;27;1992;3;3;270;1;0;0;0;2;0;0.33;0.00;0.33;0.33;0.33;0.6;0.6;0.0;0.20;0.00;0.20;0.20;0.20;Matches
471;Nikolas Špalek\Nikolas-Spalek;sk SVK;MF;Brescia;22;1997;15;12;927;1;1;0;0;2;0;0.10;0.10;0.19;0.10;0.19;3.2;3.2;1.4;0.31;0.13;0.44;0.31;0.44;Matches
472;Leonardo Spinazzola\Leonardo-Spinazzola;it ITA;DF;Roma;26;1993;15;10;903;0;1;0;0;2;0;0.00;0.10;0.10;0.00;0.10;0.2;0.2;1.4;0.02;0.14;0.16;0.02;0.16;Matches
473;Marco Sportiello\Marco-Sportiello;it ITA;GK;Atalanta;27;1992;3;3;270;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
474;Mattia Sprocati\Mattia-Sprocati;it ITA;FW;Parma;26;1992;16;3;490;1;0;0;0;0;0;0.18;0.00;0.18;0.18;0.18;0.9;0.9;0.2;0.17;0.03;0.20;0.17;0.20;Matches
475;Mariusz Stępiński\Mariusz-Stepinski;pl POL;FW;Hellas Verona;24;1995;13;5;517;2;0;0;0;1;1;0.35;0.00;0.35;0.35;0.35;2.4;2.4;0.0;0.41;0.00;0.42;0.41;0.42;Matches
476;Thomas Strakosha\Thomas-Strakosha;al ALB;GK;Lazio;24;1995;26;26;2340;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.01;0.01;0.00;0.01;Matches
477;Jens Stryger Larsen\Jens-Stryger-Larsen;dk DEN;DF;Udinese;28;1991;21;21;1856;1;2;0;0;2;0;0.05;0.10;0.15;0.05;0.15;0.8;0.8;1.6;0.04;0.08;0.12;0.04;0.12;Matches
478;Stefano Sturaro\Stefano-Sturaro;it ITA;MF;Genoa;26;1993;10;10;865;1;2;0;0;5;0;0.10;0.21;0.31;0.10;0.31;1.6;1.6;0.6;0.17;0.06;0.23;0.17;0.23;Matches
479;Suso\Suso;es ESP;FWMF;Milan;25;1993;16;15;1361;1;2;0;0;2;0;0.07;0.13;0.20;0.07;0.20;1.3;1.3;3.6;0.09;0.24;0.32;0.09;0.32;Matches
480;Mattias Svanberg\Mattias-Svanberg;se SWE;MF;Bologna;20;1999;14;7;676;0;2;0;0;2;0;0.00;0.27;0.27;0.00;0.27;1.3;1.3;0.8;0.18;0.11;0.29;0.18;0.29;Matches
481;Wojciech Szczęsny\Wojciech-Szczesny;pl POL;GK;Juventus;29;1990;18;18;1620;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
482;Andrea Tabanelli\Andrea-Tabanelli;it ITA;MF;Lecce;29;1990;13;11;966;1;0;0;0;4;0;0.09;0.00;0.09;0.09;0.09;0.9;0.9;0.1;0.08;0.01;0.09;0.08;0.09;Matches
483;Panagiotis Tachtsidis\Panagiotis-Tachtsidis;gr GRE;MF;Lecce;28;1991;19;17;1445;0;1;0;0;6;1;0.00;0.06;0.06;0.00;0.06;0.7;0.7;1.1;0.04;0.07;0.11;0.04;0.11;Matches
484;Adrien Tameze\Adrien-Tameze;cm CMR;MF;Atalanta;25;1994;2;0;5;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
485;Łukasz Teodorczyk\Lukasz-Teodorczyk;pl POL;DFFW;Udinese;28;1991;7;0;39;0;1;0;0;1;0;0.00;2.31;2.31;0.00;2.31;0.5;0.5;0.3;1.16;0.61;1.77;1.16;1.77;Matches
486;Hidde ter Avest\Hidde-ter-Avest;nl NED;DF;Udinese;22;1997;9;4;362;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.4;0.05;0.09;0.14;0.05;0.14;Matches
487;Morten Thorsby\Morten-Thorsby;no NOR;MFDF;Sampdoria;23;1996;13;12;1065;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.9;0.03;0.08;0.11;0.03;0.11;Matches
488;Jeremy Toljan\Jeremy-Toljan;de GER;DF;Sassuolo;24;1994;22;20;1822;1;2;0;0;7;0;0.05;0.10;0.15;0.05;0.15;0.4;0.4;2.3;0.02;0.11;0.14;0.02;0.14;Matches
489;Rafael Tolói\Rafael-Toloi;br BRA;DF;Atalanta;28;1990;22;20;1830;1;5;0;0;5;0;0.05;0.25;0.30;0.05;0.30;1.9;1.9;1.8;0.10;0.09;0.18;0.10;0.18;Matches
490;Takehiro Tomiyasu\Takehiro-Tomiyasu;jp JPN;DF;Bologna;20;1998;20;20;1794;0;2;0;0;5;0;0.00;0.10;0.10;0.00;0.10;0.7;0.7;0.9;0.04;0.05;0.08;0.04;0.08;Matches
491;Nenad Tomović\Nenad-Tomovic;rs SRB;DF;SPAL;31;1987;19;16;1394;0;1;0;0;5;1;0.00;0.06;0.06;0.00;0.06;0.4;0.4;0.4;0.03;0.02;0.05;0.03;0.05;Matches
492;Sandro Tonali\Sandro-Tonali;it ITA;MF;Brescia;19;2000;23;23;2041;1;5;0;0;6;0;0.04;0.22;0.26;0.04;0.26;0.8;0.8;3.8;0.04;0.17;0.21;0.04;0.21;Matches
493;Lorenzo Tonelli\Lorenzo-Tonelli;it ITA;DF;Sampdoria;29;1990;4;4;342;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.05;0.00;0.05;0.05;0.05;Matches
494;Ernesto Torregrossa\Ernesto-Torregrossa;it ITA;FW;Brescia;27;1992;12;12;894;4;1;1;1;5;0;0.40;0.10;0.50;0.30;0.40;3.2;2.5;0.7;0.32;0.07;0.39;0.25;0.32;Matches
495;Amad Traoré\Amad-Traore;ci CIV;FW;Atalanta;17;2002;3;0;24;1;0;0;0;0;0;3.75;0.00;3.75;3.75;3.75;0.1;0.1;0.0;0.35;0.19;0.54;0.35;0.54;Matches
496;Luca Tremolada\Luca-Tremolada;it ITA;MF;Brescia;27;1991;1;0;14;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
497;Alessandro Tripaldelli\Alessandro-Tripaldelli;it ITA;DF;Sassuolo;20;1999;2;1;135;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
498;William Troost-Ekong\William-Troost-Ekong;ng NGA;DF;Udinese;25;1993;22;22;1970;0;0;0;0;4;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.1;0.01;0.00;0.01;0.01;0.01;Matches
499;Georgi Tunjov\Georgi-Tunjov;ee EST;MF;SPAL;18;2001;2;0;27;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.08;0.00;0.08;0.08;0.08;Matches
500;Stefano Turati\Stefano-Turati;it ITA;GK;Sassuolo;;;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
501;Gennaro Tutino\Gennaro-Tutino;it ITA;FW;Hellas Verona;22;1996;6;2;223;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.07;0.01;0.08;0.07;0.08;Matches
502;Cengiz Ünder\Cengiz-Under;tr TUR;FW;Roma;22;1997;15;9;775;3;0;0;0;2;0;0.35;0.00;0.35;0.35;0.35;2.0;2.0;2.2;0.23;0.26;0.49;0.23;0.49;Matches
503;Mirko Valdifiori\Mirko-Valdifiori;it ITA;MF;SPAL;33;1986;13;8;746;0;2;0;0;2;0;0.00;0.24;0.24;0.00;0.24;0.1;0.1;1.3;0.01;0.16;0.17;0.01;0.17;Matches
504;Borja Valero\Borja-Valero;es ESP;MF;Inter;34;1985;9;4;421;1;0;0;0;2;0;0.21;0.00;0.21;0.21;0.21;0.2;0.2;0.5;0.03;0.12;0.15;0.03;0.15;Matches
505;Mattia Valoti\Mattia-Valoti;it ITA;MFFW;SPAL;25;1993;20;13;1159;2;0;0;0;6;0;0.16;0.00;0.16;0.16;0.16;2.6;2.6;0.9;0.20;0.07;0.27;0.20;0.27;Matches
506;Denis Vavro\Denis-Vavro;sk SVK;DF;Lazio;23;1996;5;1;194;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
507;Matías Vecino\Matias-Vecino;uy URU;MF;Inter;27;1991;17;13;1168;2;2;0;0;3;0;0.15;0.15;0.31;0.15;0.31;2.8;2.8;1.2;0.21;0.10;0.31;0.21;0.31;Matches
508;Miguel Veloso\Miguel-Veloso;pt POR;MF;Hellas Verona;33;1986;21;20;1724;2;3;0;0;5;0;0.10;0.16;0.26;0.10;0.26;1.7;1.7;3.7;0.09;0.19;0.28;0.09;0.28;Matches
509;Lorenzo Venuti\Lorenzo-Venuti;it ITA;DF;Fiorentina;24;1995;7;5;428;0;1;0;0;3;0;0.00;0.21;0.21;0.00;0.21;0.0;0.0;0.2;0.00;0.04;0.04;0.00;0.04;Matches
510;Brayan Vera\Brayan-Vera;co COL;FWMF;Lecce;20;1999;3;0;28;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.05;0.00;0.05;0.05;0.05;Matches
511;Simone Verdi\Simone-Verdi;it ITA;MFFW;Torino;27;1992;22;17;1323;1;3;0;0;2;0;0.07;0.20;0.27;0.07;0.27;2.2;2.2;1.5;0.15;0.10;0.26;0.15;0.26;Matches
512;Jordan Veretout\Jordan-Veretout;fr FRA;MF;Roma;26;1993;24;22;1918;2;0;2;2;4;0;0.09;0.00;0.09;0.00;0.00;2.1;0.6;1.7;0.10;0.08;0.18;0.03;0.11;Matches
513;Valerio Verre\Valerio-Verre;it ITA;FWMF;Hellas Verona;25;1994;22;16;1298;3;0;2;2;4;0;0.21;0.00;0.21;0.07;0.07;3.9;2.4;2.4;0.27;0.17;0.44;0.17;0.33;Matches
514;Francesco Vicari\Francesco-Vicari;it ITA;DF;SPAL;24;1994;22;21;1859;0;0;0;0;4;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.01;0.00;0.01;0.01;0.01;Matches
515;Ronaldo Vieira\Ronaldo-Vieira;gw GNB;MF;Sampdoria;21;1998;20;16;1442;0;1;0;0;7;1;0.00;0.06;0.06;0.00;0.06;1.3;1.3;1.0;0.08;0.06;0.14;0.08;0.14;Matches
516;Mauro Vigorito\Mauro-Vigorito;it ITA;GK;Lecce;29;1990;5;4;422;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
517;Gonzalo Villar\Gonzalo-Villar;es ESP;MF;Roma;21;1998;3;1;111;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.07;0.07;0.00;0.07;Matches
518;Luigi Vitale\Luigi-Vitale;it ITA;DF;Hellas Verona;31;1987;2;0;39;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
519;Mattia Viviani\Mattia-Viviani;it ITA;MF;Brescia;18;2000;3;1;144;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.2;0.04;0.13;0.17;0.04;0.17;Matches
520;Dušan Vlahović\Dusan-Vlahovic;rs SRB;FW;Fiorentina;19;2000;21;9;1056;6;0;1;1;4;0;0.51;0.00;0.51;0.43;0.43;6.7;5.9;1.2;0.57;0.10;0.67;0.51;0.60;Matches
521;Stefan de Vrij\Stefan-de-Vrij;nl NED;DF;Inter;27;1992;22;21;1915;2;3;0;0;3;0;0.09;0.14;0.23;0.09;0.23;1.2;1.2;0.5;0.05;0.02;0.08;0.05;0.08;Matches
522;Walace\Walace;br BRA;MF;Udinese;24;1995;10;4;436;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.2;0.03;0.04;0.07;0.03;0.07;Matches
523;Sebastian Walukiewicz\Sebastian-Walukiewicz;pl POL;DF;Cagliari;19;2000;4;3;325;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
524;Jawad El Yamiq\Jawad-El-Yamiq;ma MAR;DF;Genoa;27;1992;3;2;196;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.02;0.02;0.03;0.02;0.03;Matches
525;Amin Younes\Amin-Younes;de GER;FWMF;Napoli;25;1993;6;1;143;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.3;0.18;0.17;0.35;0.18;0.35;Matches
526;Ashley Young\Ashley-Young;eng ENG;DF;Inter;34;1985;4;4;360;1;1;0;0;0;0;0.25;0.25;0.50;0.25;0.50;0.4;0.4;0.4;0.11;0.10;0.21;0.11;0.21;Matches
527;Mattia Zaccagni\Mattia-Zaccagni;it ITA;FWMF;Hellas Verona;24;1995;22;19;1480;1;4;0;0;5;0;0.06;0.24;0.30;0.06;0.30;2.6;2.6;2.5;0.16;0.15;0.31;0.16;0.31;Matches
528;Nicolò Zaniolo\Nicolo-Zaniolo;it ITA;FWMF;Roma;20;1999;18;15;1295;4;1;0;0;6;0;0.28;0.07;0.35;0.28;0.35;3.2;3.2;2.4;0.22;0.17;0.39;0.22;0.39;Matches
529;Cristián Zapata\Cristian-Zapata;co COL;DF;Genoa;32;1986;12;12;1080;1;0;0;0;3;0;0.08;0.00;0.08;0.08;0.08;0.5;0.5;0.7;0.05;0.06;0.11;0.05;0.11;Matches
530;Duván Zapata\Duvan-Zapata;co COL;FW;Atalanta;28;1991;15;13;1062;11;5;1;1;1;0;0.93;0.42;1.36;0.85;1.27;7.6;6.8;2.7;0.64;0.22;0.87;0.58;0.80;Matches
531;Davide Zappacosta\Davide-Zappacosta;it ITA;DF;Roma;27;1992;1;0;12;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;2.03;0.00;2.03;2.03;2.03;Matches
532;Simone Zaza\Simone-Zaza;it ITA;FW;Torino;28;1991;15;7;871;3;0;0;0;4;0;0.31;0.00;0.31;0.31;0.31;2.6;2.6;0.5;0.27;0.05;0.32;0.27;0.32;Matches
533;Marvin Zeegelaar\Marvin-Zeegelaar;nl NED;DF;Udinese;28;1990;3;0;82;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
534;Piotr Zieliński\Piotr-Zielinski;pl POL;MF;Napoli;25;1994;26;23;2153;2;3;0;0;4;0;0.08;0.13;0.21;0.08;0.21;2.7;2.7;2.0;0.11;0.08;0.20;0.11;0.20;Matches
535;Jaromír Zmrhal\Jaromir-Zmrhal;cz CZE;MF;Brescia;25;1993;9;2;302;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.3;0.06;0.08;0.14;0.06;0.14;Matches
536;Ervin Zukanović\Ervin-Zukanovic;ba BIH;DF;SPAL;32;1987;3;2;203;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.01;0.00;0.01;0.01;0.01;Matches
537;Szymon Żurkowski\Szymon-Zurkowski;pl POL;MF;Fiorentina;21;1997;2;0;10;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.50;0.00;0.50;0.50;0.50;Matches
538;Filip Đuričić\Filip-Djuricic;rs SRB;MFFW;Sassuolo;27;1992;17;10;839;4;3;0;0;4;0;0.43;0.32;0.75;0.43;0.75;1.7;1.7;1.8;0.18;0.20;0.38;0.18;0.38;Matches
