"id";"name";"nation";"position";"Squad";"age";"born";"90s";"Ast";"xA";"A-xA";"KP";"Cmp";"Att";"CmpPER";"shortCmp";"shortAtt";"shortCmpPER";"mediumCmp";"mediumAtt";"mediumCmpPER";"longCmp";"longAtt";"longCmpPER";"Left";"Right";"FK";"TB";"CK";"TI";"1/3";"PPA";"CrsPA";"Matches"
123;Joris Chotard\Joris-Chotard;fr FRA;MF;Montpellier;17;2001;13.9;0;0.4;-0.4;8;429;556;77.2;8;22;36.4;287;345;83.2;134;189;70.9;86;426;23;3;0;1;60;8;0;Matches
124;Mounir Chouiar\Mounir-Chouiar;fr FRA;MFFW;Dijon;20;1999;16.8;0;3.1;-3.1;44;459;640;71.7;14;40;35.0;354;430;82.3;91;170;53.5;59;532;38;0;56;17;33;19;2;Matches
125;Ibrahim Cissé\Ibrahim-Cisse;ci CIV;DFFW;Nice;20;1999;0.5;0;0.0;0.0;0;37;44;84.1;0;0;;26;28;92.9;11;16;68.8;3;39;0;0;0;2;1;0;0;Matches
126;Ibrahim Cissé\Ibrahim-Cisse;sn SEN;DF;Angers;23;1996;0.7;0;0.1;-0.1;1;57;63;90.5;1;1;100.0;45;48;93.8;11;14;78.6;2;44;1;0;0;14;2;0;0;Matches
127;Alexis Claude-Maurice\Alexis-Claude-Maurice;fr FRA;MFFW;Nice;21;1998;17.1;1;0.8;+0.2;19;479;565;84.8;9;24;37.5;404;451;89.6;66;90;73.3;32;509;4;1;9;8;24;15;3;Matches
128;Yannis Clementia\Yannis-Clementia;fr FRA;GK;Nice;22;1997;2.0;0;0.0;0.0;0;41;61;67.2;0;0;;32;32;100.0;9;29;31.0;3;38;8;0;0;0;0;0;0;Matches
129;Marcus Coco\Marcus-Coco;fr FRA;FW;Nantes;23;1996;0.2;0;0.0;0.0;0;3;3;100.0;0;0;;3;3;100.0;0;0;;1;1;0;0;0;0;0;0;0;Matches
130;Renaud Cohade\Renaud-Cohade;fr FRA;MF;Metz;34;1984;8.5;0;0.5;-0.5;9;480;584;82.2;10;22;45.5;372;424;87.7;98;138;71.0;43;506;14;2;14;5;58;4;0;Matches
131;Racine Coly\Racine-Coly;sn SEN;DF;Nice;23;1995;7.2;0;0.0;0.0;1;466;540;86.3;15;28;53.6;379;416;91.1;72;96;75.0;376;61;13;0;0;77;23;2;1;Matches
132;Daniel Congré\Daniel-Congre;fr FRA;DF;Montpellier;34;1985;21.1;1;0.2;+0.8;2;734;876;83.8;2;15;13.3;551;615;89.6;181;246;73.6;260;518;27;0;0;12;62;3;1;Matches
133;Benjamin Corgnet\Benjamin-Corgnet;fr FRA;MF;Strasbourg;32;1987;2.9;0;0.0;0.0;0;45;80;56.3;3;9;33.3;34;52;65.4;8;19;42.1;8;53;0;1;2;1;8;1;0;Matches
134;Maxwel Cornet\Maxwel-Cornet;ci CIV;FWDF;Lyon;22;1996;13.8;3;2.5;+0.5;25;450;624;72.1;12;40;30.0;379;457;82.9;59;127;46.5;424;126;15;2;24;41;20;18;10;Matches
135;Quentin Cornette\Quentin-Cornette;fr FRA;FWMF;Amiens;25;1994;3.8;2;0.9;+1.1;3;77;141;54.6;1;9;11.1;62;79;78.5;14;53;26.4;15;114;1;1;13;4;8;4;2;Matches
136;Nuno da Costa\Nuno-da-Costa;cv CPV;FW;Strasbourg;28;1991;5.8;0;0.2;-0.2;5;97;152;63.8;5;17;29.4;87;117;74.4;5;18;27.8;22;108;0;1;0;1;6;1;0;Matches
137;Benoît Costil\Benoit-Costil;fr FRA;GK;Bordeaux;32;1987;27.0;0;0.0;0.0;0;619;851;72.7;1;1;100.0;303;305;99.3;315;545;57.8;37;682;68;0;0;1;6;1;0;Matches
138;Kalifa Coulibaly\Kalifa-Coulibaly;ml MLI;FW;Nantes;27;1991;17.9;0;0.9;-0.9;13;196;332;59.0;11;25;44.0;170;272;62.5;15;35;42.9;27;182;0;2;0;2;14;5;0;Matches
139;Senou Coulibaly\Senou-Coulibaly;ml MLI;DF;Dijon;24;1994;7.4;0;0.0;0.0;1;322;383;84.1;2;4;50.0;193;217;88.9;127;162;78.4;25;328;9;0;0;2;19;2;0;Matches
140;Yoann Court\Yoann-Court;fr FRA;FWMF;Brest;29;1990;15.6;7;2.2;+4.8;16;361;529;68.2;8;33;24.2;275;354;77.7;78;142;54.9;439;59;14;0;25;5;40;10;2;Matches
141;Nicolas Cozza\Nicolas-Cozza;fr FRA;DF;Montpellier;20;1999;6.2;0;0.0;0.0;0;193;233;82.8;1;4;25.0;138;153;90.2;54;76;71.1;182;36;5;0;0;3;8;1;0;Matches
142;Wylan Cyprien\Wylan-Cyprien;fr FRA;MF;Nice;24;1995;19.7;3;2.6;+0.4;35;1122;1343;83.5;9;30;30.0;838;914;91.7;275;399;68.9;230;1076;68;0;80;2;103;7;1;Matches
143;Lucas Da Cunha\Lucas-Da-Cunha;fr FRA;MF;Rennes;18;2001;0.8;0;0.1;-0.1;2;18;22;81.8;2;4;50.0;15;16;93.8;1;2;50.0;18;2;0;0;1;0;0;1;0;Matches
144;Damien Da Silva\Damien-Da-Silva;fr FRA;DF;Rennes;31;1988;23.9;2;0.9;+1.1;4;1012;1158;87.4;6;16;37.5;668;706;94.6;338;436;77.5;36;1016;47;0;0;3;50;2;0;Matches
145;Colin Dagba\Colin-Dagba;fr FRA;DF;Paris S-G;20;1998;7.4;0;0.6;-0.6;5;372;414;89.9;4;8;50.0;336;359;93.6;32;47;68.1;50;306;3;0;0;52;7;1;0;Matches
146;Dante\Dante;br BRA;DF;Nice;35;1983;20.0;0;0.4;-0.4;6;1394;1508;92.4;4;11;36.4;1023;1051;97.3;367;446;82.3;1190;266;41;4;0;6;77;4;0;Matches
147;Lucas Deaux\Lucas-Deaux;fr FRA;MF;Nîmes;30;1988;13.9;1;0.9;+0.1;13;511;656;77.9;7;19;36.8;363;449;80.8;141;188;75.0;66;475;11;2;1;3;59;6;1;Matches
148;Mathieu Debuchy\Mathieu-Debuchy;fr FRA;DF;Saint-Étienne;34;1985;18.7;1;1.1;-0.1;16;769;1024;75.1;16;39;41.0;622;738;84.3;131;247;53.0;27;682;20;0;0;204;51;6;1;Matches
149;Romain Del Castillo\Romain-Del-Castillo;fr FRA;FWMF;Rennes;23;1996;13.0;5;2.9;+2.1;21;353;452;78.1;6;24;25.0;304;356;85.4;43;72;59.7;338;66;1;3;1;9;25;10;4;Matches
150;Thomas Delaine\Thomas-Delaine;fr FRA;DF;Metz;27;1992;13.9;0;0.5;-0.5;11;468;677;69.1;6;34;17.6;379;466;81.3;83;177;46.9;360;157;11;0;2;139;37;11;6;Matches
151;Paul Delecroix\Paul-Delecroix;fr FRA;GK;Metz;30;1988;1.5;0;0.0;0.0;0;27;44;61.4;0;0;;8;8;100.0;19;36;52.8;3;34;4;0;0;0;3;0;0;Matches
152;Andy Delort\Andy-Delort;dz ALG;FW;Montpellier;27;1991;24.4;3;3.8;-0.8;34;435;743;58.5;7;49;14.3;341;492;69.3;87;202;43.1;40;542;5;0;8;6;41;23;8;Matches
153;Moussa Dembélé\Moussa-Dembele;fr FRA;FW;Lyon;23;1996;23.3;2;1.6;+0.4;23;333;452;73.7;15;39;38.5;284;363;78.2;34;50;68.0;65;323;0;2;0;1;18;14;0;Matches
154;Jason Denayer\Jason-Denayer;be BEL;DF;Lyon;24;1995;22.9;1;0.1;+0.9;3;1444;1516;95.3;9;12;75.0;926;949;97.6;509;555;91.7;100;1360;36;0;0;2;60;1;0;Matches
155;Kevin Denkey\Kevin-Denkey;tg TOG;FW;Nîmes;18;2000;6.6;1;0.3;+0.7;5;101;147;68.7;3;13;23.1;84;115;73.0;14;19;73.7;40;81;1;1;0;0;3;1;1;Matches
156;Memphis Depay\Memphis-Depay;nl NED;FWMF;Lyon;25;1994;11.3;2;2.6;-0.6;22;368;485;75.9;8;19;42.1;304;361;84.2;56;105;53.3;54;415;22;1;30;3;29;15;1;Matches
157;Ángel Di María\Angel-Di-Maria;ar ARG;FWMF;Paris S-G;31;1988;22.3;14;14.3;-0.3;76;940;1290;72.9;19;63;30.2;710;846;83.9;211;381;55.4;1159;94;28;16;90;21;83;88;13;Matches
158;Boulaye Dia\Boulaye-Dia;fr FRA;FW;Reims;22;1996;20.2;1;2.2;-1.2;23;251;328;76.5;13;28;46.4;215;265;81.1;23;35;65.7;39;250;2;0;0;1;16;12;0;Matches
159;Fousseni Diabaté\Fousseni-Diabate;ml MLI;FWMF;Amiens;23;1995;13.3;3;1.9;+1.1;16;362;482;75.1;18;37;48.6;310;383;80.9;34;62;54.8;345;110;4;1;1;5;18;4;1;Matches
160;Bafodé Diakité\Bafode-Diakite;fr FRA;DF;Toulouse;18;2001;14.2;0;0.0;0.0;1;548;629;87.1;5;11;45.5;385;408;94.4;158;210;75.2;154;427;23;0;0;11;23;2;1;Matches
161;Abdou Diallo\Abdou-Diallo;fr FRA;DF;Paris S-G;23;1996;13.4;1;0.1;+0.9;3;986;1061;92.9;10;20;50.0;706;738;95.7;270;303;89.1;849;161;20;1;0;29;84;5;1;Matches
162;Habib Diallo\Habib-Diallo;sn SEN;FW;Metz;24;1995;24.4;3;2.7;+0.3;26;318;451;70.5;13;43;30.2;264;345;76.5;41;63;65.1;48;290;0;1;1;2;16;4;1;Matches
163;Ibrahima Diallo\Ibrahima-Diallo;fr FRA;MF;Brest;20;1999;16.5;1;0.6;+0.4;9;681;786;86.6;3;13;23.1;448;506;88.5;230;267;86.1;96;669;29;2;0;0;45;4;0;Matches
164;Moussa Diarra\Moussa-Diarra;fr FRA;DF;Toulouse;18;2000;1.0;0;0.0;0.0;0;41;56;73.2;0;0;;33;38;86.8;8;18;44.4;48;2;5;0;0;0;1;0;0;Matches
165;Raphael Dias Belloli\Raphael-Dias-Belloli;br BRA;MFFW;Rennes;23;1996;18.7;3;5.5;-2.5;41;449;678;66.2;12;46;26.1;338;439;77.0;99;193;51.3;544;71;26;2;46;13;37;18;4;Matches
166;Lucas Dias\Lucas-Dias;fr FRA;GK;Nîmes;20;1999;3.5;0;0.0;0.0;0;51;97;52.6;0;0;;16;16;100.0;35;81;43.2;4;85;13;0;0;0;2;0;0;Matches
167;Bakaye Dibassy\Bakaye-Dibassy;ml MLI;DF;Amiens;29;1989;20.8;0;0.1;-0.1;3;732;902;81.2;18;31;58.1;560;628;89.2;154;243;63.4;631;166;15;0;0;43;32;3;2;Matches
168;Tristan Dingomé\Tristan-Dingome;cm CMR;MF;Reims;28;1991;9.2;1;0.9;+0.1;10;241;337;71.5;10;33;30.3;185;233;79.4;46;71;64.8;278;45;3;3;2;2;23;12;0;Matches
169;Lois Diony\Lois-Diony;fr FRA;FW;Saint-Étienne;26;1992;6.8;0;0.2;-0.2;5;64;107;59.8;7;13;53.8;50;78;64.1;7;16;43.8;13;74;0;0;0;2;3;2;0;Matches
