"id";"name";"nation";"position";"Squad";"age";"born";"90s";"Gls";"PK";"PKatt";"Sh";"SoT";"FK";"SoT%";"Sh/90";"SoT/90";"G/Sh";"G/SoT";"xG";"npxG";"npxG/Sh";"G-xG";"np:G-xG";"Matches"
399;Vincent Pajot\Vincent-Pajot;fr FRA;MF;Angers;28;1990;1.2;0;0;0;3;0;0;0.0;2.48;0.00;0.00;;0.1;0.1;0.05;-0.1;-0.1;Matches
400;Vincent Pajot\Vincent-Pajot;fr FRA;MF;Metz;28;1990;4.8;0;0;0;4;1;0;25.0;0.83;0.21;0.00;0.00;0.2;0.2;0.04;-0.2;-0.2;Matches
401;Sergi Palencia\Sergi-Palencia;es ESP;DF;Saint-Étienne;23;1996;5.2;0;0;0;1;0;0;0.0;0.19;0.00;0.00;;0.1;0.1;0.11;-0.1;-0.1;Matches
402;Nicolas Pallois\Nicolas-Pallois;fr FRA;DF;Nantes;31;1987;20.0;0;0;0;12;3;1;25.0;0.60;0.15;0.00;0.00;1.1;1.1;0.09;-1.1;-1.1;Matches
403;Jonathan Panzo\Jonathan-Panzo;eng ENG;DF;Monaco;18;2000;1.2;0;0;0;1;0;0;0.0;0.85;0.00;0.00;;0.1;0.1;0.05;-0.1;-0.1;Matches
404;Gaëtan Paquiez\Gaetan-Paquiez;fr FRA;DFMF;Nîmes;25;1994;16.0;0;0;0;5;0;0;0.0;0.31;0.00;0.00;;0.2;0.2;0.04;-0.2;-0.2;Matches
405;Rubén Pardo\Ruben-Pardo;es ESP;MF;Bordeaux;26;1992;1.8;1;0;0;2;2;0;100.0;1.14;1.14;0.50;0.50;0.2;0.2;0.11;+0.8;+0.8;Matches
406;Leandro Paredes\Leandro-Paredes;ar ARG;MF;Paris S-G;25;1994;9.0;0;0;0;18;5;2;27.8;2.01;0.56;0.00;0.00;0.5;0.5;0.03;-0.5;-0.5;Matches
407;Mateo Pavlović\Mateo-Pavlovic;ba BIH;DF;Angers;29;1990;9.0;0;0;0;7;3;0;42.9;0.78;0.33;0.00;0.00;0.6;0.6;0.08;-0.6;-0.6;Matches
408;Dimitri Payet\Dimitri-Payet;fr FRA;FW;Marseille;32;1987;21.5;9;3;3;60;23;15;38.3;2.79;1.07;0.10;0.26;6.0;3.7;0.06;+3.0;+2.3;Matches
409;Yohann Pelé\Yohann-Pele;fr FRA;GK;Marseille;36;1982;1.7;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
410;Théo Pellenard\Theo-Pellenard;fr FRA;DF;Angers;25;1994;5.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
411;Andy Pelmard\Andy-Pelmard;fr FRA;DF;Nice;19;2000;8.5;0;0;0;2;0;0;0.0;0.23;0.00;0.00;;0.0;0.0;0.02;0.0;0.0;Matches
412;Mathias Pereira Lage\Mathias-Pereira-Lage;pt POR;MF;Angers;22;1996;17.1;1;0;0;36;9;0;25.0;2.10;0.53;0.03;0.11;2.2;2.2;0.06;-1.2;-1.2;Matches
413;Romain Perraud\Romain-Perraud;fr FRA;DF;Brest;21;1997;17.5;0;0;0;20;4;1;20.0;1.14;0.23;0.00;0.00;0.6;0.6;0.03;-0.6;-0.6;Matches
414;Loïc Perrin\Loic-Perrin;fr FRA;DF;Saint-Étienne;33;1985;19.0;0;0;0;5;0;0;0.0;0.26;0.00;0.00;;0.5;0.5;0.10;-0.5;-0.5;Matches
415;Lucas Perrin\Lucas-Perrin;fr FRA;DF;Marseille;20;1998;4.0;0;0;0;3;1;0;33.3;0.75;0.25;0.00;0.00;0.3;0.3;0.09;-0.3;-0.3;Matches
416;Danijel Petković\Danijel-Petkovic;me MNE;GK;Angers;26;1993;2.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
417;Denis Petrić\Denis-Petric;rs SRB;GK;Nantes;31;1988;1.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
418;Rayan Philippe\Rayan-Philippe;fr FRA;DFFW;Dijon;18;2000;0.3;0;0;0;1;0;0;0.0;3.10;0.00;0.00;;0.0;0.0;0.04;0.0;0.0;Matches
419;Romain Philippoteaux\Romain-Philippoteaux;fr FRA;FWMF;Nîmes;31;1988;21.9;5;0;0;31;12;0;38.7;1.41;0.55;0.16;0.42;2.6;2.6;0.08;+2.4;+2.4;Matches
420;Jérémy Pied\Jeremy-Pied;fr FRA;DF;Lille;30;1989;5.0;0;0;0;2;0;0;0.0;0.40;0.00;0.00;;0.0;0.0;0.02;0.0;0.0;Matches
421;Maxime Poundjé\Maxime-Poundje;fr FRA;DF;Bordeaux;26;1992;0.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
422;Gaëtan Poussin\Gaetan-Poussin;fr FRA;GK;Bordeaux;20;1999;0.0;0;0;0;0;0;0;;;;;;0.0;0.0;;0.0;0.0;Matches
423;Percy Prado\Percy-Prado;pe PER;DF;Nantes;23;1996;2.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
424;Sanjin Prcić\Sanjin-Prcic;ba BIH;MF;Strasbourg;25;1993;0.9;0;0;0;1;1;0;100.0;1.17;1.17;0.00;0.00;0.0;0.0;0.04;0.0;0.0;Matches
425;Nicolas de Préville\Nicolas-de-Preville;fr FRA;MFFW;Bordeaux;28;1991;22.2;6;1;1;44;19;12;43.2;1.98;0.85;0.11;0.26;4.9;4.2;0.09;+1.1;+0.8;Matches
426;Nemanja Radonjić\Nemanja-Radonjic;rs SRB;FWMF;Marseille;23;1996;9.7;5;0;0;30;14;0;46.7;3.09;1.44;0.17;0.36;2.9;2.9;0.10;+2.1;+2.1;Matches
427;Rafael\Rafael;br BRA;DF;Lyon;29;1990;7.8;0;0;0;5;1;0;20.0;0.64;0.13;0.00;0.00;0.1;0.1;0.02;-0.1;-0.1;Matches
428;Predrag Rajković\Predrag-Rajkovic;rs SRB;GK;Reims;23;1995;26.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
429;Jeff Reine-Adélaïde\Jeff-Reine-Adelaide;fr FRA;MFFW;Lyon;21;1998;8.8;2;0;0;4;3;0;75.0;0.46;0.34;0.50;0.67;1.0;1.0;0.25;+1.0;+1.0;Matches
430;Jeff Reine-Adélaïde\Jeff-Reine-Adelaide;fr FRA;MF;Angers;21;1998;0.9;1;0;0;2;1;0;50.0;2.25;1.13;0.50;1.00;0.5;0.5;0.24;+0.5;+0.5;Matches
431;Loïc Rémy\Loic-Remy;fr FRA;FW;Lille;32;1987;9.8;6;0;0;26;10;1;38.5;2.64;1.02;0.23;0.60;4.8;4.8;0.19;+1.2;+1.2;Matches
432;Baptiste Reynet\Baptiste-Reynet;fr FRA;GK;Toulouse;28;1990;21.6;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
433;Sergio Rico\Sergio-Rico;es ESP;GK;Paris S-G;25;1993;2.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
434;Renaud Ripart\Renaud-Ripart;fr FRA;FW;Nîmes;26;1993;21.6;4;2;2;48;15;0;31.3;2.23;0.70;0.04;0.13;6.1;4.6;0.10;-2.1;-2.6;Matches
435;Mihailo Ristić\Mihailo-Ristic;rs SRB;DFMF;Montpellier;23;1995;7.9;0;0;0;8;1;0;12.5;1.01;0.13;0.00;0.00;0.3;0.3;0.04;-0.3;-0.3;Matches
436;Maxence Rivera\Maxence-Rivera;fr FRA;MF;Saint-Étienne;17;2002;0.3;0;0;0;1;0;0;0.0;3.75;0.00;0.00;;0.0;0.0;0.04;0.0;0.0;Matches
437;Agustín Rogel\Agustin-Rogel;uy URU;DF;Toulouse;21;1997;8.5;0;0;0;3;0;0;0.0;0.35;0.00;0.00;;0.3;0.3;0.11;-0.3;-0.3;Matches
438;Alaixys Romao\Alaixys-Romao;tg TOG;MF;Reims;35;1984;18.8;0;0;0;11;2;0;18.2;0.58;0.11;0.00;0.00;0.7;0.7;0.06;-0.7;-0.7;Matches
439;Valentin Rongier\Valentin-Rongier;fr FRA;MF;Nantes;24;1994;3.0;0;0;0;4;1;0;25.0;1.33;0.33;0.00;0.00;0.2;0.2;0.05;-0.2;-0.2;Matches
440;Valentin Rongier\Valentin-Rongier;fr FRA;MF;Marseille;24;1994;19.9;0;0;1;36;8;0;22.2;1.81;0.40;0.00;0.00;2.7;1.9;0.05;-2.7;-1.9;Matches
441;Nolan Roux\Nolan-Roux;fr FRA;FW;Nîmes;31;1988;5.5;2;0;0;14;5;0;35.7;2.53;0.90;0.14;0.40;1.6;1.6;0.11;+0.4;+0.4;Matches
442;Stéphane Ruffier\Stephane-Ruffier;fr FRA;GK;Saint-Étienne;32;1986;22.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
443;Gerónimo Rulli\Geronimo-Rulli;ar ARG;GK;Montpellier;27;1992;24.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
444;Roli Pereira de Sa\Roli-Pereira-de-Sa;fr FRA;MF;Nantes;22;1996;0.1;0;0;0;1;0;0;0.0;18.00;0.00;0.00;;0.0;0.0;0.02;0.0;0.0;Matches
445;Youssouf Sabaly\Youssouf-Sabaly;sn SEN;DF;Bordeaux;26;1993;9.2;0;0;0;5;1;0;20.0;0.55;0.11;0.00;0.00;0.3;0.3;0.05;-0.3;-0.3;Matches
446;Ihsan Sacko\Ihsan-Sacko;fr FRA;FW;Nice;22;1997;1.6;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
447;Wesley Saïd\Wesley-Said;fr FRA;MFFW;Toulouse;24;1995;12.0;2;0;0;24;10;0;41.7;2.01;0.84;0.08;0.20;2.4;2.4;0.10;-0.4;-0.4;Matches
448;Théo Sainte-Luce\Theo-Sainte-Luce;fr FRA;DFFW;Nîmes;20;1998;0.2;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
449;Hiroki Sakai\Hiroki-Sakai;jp JPN;DF;Marseille;29;1990;18.0;0;0;0;3;0;0;0.0;0.17;0.00;0.00;;0.1;0.1;0.03;-0.1;-0.1;Matches
450;William Saliba\William-Saliba;fr FRA;DF;Saint-Étienne;18;2001;10.0;0;0;0;2;0;0;0.0;0.20;0.00;0.00;;0.1;0.1;0.04;-0.1;-0.1;Matches
451;Romain Salin\Romain-Salin;fr FRA;GK;Rennes;35;1984;4.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
452;Mama Samba Baldé\Mama-Samba-Balde;gw GNB;FWMF;Dijon;23;1995;17.7;6;0;0;47;16;0;34.0;2.65;0.90;0.13;0.38;5.0;5.0;0.11;+1.0;+1.0;Matches
453;Junior Sambia\Junior-Sambia;fr FRA;DFMF;Montpellier;22;1996;5.9;1;0;0;13;5;2;38.5;2.19;0.84;0.08;0.20;0.5;0.5;0.04;+0.5;+0.5;Matches
454;Frédéric Sammaritano\Frederic-Sammaritano;fr FRA;MFFW;Dijon;33;1986;4.9;1;0;0;8;2;2;25.0;1.63;0.41;0.13;0.50;0.5;0.5;0.06;+0.5;+0.5;Matches
455;Renato Sanches\Renato-Sanches;pt POR;MFFW;Lille;21;1997;15.5;3;0;0;28;11;3;39.3;1.81;0.71;0.11;0.27;1.8;1.8;0.06;+1.2;+1.2;Matches
456;Ibrahim Sangaré\Ibrahim-Sangare;ci CIV;MF;Toulouse;21;1997;24.2;0;0;0;20;5;2;25.0;0.83;0.21;0.00;0.00;1.2;1.2;0.06;-1.2;-1.2;Matches
457;Yaya Sanogo\Yaya-Sanogo;fr FRA;FW;Toulouse;26;1993;9.8;3;1;1;24;10;0;41.7;2.45;1.02;0.08;0.20;3.6;2.9;0.12;-0.6;-0.9;Matches
458;Morgan Sanson\Morgan-Sanson;fr FRA;MF;Marseille;24;1994;24.3;5;0;0;38;12;0;31.6;1.56;0.49;0.13;0.42;3.2;3.2;0.08;+1.8;+1.8;Matches
459;Baptiste Santamaria\Baptiste-Santamaria;fr FRA;MF;Angers;24;1995;26.8;1;0;0;38;11;0;28.9;1.42;0.41;0.03;0.09;1.3;1.3;0.03;-0.3;-0.3;Matches
460;Pablo Sarabia\Pablo-Sarabia;es ESP;FWMF;Paris S-G;27;1992;12.9;4;0;0;33;10;0;30.3;2.55;0.77;0.12;0.40;4.4;4.4;0.13;-0.4;-0.4;Matches
461;Bouna Sarr\Bouna-Sarr;gn GUI;DFFW;Marseille;27;1992;24.1;1;0;0;28;4;1;14.3;1.16;0.17;0.04;0.25;2.0;2.0;0.07;-1.0;-1.0;Matches
462;Malang Sarr\Malang-Sarr;fr FRA;DF;Nice;20;1999;15.2;1;0;0;4;1;0;25.0;0.26;0.07;0.25;1.00;0.2;0.2;0.05;+0.8;+0.8;Matches
463;Sidy Sarr\Sidy-Sarr;sn SEN;MF;Nîmes;23;1996;11.9;0;0;0;19;6;2;31.6;1.60;0.51;0.00;0.00;1.3;1.3;0.07;-1.3;-1.3;Matches
464;Téji Savanier\Teji-Savanier;fr FRA;MF;Montpellier;27;1991;16.1;6;2;2;28;7;7;25.0;1.74;0.44;0.14;0.57;2.7;1.2;0.04;+3.3;+2.8;Matches
465;Matz Sels\Matz-Sels;be BEL;GK;Strasbourg;27;1992;27.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
466;Gen Shoji\Gen-Shoji;jp JPN;DF;Toulouse;26;1992;0.5;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
467;Kalidou Sidibé\Kalidou-Sidibe;fr FRA;MF;Toulouse;20;1999;1.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
468;Theoson Siebatcheu\Theoson-Siebatcheu;fr FRA;FW;Rennes;23;1996;4.8;0;0;0;10;1;0;10.0;2.07;0.21;0.00;0.00;1.0;1.0;0.10;-1.0;-1.0;Matches
469;Kaj Sierhuis\Kaj-Sierhuis;nl NED;FW;Reims;21;1998;0.1;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
470;Adrien Silva\Adrien-Silva;pt POR;MF;Monaco;30;1989;13.5;0;0;0;14;3;4;21.4;1.04;0.22;0.00;0.00;0.5;0.5;0.04;-0.5;-0.5;Matches
471;Gabriel Silva\Gabriel-Silva;br BRA;DF;Saint-Étienne;28;1991;2.6;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
472;Matheus Pereira da Silva\Matheus-Pereira-da-Silva;br BRA;MFFW;Dijon;21;1998;5.2;0;0;0;11;3;0;27.3;2.12;0.58;0.00;0.00;0.6;0.6;0.05;-0.6;-0.6;Matches
473;Thiago Silva\Thiago-Silva;br BRA;DF;Paris S-G;34;1984;17.5;0;0;0;6;2;0;33.3;0.34;0.11;0.00;0.00;0.2;0.2;0.04;-0.2;-0.2;Matches
474;Mohamed Simakan\Mohamed-Simakan;fr FRA;DF;Strasbourg;19;2000;16.7;0;0;0;10;3;0;30.0;0.60;0.18;0.00;0.00;0.5;0.5;0.05;-0.5;-0.5;Matches
475;Moses Simon\Moses-Simon;ng NGA;FWMF;Nantes;24;1995;23.2;5;0;0;42;17;0;40.5;1.81;0.73;0.12;0.29;6.8;6.8;0.16;-1.8;-1.8;Matches
476;Ibrahima Sissoko\Ibrahima-Sissoko;fr FRA;MF;Strasbourg;21;1997;17.7;0;0;0;16;1;0;6.3;0.90;0.06;0.00;0.00;0.9;0.9;0.05;-0.9;-0.9;Matches
477;Sambou Sissoko\Sambou-Sissoko;fr FRA;MFFW;Reims;20;1999;0.3;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
478;Petar Škuletić\Petar-Skuletic;rs SRB;FW;Montpellier;29;1990;1.1;0;0;1;4;1;0;25.0;3.50;0.87;0.00;0.00;0.9;0.2;0.05;-0.9;-0.2;Matches
479;Islam Slimani\Islam-Slimani;dz ALG;FW;Monaco;31;1988;14.1;9;1;1;48;19;0;39.6;3.41;1.35;0.17;0.42;10.3;9.6;0.20;-1.3;-1.6;Matches
480;Oumar Solet\Oumar-Solet;fr FRA;DF;Lyon;19;2000;0.1;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
481;Adama Soumaoro\Adama-Soumaoro;fr FRA;DF;Lille;27;1992;4.6;1;0;0;4;2;0;50.0;0.87;0.43;0.25;0.50;0.8;0.8;0.21;+0.2;+0.2;Matches
482;Boubakary Soumaré\Boubakary-Soumare;fr FRA;MF;Lille;20;1999;13.4;0;0;0;1;0;0;0.0;0.07;0.00;0.00;;0.0;0.0;0.02;0.0;0.0;Matches
483;Bryan Soumaré\Bryan-Soumare;fr FRA;MFFW;Dijon;20;1999;4.2;0;0;0;6;4;0;66.7;1.42;0.95;0.00;0.00;0.3;0.3;0.06;-0.3;-0.3;Matches
484;Arnaud Souquet\Arnaud-Souquet;fr FRA;DF;Montpellier;27;1992;22.4;2;0;0;15;4;0;26.7;0.67;0.18;0.13;0.50;0.7;0.7;0.04;+1.3;+1.3;Matches
485;Bassem Srarfi\Bassem-Srarfi;tn TUN;FWDF;Nice;22;1997;1.5;0;0;0;1;0;0;0.0;0.68;0.00;0.00;;0.1;0.1;0.09;-0.1;-0.1;Matches
486;Vlatko Stojanovski\Vlatko-Stojanovski;mk MKD;FW;Nîmes;22;1997;1.3;0;0;0;2;2;0;100.0;1.51;1.51;0.00;0.00;0.5;0.5;0.26;-0.5;-0.5;Matches
487;Kevin Strootman\Kevin-Strootman;nl NED;MF;Marseille;29;1990;15.6;2;1;1;10;1;0;10.0;0.64;0.06;0.10;1.00;1.5;0.8;0.08;+0.5;+0.2;Matches
488;Mathías Suárez\Mathias-Suarez;uy URU;DF;Montpellier;23;1996;0.7;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
489;Danijel Subašić\Danijel-Subasic;hr CRO;GK;Monaco;34;1984;0.0;0;0;0;0;0;0;;;;;;0.0;0.0;;0.0;0.0;Matches
490;Stoppila Sunzu\Stoppila-Sunzu;zm ZAM;DF;Metz;30;1989;15.0;0;0;0;5;0;0;0.0;0.33;0.00;0.00;;0.5;0.5;0.09;-0.5;-0.5;Matches
491;Issiaga Sylla\Issiaga-Sylla;gn GUI;DF;Toulouse;25;1994;27.0;0;0;0;23;4;0;17.4;0.85;0.15;0.00;0.00;1.1;1.1;0.05;-1.1;-1.1;Matches
492;Moussa Sylla\Moussa-Sylla;fr FRA;FW;Monaco;19;1999;0.1;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
493;Eddy Sylvestre\Eddy-Sylvestre;fr FRA;MF;Nice;19;1999;0.4;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
494;Flavien Tait\Flavien-Tait;fr FRA;MFFW;Rennes;26;1993;8.8;1;0;0;12;3;0;25.0;1.37;0.34;0.08;0.33;1.2;1.2;0.10;-0.2;-0.2;Matches
495;Mahdi Talal\Mahdi-Talal;fr FRA;FW;Amiens;21;1997;0.2;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
496;Adrien Tameze\Adrien-Tameze;cm CMR;MF;Nice;25;1994;5.8;1;0;0;5;1;0;20.0;0.87;0.17;0.20;1.00;0.5;0.5;0.10;+0.5;+0.5;Matches
497;Adil Taoui\Adil-Taoui;fr FRA;MF;Toulouse;17;2001;0.3;0;0;0;1;0;0;0.0;3.91;0.00;0.00;;0.1;0.1;0.05;-0.1;-0.1;Matches
498;Ciprian Tătărușanu\Ciprian-Tatarusanu;ro ROU;GK;Lyon;33;1986;2.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
499;Júlio Tavares\Julio-Tavares;cv CPV;FW;Dijon;30;1988;21.2;5;1;1;48;17;0;35.4;2.27;0.80;0.08;0.24;7.1;6.3;0.13;-2.1;-2.3;Matches
500;Ally Taylor\Ally-Taylor;fr FRA;MF;Toulouse;;;0.1;0;0;0;1;1;1;100.0;8.18;8.18;0.00;0.00;0.1;0.1;0.08;-0.1;-0.1;Matches
501;Aurélien Tchouaméni\Aurelien-Tchouameni;fr FRA;MF;Bordeaux;19;2000;12.4;0;0;0;12;5;0;41.7;0.97;0.40;0.00;0.00;1.0;1.0;0.08;-1.0;-1.0;Matches
502;Aurélien Tchouaméni\Aurelien-Tchouameni;fr FRA;MF;Monaco;19;2000;0.7;0;0;0;2;1;0;50.0;2.90;1.45;0.00;0.00;0.1;0.1;0.07;-0.1;-0.1;Matches
503;Martin Terrier\Martin-Terrier;fr FRA;FWMF;Lyon;22;1997;13.0;1;0;0;17;7;1;41.2;1.31;0.54;0.06;0.14;2.0;2.0;0.12;-1.0;-1.0;Matches
504;Kenny Tete\Kenny-Tete;nl NED;DF;Lyon;23;1995;11.8;0;0;0;7;2;0;28.6;0.59;0.17;0.00;0.00;0.5;0.5;0.07;-0.5;-0.5;Matches
505;Florian Thauvin\Florian-Thauvin;fr FRA;FW;Marseille;26;1993;0.2;0;0;0;3;1;0;33.3;13.50;4.50;0.00;0.00;0.3;0.3;0.09;-0.3;-0.3;Matches
506;Sada Thioub\Sada-Thioub;sn SEN;MFFW;Angers;24;1995;15.8;1;0;0;12;5;0;41.7;0.76;0.32;0.08;0.20;1.2;1.2;0.10;-0.2;-0.2;Matches
507;Romain Thomas\Romain-Thomas;fr FRA;DF;Angers;31;1988;25.0;0;0;0;7;1;0;14.3;0.28;0.04;0.00;0.00;0.7;0.7;0.10;-0.7;-0.7;Matches
508;Adrien Thomasson\Adrien-Thomasson;fr FRA;MF;Strasbourg;25;1993;23.1;8;0;0;50;17;0;34.0;2.16;0.73;0.16;0.47;5.9;5.9;0.12;+2.1;+2.1;Matches
509;Khéphren Thuram-Ulie\Khephren-Thuram-Ulie;fr FRA;MF;Nice;18;2001;6.5;0;0;0;1;0;0;0.0;0.15;0.00;0.00;;0.0;0.0;0.03;0.0;0.0;Matches
510;Cheick Timite\Cheick-Timite;ci CIV;MFFW;Amiens;21;1997;1.3;0;0;0;3;1;0;33.3;2.33;0.78;0.00;0.00;0.2;0.2;0.05;-0.2;-0.2;Matches
511;Karl Toko Ekambi\Karl-Toko-Ekambi;cm CMR;FW;Lyon;26;1992;5.0;2;0;0;10;5;0;50.0;2.01;1.00;0.20;0.40;1.5;1.5;0.15;+0.5;+0.5;Matches
512;Abdoulaye Touré\Abdoulaye-Toure;fr FRA;MF;Nantes;25;1994;23.7;3;2;2;30;7;0;23.3;1.27;0.30;0.03;0.14;2.9;1.4;0.05;+0.1;-0.4;Matches
513;Lucas Tousart\Lucas-Tousart;fr FRA;MF;Lyon;22;1997;18.7;2;0;0;27;9;0;33.3;1.44;0.48;0.07;0.22;1.4;1.4;0.05;+0.6;+0.6;Matches
514;Adama Traoré\Adama-Traore;ml MLI;FWMF;Metz;24;1995;11.2;1;0;0;16;4;6;25.0;1.43;0.36;0.06;0.25;1.2;1.2;0.07;-0.2;-0.2;Matches
515;Adama Traoré\Adama-Traore;ml MLI;MF;Monaco;24;1995;0.3;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
516;Bertrand Traoré\Bertrand-Traore;bf BFA;FWMF;Lyon;23;1995;13.7;1;0;0;34;11;2;32.4;2.49;0.80;0.03;0.09;2.9;2.9;0.08;-1.9;-1.9;Matches
517;Charles Traore\Charles-Traore;ml MLI;DF;Nantes;27;1992;18.4;0;0;0;5;1;0;20.0;0.27;0.05;0.00;0.00;0.1;0.1;0.02;-0.1;-0.1;Matches
518;Hamari Traoré\Hamari-Traore;ml MLI;DF;Rennes;27;1992;25.8;0;0;0;20;5;0;25.0;0.77;0.19;0.00;0.00;1.0;1.0;0.05;-1.0;-1.0;Matches
519;Ismaël Traoré\Ismael-Traore;ci CIV;DF;Angers;32;1986;21.8;0;0;0;9;0;0;0.0;0.41;0.00;0.00;;1.1;1.1;0.13;-1.1;-1.1;Matches
520;Miguel Trauco\Miguel-Trauco;pe PER;DF;Saint-Étienne;26;1992;16.4;1;0;0;11;2;1;18.2;0.67;0.12;0.09;0.50;0.6;0.6;0.05;+0.4;+0.4;Matches
521;Matthieu Udol\Matthieu-Udol;fr FRA;DF;Metz;23;1996;11.2;0;0;0;3;1;0;33.3;0.27;0.09;0.00;0.00;0.4;0.4;0.12;-0.4;-0.4;Matches
522;Hwang Ui-jo\Hwang-Ui-jo;kr KOR;FWMF;Bordeaux;26;1992;18.0;6;0;0;34;14;0;41.2;1.89;0.78;0.18;0.43;3.6;3.6;0.11;+2.4;+2.4;Matches
523;William Vainqueur\William-Vainqueur;fr FRA;MF;Toulouse;30;1988;19.1;0;0;0;17;3;0;17.6;0.89;0.16;0.00;0.00;0.5;0.5;0.03;-0.5;-0.5;Matches
524;Pierrick Valdivia\Pierrick-Valdivia;fr FRA;MF;Nîmes;31;1988;0.8;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
525;Antoine Valerio\Antoine-Valerio;fr FRA;MF;Nîmes;19;1999;0.9;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
526;Luca Valls\Luca-Valls;fr FRA;FW;Nîmes;20;1998;0.1;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
527;Theo Valls\Theo-Valls;fr FRA;MF;Nîmes;23;1995;18.1;1;0;0;24;7;2;29.2;1.33;0.39;0.04;0.14;1.0;1.0;0.04;0.0;0.0;Matches
528;Thibaut Vargas\Thibaut-Vargas;fr FRA;DF;Montpellier;19;2000;1.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
529;Marco Verratti\Marco-Verratti;it ITA;MF;Paris S-G;26;1992;16.5;0;0;0;1;0;0;0.0;0.06;0.00;0.00;;0.2;0.2;0.18;-0.2;-0.2;Matches
530;Clément Vidal\Clement-Vidal;fr FRA;DF;Montpellier;19;2000;1.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
531;Molla Wagué\Molla-Wague;ml MLI;DF;Nantes;28;1991;7.6;0;0;0;2;0;0;0.0;0.26;0.00;0.00;;0.2;0.2;0.09;-0.2;-0.2;Matches
532;Moussa Wagué\Moussa-Wague;sn SEN;DF;Nice;20;1998;1.2;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
533;Rémi Walter\Remi-Walter;fr FRA;MF;Nice;24;1995;0.6;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
534;Timothy Weah\Timothy-Weah;us USA;MF;Lille;19;2000;0.9;0;0;0;1;0;0;0.0;1.07;0.00;0.00;;0.0;0.0;0.04;0.0;0.0;Matches
535;Xeka\Xeka;pt POR;MF;Lille;24;1994;7.8;0;0;0;9;3;0;33.3;1.15;0.38;0.00;0.00;1.1;1.1;0.13;-1.1;-1.1;Matches
536;Yusuf Yazıcı\Yusuf-Yazici;tr TUR;MFFW;Lille;22;1997;9.4;1;1;1;20;3;3;15.0;2.14;0.32;0.00;0.00;2.0;1.2;0.06;-1.0;-1.2;Matches
537;Elie Youan\Elie-Youan;fr FRA;FW;Nantes;20;1999;1.8;0;0;0;3;2;0;66.7;1.67;1.11;0.00;0.00;0.4;0.4;0.13;-0.4;-0.4;Matches
