"id";"name";"nation";"position";"team";"age";"born";"MP";"Min";"Mn/MP";"Min%";"90s";"Starts";"Mn/Start";"Subs";"Mn/Sub";"unSub";"PPM";"onG";"onGA";"+/-";"+/-90";"On-Off";"onxG";"onxGA";"xG+/-";"xG+/-90";"On-Off-ex";"Matches"
1;Mees Bakker\Mees-Bakker;nl NED;GK;AZ Alkmaar;18;2001;0;;;;;0;;0;;1;;;;;;;Matches
2;Issah Abbas\Issah-Abbas;gh GHA;FW;Utrecht;20;1998;15;838;56;38.8;9.3;10;73;5;22;7;1.47;20;12;+8;+0.86;+0.59;Matches
3;Dirk Abels\Dirk-Abels;nl NED;DF;Sparta R'dam;22;1997;24;1799;75;80.0;20.0;19;89;5;22;1;1.38;31;33;-2;-0.10;-0.50;Matches
4;Abdallah Aberkane\Abdallah-Aberkane;nl NED;DF;Sparta R'dam;19;2000;1;3;3;0.1;0.0;0;;1;3;7;3.00;0;0;0;0.00;0.00;Matches
5;Nassim El Ablak\Nassim-El-Ablak;nl NED;MF;Fortuna Sittard;19;2000;3;57;19;2.4;0.6;0;;3;19;22;1.67;0;0;0;0.00;+0.91;Matches
6;Zakaria Aboukhlal\Zakaria-Aboukhlal;nl NED;FW;AZ Alkmaar;19;2000;12;188;16;8.7;2.1;0;;12;16;9;1.75;2;4;-2;-0.96;-2.55;Matches
7;Zakaria Aboukhlal\Zakaria-Aboukhlal;nl NED;FW;PSV Eindhoven;19;2000;1;;0;0.0;0.0;0;;1;0;2;3.00;0;0;0;;;Matches
8;Amir Absalem\Amir-Absalem;nl NED;DF;Groningen;22;1997;5;352;70;15.6;3.9;4;86;1;7;13;0.80;3;5;-2;-0.51;-0.70;Matches
9;Giorgi Aburjania\Giorgi-Aburjania;ge GEO;MF;Twente;24;1995;16;553;35;24.6;6.1;4;86;12;18;9;1.44;11;11;0;0.00;+0.58;Matches
10;Ragnar Ache\Ragnar-Ache;de GER;FW;Sparta R'dam;21;1998;19;1481;78;65.8;16.5;18;80;1;45;1;1.37;26;21;+5;+0.30;+0.89;Matches
11;Luka Adžić\Luka-Adzic;rs SRB;FW;Emmen;20;1998;2;90;45;4.0;1.0;1;45;1;45;1;1.50;3;5;-2;-2.00;-1.42;Matches
12;Ibrahim Afellay\Ibrahim-Afellay;nl NED;MF;PSV Eindhoven;33;1986;3;105;35;4.7;1.2;1;74;2;16;14;2.33;3;0;+3;+2.57;+1.65;Matches
13;Özgür Aktas\Ozgur-Aktas;nl NED;DF;Vitesse;22;1997;0;;;;;0;;0;;11;;;;;;;Matches
14;Hamdi Akujobi\Hamdi-Akujobi;nl NED;MF;Heerenveen;19;2000;3;36;12;1.6;0.4;0;;3;12;20;3.00;1;0;+1;+2.50;+2.46;Matches
15;Mukhtar Ali\Mukhtar-Ali;sa KSA;MF;Vitesse;21;1997;0;;;;;0;;0;;4;;;;;;;Matches
16;Edson Álvarez\Edson-Alvarez;mx MEX;MFDF;Ajax;21;1997;11;549;50;25.4;6.1;6;81;5;13;12;2.55;13;7;+6;+0.98;-1.08;Matches
17;Gregoire Amiot\Gregoire-Amiot;fr FRA;DF;Fortuna Sittard;24;1995;9;582;65;24.9;6.5;7;83;2;2;11;0.56;6;20;-14;-2.16;-1.70;Matches
18;Mohamed Amissi\Mohamed-Amissi;bi BDI;FW;Heracles Almelo;18;2000;0;;;;;0;;0;;1;;;;;;;Matches
19;Martin Angha\Martin-Angha;ch SUI;DF;Fortuna Sittard;25;1994;16;1240;78;53.0;13.8;15;82;1;4;1;1.19;18;30;-12;-0.87;+0.03;Matches
20;Marko Antunic\Marko-Antunic;;GK;VVV-Venlo;;;0;;;;;0;;0;;2;;;;;;;Matches
21;Miguel Araujo\Miguel-Araujo;pe PER;DF;Emmen;24;1994;11;990;90;44.0;11.0;11;90;0;;2;1.36;12;16;-4;-0.36;+0.49;Matches
22;Jafar Arias\Jafar-Arias;cw CUW;MFFW;Emmen;24;1995;17;804;47;35.7;8.9;6;79;11;30;8;0.88;9;17;-8;-0.90;-0.40;Matches
23;Jonas Arweiler\Jonas-Arweiler;de GER;FW;Utrecht;22;1997;2;27;14;1.3;0.3;0;;2;14;2;1.50;2;0;+2;+6.67;+6.24;Matches
24;Hennos Asmelash\Hennos-Asmelash;nl NED;DF;ADO Den Haag;20;1999;0;;;;;0;;0;;1;;;;;;;Matches
25;Joel Asoro\Joel-Asoro;se SWE;FWMF;Groningen;20;1999;15;1183;79;52.6;13.1;13;87;2;24;7;1.47;14;10;+4;+0.30;+0.47;Matches
26;Adil Auassar\Adil-Auassar;nl NED;MF;Sparta R'dam;32;1986;22;1725;78;76.7;19.2;22;78;0;;0;1.23;32;27;+5;+0.26;+1.12;Matches
27;Sebbe Augustijns\Sebbe-Augustijns;be BEL;MF;RKC Waalwijk;19;1999;0;;;;;0;;0;;1;;;;;;;Matches
28;Yassin Ayoub\Yassin-Ayoub;nl NED;MF;Feyenoord;25;1994;3;44;15;2.0;0.5;0;;3;15;7;2.33;0;1;-1;-2.05;-2.64;Matches
29;Marouan Azarkan\Marouan-Azarkan;nl NED;FW;Feyenoord;17;2001;1;18;18;0.8;0.2;0;;1;18;6;3.00;0;2;-2;-10.00;-10.63;Matches
30;Ryan Babel\Ryan-Babel;nl NED;FW;Ajax;32;1986;5;386;77;17.9;4.3;5;77;0;;0;1.80;7;2;+5;+1.17;-0.76;Matches
31;Nikolai Baden Frederiksen\Nikolai-Baden-Frederiksen;dk DEN;FW;Fortuna Sittard;19;2000;2;47;24;2.0;0.5;1;45;1;2;2;1.00;0;0;0;0.00;+0.90;Matches
32;Nikki Baggerman\Nikki-Baggerman;nl NED;MF;RKC Waalwijk;21;1997;0;;;;;0;;0;;1;;;;;;;Matches
33;Jean-Christophe Bahebeck\Jean-Christophe-Bahebeck;fr FRA;FW;Utrecht;26;1993;15;583;39;27.0;6.5;6;68;9;19;2;1.60;11;8;+3;+0.46;-0.05;Matches
34;Destan Bajselmani\Destan-Bajselmani;nl NED;DF;Zwolle;20;1999;3;205;68;8.8;2.3;1;71;2;67;10;1.00;3;3;0;0.00;+0.76;Matches
35;Saïd Bakari\Said-Bakari;km COM;DFFW;RKC Waalwijk;24;1994;17;1255;74;55.8;13.9;13;87;4;30;8;0.65;17;25;-8;-0.57;+1.51;Matches
36;Navajo Bakboord\Navajo-Bakboord;nl NED;DF;Heracles Almelo;20;1999;10;810;81;36.0;9.0;9;90;1;0;3;1.50;15;12;+3;+0.33;+0.27;Matches
37;Danny Bakker\Danny-Bakker;nl NED;MF;ADO Den Haag;24;1995;21;1398;67;62.1;15.5;17;78;4;16;2;0.57;13;32;-19;-1.22;-0.59;Matches
38;Nick Bakker\Nick-Bakker;nl NED;DF;Emmen;27;1992;8;630;79;28.0;7.0;8;79;0;;0;0.88;9;16;-7;-1.00;-0.50;Matches
39;Tudor Băluță\Tudor-Baluta;ro ROU;MF;ADO Den Haag;20;1999;3;266;89;11.8;3.0;3;89;0;;3;0.33;2;7;-5;-1.69;-0.78;Matches
40;Naoufal Bannis\Naoufal-Bannis;nl NED;MF;Feyenoord;17;2002;4;59;15;2.7;0.7;0;;4;15;4;1.25;3;1;+2;+3.05;+2.58;Matches
41;Rida El Barjiji\Rida-El-Barjiji;nl NED;MF;Utrecht;17;2001;0;;;;;0;;0;;1;;;;;;;Matches
42;Aaron Bastiaans\Aaron-Bastiaans;nl NED;MF;VVV-Venlo;17;2002;1;16;16;0.7;0.2;0;;1;16;1;0.00;1;0;+1;+5.63;+6.63;Matches
43;Timo Baumgartl\Timo-Baumgartl;de GER;DF;PSV Eindhoven;23;1996;13;1092;84;48.5;12.1;12;90;1;12;11;1.85;28;15;+13;+1.07;+0.14;Matches
44;Bilal Bayazit\Bilal-Bayazit;nl NED;GK;Vitesse;20;1999;0;;;;;0;;0;;15;;;;;;;Matches
45;Riechedly Bazoer\Riechedly-Bazoer;nl NED;MF;Vitesse;22;1996;21;1685;80;74.9;18.7;18;88;3;35;0;1.52;32;27;+5;+0.27;-0.37;Matches
46;Filip Bednarek\Filip-Bednarek;pl POL;GK;Heerenveen;26;1992;5;450;90;20.0;5.0;5;90;0;;20;1.00;9;11;-2;-0.40;-0.60;Matches
47;Donny van de Beek\Donny-van-de-Beek;nl NED;MF;Ajax;22;1997;22;1826;83;84.5;20.3;21;86;1;21;0;2.14;51;19;+32;+1.58;-1.39;Matches
48;Sven van Beek\Sven-van-Beek;nl NED;DF;Feyenoord;25;1994;1;1;1;0.0;0.0;0;;1;1;1;3.00;0;0;0;0.00;-0.54;Matches
49;Iliass Bel Hassani\Iliass-Bel-Hassani;ma MAR;FWMF;Zwolle;26;1992;14;977;70;41.8;10.9;12;76;2;33;3;0.93;15;25;-10;-0.92;-0.39;Matches
50;Hilal Ben Moussa\Hilal-Ben-Moussa;nl NED;MF;Emmen;27;1992;6;422;70;18.8;4.7;4;83;2;45;1;1.33;8;7;+1;+0.21;+1.05;Matches
51;Charlison Benschop\Charlison-Benschop;cw CUW;FW;Groningen;29;1989;17;847;50;37.6;9.4;7;88;10;23;1;1.41;13;13;0;0.00;-0.13;Matches
52;Mitchell van Bergen\Mitchell-van-Bergen;nl NED;FW;Heerenveen;19;1999;24;2148;90;95.5;23.9;24;90;0;;0;1.33;39;37;+2;+0.08;+0.08;Matches
53;Emil Berggreen\Emil-Berggreen;dk DEN;FW;Twente;26;1993;13;349;27;15.5;3.9;2;88;11;16;7;0.54;5;11;-6;-1.55;-1.31;Matches
54;Steven Berghuis\Steven-Berghuis;nl NED;FW;Feyenoord;27;1991;23;2018;88;93.4;22.4;23;88;0;;0;1.91;45;33;+12;+0.54;-0.10;Matches
55;Emil Bergström\Emil-Bergstrom;se SWE;DF;Utrecht;26;1993;1;90;90;4.2;1.0;1;90;0;;3;3.00;4;2;+2;+2.00;+1.57;Matches
56;Steven Bergwijn\Steven-Bergwijn;nl NED;FWMF;PSV Eindhoven;21;1997;16;1336;84;59.4;14.8;16;84;0;;0;2.13;36;16;+20;+1.35;+0.85;Matches
57;Matúš Bero\Matus-Bero;sk SVK;MFFW;Vitesse;23;1995;22;1867;85;83.0;20.7;22;85;0;;0;1.55;35;30;+5;+0.24;-0.70;Matches
58;Jan-Niklas Beste\Jan-Niklas-Beste;de GER;DF;Emmen;20;1999;6;409;68;18.2;4.5;5;82;1;0;3;1.17;7;11;-4;-0.88;-0.29;Matches
59;Tom Beugelsdijk\Tom-Beugelsdijk;nl NED;DF;ADO Den Haag;28;1990;18;1523;85;67.7;16.9;17;89;1;15;1;0.78;18;32;-14;-0.83;+0.53;Matches
60;Peet Bijen\Peet-Bijen;nl NED;DF;Twente;24;1995;19;1613;85;71.7;17.9;17;90;2;42;6;1.21;25;31;-6;-0.33;+0.37;Matches
61;Glenn Bijl\Glenn-Bijl;nl NED;DF;Emmen;24;1995;23;2060;90;91.6;22.9;23;90;0;;0;1.26;28;38;-10;-0.44;+2.41;Matches
62;Teun Bijleveld\Teun-Bijleveld;nl NED;MF;Heracles Almelo;21;1998;14;205;15;9.1;2.3;1;68;13;11;11;1.21;3;6;-3;-1.32;-1.63;Matches
63;Justin Bijlow\Justin-Bijlow;nl NED;GK;Feyenoord;21;1998;6;540;90;25.0;6.0;6;90;0;;13;2.67;16;8;+8;+1.33;+1.06;Matches
64;Mario Bilate\Mario-Bilate;nl NED;FW;RKC Waalwijk;28;1991;17;1258;74;55.9;14.0;14;85;3;22;0;0.53;14;32;-18;-1.29;-0.11;Matches
65;Marco Bizot\Marco-Bizot;nl NED;GK;AZ Alkmaar;28;1991;23;1984;86;91.9;22.0;23;86;0;;0;2.30;49;11;+38;+1.72;+4.28;Matches
66;Aleksandar Bjelica\Aleksandar-Bjelica;rs SRB;DFMF;ADO Den Haag;25;1994;2;48;24;2.1;0.5;0;;2;24;7;0.50;2;0;+2;+3.75;+4.85;Matches
67;Janis Blaswich\Janis-Blaswich;de GER;GK;Heracles Almelo;28;1991;25;2250;90;100.0;25.0;25;90;0;;0;1.32;36;32;+4;+0.16;;Matches
68;Daley Blind\Daley-Blind;nl NED;DFMF;Ajax;29;1990;19;1655;87;76.6;18.4;18;89;1;45;0;2.32;54;17;+37;+2.01;+0.94;Matches
69;Myron Boadu\Myron-Boadu;nl NED;FW;AZ Alkmaar;18;2001;23;1944;85;90.0;21.6;23;85;0;;0;2.30;43;13;+30;+1.39;+0.14;Matches
70;Jan de Boer\Jan-de-Boer;nl NED;GK;Groningen;19;2000;0;;;;;0;;0;;3;;;;;;;Matches
71;Rody de Boer\Rody-de-Boer;nl NED;GK;AZ Alkmaar;21;1997;2;172;86;8.0;1.9;1;90;1;82;22;0.00;1;6;-5;-2.62;-4.34;Matches
72;Tom Boere\Tom-Boere;nl NED;FW;Twente;26;1992;1;2;2;0.1;0.0;0;;1;2;4;1.00;2;1;+1;+45.00;+45.48;Matches
73;Omar Bogle\Omar-Bogle;eng ENG;FW;ADO Den Haag;26;1993;4;264;66;11.7;2.9;3;82;1;19;0;0.50;2;6;-4;-1.36;-0.41;Matches
74;Henk Bos\Henk-Bos;nl NED;MF;Emmen;26;1992;4;125;31;5.6;1.4;1;71;3;18;3;0.75;1;6;-5;-3.60;-3.13;Matches
75;Olivier Boscagli\Olivier-Boscagli;fr FRA;DF;PSV Eindhoven;21;1997;11;615;56;27.3;6.8;6;86;5;19;13;1.45;15;8;+7;+1.02;+0.03;Matches
76;Jesse Bosch\Jesse-Bosch;nl NED;MF;Twente;;;4;242;61;10.8;2.7;3;81;1;0;9;2.00;1;1;0;0.00;+0.49;Matches
77;Levi Bosch\Levi-Bosch;nl NED;GK;VVV-Venlo;18;2001;0;;;;;0;;0;;1;;;;;;;Matches
78;Sven Botman\Sven-Botman;nl NED;DF;Heerenveen;19;2000;25;2250;90;100.0;25.0;25;90;0;;0;1.32;40;38;+2;+0.08;;Matches
79;Eric Botteghin\Eric-Botteghin;br BRA;DF;Feyenoord;31;1987;19;1695;89;78.5;18.8;19;89;0;;1;1.79;34;28;+6;+0.32;-1.04;Matches
80;Achraf El Bouchataoui\Achraf-El-Bouchataoui;nl NED;MF;Feyenoord;19;2000;0;;;;;0;;0;;5;;;;;;;Matches
81;Othman Boussaid\Othman-Boussaid;be BEL;MF;Utrecht;19;2000;0;;;;;0;;0;;2;;;;;;;Matches
82;Yahya Boussakou\Yahya-Boussakou;nl NED;FW;ADO Den Haag;;;0;;;;;0;;0;;2;;;;;;;Matches
83;Róbert Boženík\Robert-Bozenik;sk SVK;FW;Feyenoord;19;1999;4;215;54;10.0;2.4;2;81;2;27;0;2.50;6;3;+3;+1.26;+0.79;Matches
84;Wout Brama\Wout-Brama;nl NED;MF;Twente;32;1986;9;601;67;26.7;6.7;6;85;3;30;6;0.78;4;17;-13;-1.95;-2.06;Matches
85;Michael Breij\Michael-Breij;nl NED;MF;Groningen;22;1997;0;;;;;0;;0;;3;;;;;;;Matches
86;Joshua Brenet\Joshua-Brenet;nl NED;DF;Vitesse;25;1994;3;168;56;7.5;1.9;2;83;1;3;1;0.00;4;6;-2;-1.07;-1.55;Matches
87;Bo Breukers\Bo-Breukers;nl NED;MF;Fortuna Sittard;20;1999;0;;;;;0;;0;;1;;;;;;;Matches
88;Tim Breukers\Tim-Breukers;nl NED;DF;Heracles Almelo;31;1987;16;1350;84;60.0;15.0;15;90;1;0;6;1.31;21;20;+1;+0.07;-0.23;Matches
89;Jorn Brondeel\Jorn-Brondeel;be BEL;GK;Twente;25;1993;2;159;80;7.1;1.8;1;90;1;69;20;1.50;2;4;-2;-1.13;-0.74;Matches
90;Michael Brouwer\Michael-Brouwer;nl NED;GK;Heracles Almelo;26;1993;0;;;;;0;;0;;25;;;;;;;Matches
91;Damian van Bruggen\Damian-van-Bruggen;nl NED;MFDF;VVV-Venlo;23;1996;4;218;55;9.7;2.4;2;90;2;19;14;1.50;5;9;-4;-1.65;-0.77;Matches
92;Jordy Bruijn\Jordy-Bruijn;nl NED;MFFW;Heerenveen;23;1996;17;673;40;29.9;7.5;8;67;9;15;8;1.24;11;13;-2;-0.27;-0.50;Matches
93;Bruma\Bruma;pt POR;FWMF;PSV Eindhoven;24;1994;17;961;57;42.7;10.7;12;72;5;20;7;1.76;15;11;+4;+0.37;-1.09;Matches
94;Thomas Bruns\Thomas-Bruns;nl NED;MF;Zwolle;27;1992;8;443;55;18.9;4.9;5;70;3;32;8;0.88;6;12;-6;-1.22;-0.65;Matches
95;Thomas Bruns\Thomas-Bruns;nl NED;MF;VVV-Venlo;27;1992;5;419;84;18.6;4.7;5;84;0;;0;1.80;4;1;+3;+0.64;+1.97;Matches
96;Koen Bucker\Koen-Bucker;nl NED;GK;Heracles Almelo;23;1996;0;;;;;0;;0;;22;;;;;;;Matches
97;Thomas Buitink\Thomas-Buitink;nl NED;MFFW;Vitesse;19;2000;16;375;23;16.7;4.2;2;67;14;17;9;1.44;2;6;-4;-0.96;-1.58;Matches
98;Mick van Buren\Mick-van-Buren;nl NED;FW;ADO Den Haag;26;1992;4;92;23;4.1;1.0;1;59;3;11;3;1.00;1;3;-2;-1.96;-1.00;Matches
99;Wouter Burger\Wouter-Burger;nl NED;MF;Feyenoord;18;2001;6;242;40;11.2;2.7;2;90;4;16;13;1.50;4;5;-1;-0.37;-1.03;Matches
100;Delano Burgzorg\Delano-Burgzorg;nl NED;FW;Heracles Almelo;20;1998;4;332;83;14.8;3.7;4;83;0;;0;1.75;3;1;+2;+0.54;+0.45;Matches
101;Lorenzo Burnet\Lorenzo-Burnet;nl NED;DF;Emmen;28;1991;19;1526;80;67.8;17.0;18;83;1;41;0;1.32;18;29;-11;-0.65;-0.03;Matches
102;Oriol Busquets\Oriol-Busquets;es ESP;MFDF;Twente;20;1999;20;1597;80;71.0;17.7;19;83;1;15;1;1.05;24;33;-9;-0.51;-0.23;Matches
103;Görkem Can\Gorkem-Can;tr TUR;DF;Groningen;19;2000;0;;;;;0;;0;;1;;;;;;;Matches
104;Aitor Cantalapiedra\Aitor-Cantalapiedra;es ESP;FW;Twente;23;1996;21;1824;87;81.1;20.3;21;87;0;;0;1.14;28;35;-7;-0.35;+0.50;Matches
105;Àlex Carbonell\Alex-Carbonell;es ESP;MF;Fortuna Sittard;21;1997;17;690;41;29.5;7.7;7;68;10;22;1;1.18;7;13;-6;-0.78;+0.14;Matches
106;Gabi Caschili\Gabi-Caschili;nl NED;MF;Zwolle;16;2003;0;;;;;0;;0;;1;;;;;;;Matches
107;Amar Ćatić\Amar-Catic;ba BIH;FW;PSV Eindhoven;20;1999;0;;;;;0;;0;;3;;;;;;;Matches
108;Lee Cattermole\Lee-Cattermole;eng ENG;MF;VVV-Venlo;31;1988;11;779;71;34.6;8.7;9;83;2;17;4;0.91;5;21;-16;-1.85;-1.36;Matches
109;Václav Černý\Vaclav-Cerny;cz CZE;FW;Utrecht;21;1997;12;346;29;16.0;3.8;3;60;9;18;10;0.92;5;5;0;0.00;-0.60;Matches
110;Michael Chacon\Michael-Chacon;nl NED;MF;Emmen;25;1994;23;2013;88;89.5;22.4;23;88;0;;0;1.22;27;39;-12;-0.54;+0.98;Matches
111;Paweł Cibicki\Pawel-Cibicki;se SWE;FW;ADO Den Haag;25;1994;3;117;39;5.2;1.3;1;60;2;29;8;1.00;2;1;+1;+0.77;+1.87;Matches
112;Jeremy Cijntje\Jeremy-Cijntje;cw CUW;MFFW;Heracles Almelo;21;1998;8;244;31;10.8;2.7;2;85;6;13;5;0.88;2;5;-3;-1.11;-1.42;Matches
113;Amadou Ciss\Amadou-Ciss;sn SEN;MFFW;Fortuna Sittard;19;1999;22;1891;86;80.8;21.0;22;86;0;;0;1.00;26;38;-12;-0.57;+1.63;Matches
114;Max Clark\Max-Clark;eng ENG;DF;Vitesse;23;1996;23;1969;86;87.5;21.9;22;89;1;15;1;1.52;35;28;+7;+0.32;-0.32;Matches
115;Jordy Clasie\Jordy-Clasie;nl NED;MFDF;AZ Alkmaar;28;1991;17;907;53;42.0;10.1;9;86;8;17;7;2.35;14;5;+9;+0.89;-0.83;Matches
116;Pelle Clement\Pelle-Clement;nl NED;MF;Zwolle;23;1996;24;2086;87;89.1;23.2;24;87;0;;0;1.08;34;46;-12;-0.52;+1.61;Matches
117;Tim Coremans\Tim-Coremans;nl NED;GK;Sparta R'dam;28;1991;10;899;90;40.0;10.0;10;90;0;;12;1.50;18;17;+1;+0.10;+0.17;Matches
118;Karim Coulibaly\Karim-Coulibaly;fr FRA;MF;Willem II;26;1993;1;9;9;0.4;0.1;0;;1;9;3;0.00;0;0;0;0.00;-0.20;Matches
119;George Cox\George-Cox;eng ENG;DF;Fortuna Sittard;;;21;1812;86;77.4;20.1;21;86;0;;0;1.10;23;41;-18;-0.89;-0.04;Matches
120;Jens Craenmehr\Jens-Craenmehr;nl NED;GK;VVV-Venlo;17;2002;0;;;;;0;;0;;16;;;;;;;Matches
121;Delano van Crooy\Delano-van-Crooy;nl NED;GK;VVV-Venlo;28;1991;0;;;;;0;;0;;24;;;;;;;Matches
122;Vito van Crooy\Vito-van-Crooy;nl NED;FW;Zwolle;23;1996;16;1002;63;42.8;11.1;11;85;5;14;1;1.00;13;25;-12;-1.08;-0.67;Matches
123;Gabriel Culhaci\Gabriel-Culhaci;nl NED;DF;Utrecht;19;1999;0;;;;;0;;0;;2;;;;;;;Matches
124;Lennart-Marten Czyborra\Lennart-Marten-Czyborra;de GER;DF;Heracles Almelo;20;1999;19;1652;87;73.4;18.4;19;87;0;;0;1.37;28;27;+1;+0.05;-0.40;Matches
125;Pontus Dahlberg\Pontus-Dahlberg;se SWE;GK;Emmen;20;1999;0;;;;;0;;0;;4;;;;;;;Matches
126;Thijs Dallinga\Thijs-Dallinga;nl NED;FW;Groningen;18;2000;0;;;;;0;;0;;7;;;;;;;Matches
127;Adrián Dalmau\Adrian-Dalmau;es ESP;FW;Utrecht;25;1994;6;358;60;16.6;4.0;3;82;3;37;2;0.83;7;6;+1;+0.25;-0.30;Matches
128;Vitalie Damașcan\Vitalie-Damascan;md MDA;FW;Fortuna Sittard;20;1999;19;1091;57;46.6;12.1;13;78;6;13;2;0.95;12;22;-10;-0.82;+0.11;Matches
129;Wessel Dammers\Wessel-Dammers;nl NED;DF;Fortuna Sittard;24;1995;11;817;74;34.9;9.1;9;89;2;8;0;1.00;6;11;-5;-0.55;+0.51;Matches
130;Lennerd Daneels\Lennerd-Daneels;be BEL;FW;RKC Waalwijk;21;1998;7;158;23;7.0;1.8;1;86;6;12;12;0.29;4;7;-3;-1.71;-0.50;Matches
131;Danilo\Danilo;br BRA;FW;Ajax;20;1999;1;18;18;0.8;0.2;0;;1;18;2;0.00;0;1;-1;-5.00;-6.85;Matches
132;Damil Dankerlui\Damil-Dankerlui;nl NED;DFMF;Willem II;22;1996;15;746;50;33.2;8.3;7;78;8;25;0;1.93;12;8;+4;+0.48;+0.42;Matches
133;Oussama Darfalou\Oussama-Darfalou;dz ALG;FW;VVV-Venlo;25;1993;7;630;90;28.0;7.0;7;90;0;;0;1.86;7;4;+3;+0.43;+1.93;Matches
134;Oussama Darfalou\Oussama-Darfalou;dz ALG;FW;Vitesse;25;1993;6;54;9;2.4;0.6;0;;6;9;12;1.17;1;0;+1;+1.67;+1.34;Matches
135;Eli Dasa\Eli-Dasa;il ISR;DFMF;Vitesse;26;1992;9;753;84;33.5;8.4;8;90;1;33;1;1.33;17;15;+2;+0.24;-0.18;Matches
136;Tijn Daverveld\Tijn-Daverveld;nl NED;DF;PSV Eindhoven;19;2000;0;;;;;0;;0;;1;;;;;;;Matches
137;Laurens De Bock\Laurens-De-Bock;be BEL;DF;ADO Den Haag;26;1992;7;615;88;27.3;6.8;7;88;0;;0;0.86;6;12;-6;-0.88;+0.17;Matches
138;Jeffrey De Lange\Jeffrey-De-Lange;nl NED;GK;Twente;21;1998;0;;;;;0;;0;;25;;;;;;;Matches
139;Rick Dekker\Rick-Dekker;nl NED;MFDF;Zwolle;24;1995;17;1185;70;50.6;13.2;13;85;4;19;9;1.00;21;28;-7;-0.53;+0.33;Matches
140;Tristan Dekker\Tristan-Dekker;nl NED;DF;VVV-Venlo;21;1998;4;56;14;2.5;0.6;0;;4;14;20;1.50;2;2;0;0.00;+0.98;Matches
141;Anthony Dekono Lulandu\Anthony-Dekono-Lulandu;fr FRA;DF;Zwolle;18;2000;0;;;;;0;;0;;1;;;;;;;Matches
142;Hannes Delcroix\Hannes-Delcroix;be BEL;DF;RKC Waalwijk;20;1999;22;1967;89;87.4;21.9;22;89;0;;1;0.68;21;44;-23;-1.05;+1.49;Matches
143;Thomas van den Belt\Thomas-van-den-Belt;nl NED;MF;Zwolle;18;2001;0;;;;;0;;0;;8;;;;;;;Matches
144;Connor van den Berg\Connor-van-den-Berg;nl NED;GK;Willem II;18;2001;0;;;;;0;;0;;11;;;;;;;Matches
145;Victor van den Bogert\Victor-van-den-Bogert;nl NED;DF;Willem II;19;1999;0;;;;;0;;0;;18;;;;;;;Matches
146;Quinten van den Heerik\Quinten-van-den-Heerik;;MF;Zwolle;;;0;;;;;0;;0;;1;;;;;;;Matches
147;Ennio van der Gouw\Ennio-van-der-Gouw;nl NED;GK;Twente;18;2001;0;;;;;0;;0;;3;;;;;;;Matches
148;Arjen van der Heide\Arjen-van-der-Heide;nl NED;FW;Heerenveen;17;2001;5;31;6;1.4;0.3;0;;5;6;15;1.20;2;0;+2;+5.81;+5.81;Matches
149;Jan-Arie van der Heijden\Jan-Arie-van-der-Heijden;nl NED;DF;Feyenoord;31;1988;5;360;72;16.7;4.0;5;72;0;;11;1.80;8;6;+2;+0.50;-0.05;Matches
150;Stefan van der Lei\Stefan-van-der-Lei;nl NED;GK;Emmen;26;1993;0;;;;;0;;0;;25;;;;;;;Matches
151;Mark van der Maarel\Mark-van-der-Maarel;nl NED;DF;Utrecht;29;1989;16;1339;84;62.0;14.9;15;87;1;35;7;1.81;32;21;+11;+0.74;+0.63;Matches
152;Dean van der Sluys\Dean-van-der-Sluys;nl NED;DF;RKC Waalwijk;23;1995;0;;;;;0;;0;;1;;;;;;;Matches
153;Richard van der Venne\Richard-van-der-Venne;nl NED;MF;RKC Waalwijk;27;1992;6;459;77;20.4;5.1;6;77;0;;0;0.67;1;10;-9;-1.76;-0.66;Matches
154;Silvester van der Water\Silvester-van-der-Water;nl NED;FWMF;Heracles Almelo;22;1996;22;1575;72;70.0;17.5;19;80;3;18;0;1.41;31;24;+7;+0.40;+0.80;Matches
155;Halil Dervişoğlu\Halil-Dervisoglu;tr TUR;FW;Sparta R'dam;19;1999;17;1232;72;54.8;13.7;15;79;2;23;1;1.18;22;20;+2;+0.15;+0.32;Matches
156;Cyriel Dessers\Cyriel-Dessers;be BEL;FW;Heracles Almelo;24;1994;25;2222;89;98.8;24.7;25;89;0;;0;1.32;35;32;+3;+0.12;-3.09;Matches
157;Sergiño Dest\Sergino-Dest;us USA;DF;Ajax;18;2000;19;1354;71;62.7;15.0;14;87;5;28;4;2.26;41;12;+29;+1.93;+0.36;Matches
158;Nouha Dicko\Nouha-Dicko;ml MLI;FW;Vitesse;27;1992;18;1120;62;49.8;12.4;13;76;5;25;1;1.44;25;17;+8;+0.64;+0.56;Matches
159;Mark Diemers\Mark-Diemers;nl NED;MFFW;Fortuna Sittard;25;1993;26;2326;89;99.4;25.8;26;89;0;;0;1.00;29;52;-23;-0.89;-0.89;Matches
160;Stan van Dijck\Stan-van-Dijck;nl NED;DF;VVV-Venlo;18;2000;3;10;3;0.4;0.1;0;;3;3;12;2.00;0;0;0;0.00;+0.96;Matches
161;Ritsu Doan\Ritsu-Doan;jp JPN;FW;PSV Eindhoven;21;1998;18;933;52;41.5;10.4;11;78;7;10;3;1.89;27;16;+11;+1.06;+0.10;Matches
