Rk;Player;Nation;Pos;Squad;Age;Born;Playing Time-MP;Playing Time-Min;Playing Time-Mn/MP;Playing Time-Min%;Playing Time-90s;Playing Time-Starts;Starts-Mn/Start;Starts-Compl;Subs-Subs;Subs-Mn/Sub;Subs-unSub;Team Success-PPM;Team Success-onG;Team Success-onGA;Team Success-+/-;Team Success-+/-90;Team Success-On-Off;Team Success (xG)-onxG;Team Success (xG)-onxGA;Team Success (xG)-xG+/-;Team Success (xG)-xG+/-90;Team Success (xG)-On-Off;Matches;
304;Timothé Rupil\Timothe-Rupil;lu LUX;MF;Mainz 05;18-077;2003;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
305;Fabian Rüth\Fabian-Ruth;de GER;DF;Hoffenheim;20-057;2001;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
306;Georginio Rutter\Georginio-Rutter;fr FRA;FWMF;Hoffenheim;19-130;2002;3;91;30;33.7;1.0;0;;0;3;30;0;1.33;5;3;+2;+1.98;+1.48;3.9;3.0;+1.0;+0.94;+1.34;Matches
307;Julian Ryerson\Julian-Ryerson;no NOR;DF;Union Berlin;23-284;1997;2;99;50;55.0;1.1;1;90;1;1;9;0;1.00;2;2;0;0.00;0.00;1.8;1.0;+0.8;+0.70;+1.14;Matches
308;Frederik Rønnow\Frederik-Ronnow;dk DEN;GK;Union Berlin;29-024;1992;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
309;Marcel Sabitzer\Marcel-Sabitzer;at AUT;MFFW;RB Leipzig;27-164;1994;2;49;25;27.2;0.5;0;;0;2;25;0;1.50;0;0;0;0.00;-2.06;1.0;0.3;+0.7;+1.24;+0.30;Matches
310;Roland Sallai\Roland-Sallai;hu HUN;MF;Freiburg;24-098;1997;2;91;46;50.6;1.0;1;70;0;1;21;0;2.00;2;1;+1;+0.99;+0.99;1.4;1.5;-0.1;-0.07;-0.21;Matches
311;Diadie Samassékou\Diadie-Samassekou;ml MLI;MF;Hoffenheim;25-229;1996;2;30;15;11.1;0.3;0;;0;2;15;1;2.00;3;0;+3;+9.00;+9.00;2.4;0.1;+2.3;+6.90;+7.71;Matches
312;Leroy Sané\Leroy-Sane;de GER;FW;Bayern Munich;25-229;1996;2;119;60;66.1;1.3;2;60;0;0;;0;2.00;1;1;0;0.00;-1.48;3.0;0.9;+2.1;+1.61;+1.09;Matches
313;Mohamed Sankoh\Mohamed-Sankoh;nl NED;FW;Stuttgart;17-316;2003;1;4;4;2.2;0.0;0;;0;1;4;0;3.00;0;0;0;0.00;0.00;0.2;0.0;+0.2;+3.65;+3.11;Matches
