Rk;Player;Nation;Pos;Squad;Age;Born;90s;Tackles-Tkl;Tackles-TklW;Tackles-Def 3rd;Tackles-Mid 3rd;Tackles-Att 3rd;Vs Dribbles-Tkl;Vs Dribbles-Att;Vs Dribbles-Tkl%;Vs Dribbles-Past;Pressures-Press;Pressures-Succ;Pressures-%;Pressures-Def 3rd;Pressures-Mid 3rd;Pressures-Att 3rd;Blocks-Blocks;Blocks-Sh;Blocks-ShSv;Blocks-Pass;Int;Tkl+Int;Clr;Err;Matches;
338;Yvan Neyou\Yvan-Neyou;cm CMR;MF;Saint-Étienne;24-273;1997;6.5;16;9;6;10;0;4;20;20.0;16;90;30;33.3;26;55;9;6;2;0;4;16;32;9;1;Matches
339;Opa Nguette\Opa-Nguette;sn SEN;MF;Metz;27-087;1994;0.2;1;1;0;1;0;0;0;;0;3;1;33.3;0;2;1;0;0;0;0;0;1;1;0;Matches
340;Sikou Niakaté\Sikou-Niakate;fr FRA;DF;Metz;22-085;1999;2.3;4;2;4;0;0;3;6;50.0;3;25;6;24.0;15;9;1;7;4;0;3;8;12;9;0;Matches
341;Ibrahima Niane\Ibrahima-Niane;sn SEN;FW;Metz;22-206;1999;7.0;0;0;0;0;0;0;2;0.0;2;76;23;30.3;8;24;44;3;1;0;2;1;1;4;0;Matches
342;Cheikh Niasse\Cheikh-Niasse;sn SEN;MF;Lille;21-257;2000;0.1;1;1;1;0;0;1;1;100.0;0;1;1;100.0;1;0;0;0;0;0;0;0;1;0;0;Matches
343;Casimir Ninga\Casimir-Ninga;td CHA;FW;Angers;28-139;1993;0.3;2;0;1;1;0;1;2;50.0;1;14;1;7.1;2;10;2;0;0;0;0;0;2;0;0;Matches
344;Arnaud Nordin\Arnaud-Nordin;fr FRA;FWMF;Saint-Étienne;23-108;1998;3.5;5;4;3;2;0;1;7;14.3;6;65;22;33.8;11;39;15;3;0;0;3;1;6;1;0;Matches
345;Alexander Nübel\Alexander-Nubel;de GER;GK;Monaco;25-003;1996;8.0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;Matches
346;Gerzino Nyamsi\Gerzino-Nyamsi;fr FRA;DF;Strasbourg;24-254;1997;4.2;2;2;1;1;0;1;4;25.0;3;25;10;40.0;15;8;2;8;3;0;5;3;5;10;0;Matches
347;Florent Ogier\Florent-Ogier;fr FRA;DF;Clermont Foot;32-196;1989;6.8;7;2;7;0;0;4;7;57.1;3;50;15;30.0;34;15;1;11;5;0;6;7;14;37;1;Matches
348;Warmed Omari\Warmed-Omari;fr FRA;DF;Rennes;21-163;2000;3.5;8;6;3;5;0;4;6;66.7;2;24;13;54.2;9;12;3;4;2;0;2;0;8;14;1;Matches
349;Jonas Omlin\Jonas-Omlin;ch SUI;GK;Montpellier;27-266;1994;4.0;0;0;0;0;0;0;1;0.0;1;1;0;0.0;1;0;0;1;0;0;1;0;0;0;0;Matches
350;Amadou Onana\Amadou-Onana;be BEL;MFFW;Lille;20-048;2001;1.6;2;0;1;1;0;0;1;0.0;1;21;6;28.6;8;12;1;2;0;0;2;2;4;1;0;Matches
351;Jean Onana\Jean-Onana;cm CMR;MF;Bordeaux;21-268;2000;2.5;7;5;5;2;0;3;10;30.0;7;61;18;29.5;17;40;4;9;0;0;9;18;25;4;0;Matches
352;Otávio\Otavio;br BRA;MF;Bordeaux;27-152;1994;7.0;23;16;12;9;2;8;22;36.4;14;157;44;28.0;47;96;14;6;2;0;4;8;31;9;0;Matches
353;Aboubacar Ouattara\Aboubacar-Ouattara;bf BFA;FW;Lorient;19-234;2002;0.1;1;0;1;0;0;0;0;;0;7;2;28.6;3;2;2;1;0;0;1;0;1;0;0;Matches
354;Remi Oudin\Remi-Oudin;fr FRA;FWDF;Bordeaux;24-319;1996;4.2;7;5;5;1;1;3;5;60.0;2;46;10;21.7;12;17;17;6;1;0;5;6;13;4;0;Matches
355;Alexandre Oukidja\Alexandre-Oukidja;dz ALG;GK;Metz;33-076;1988;8.0;0;0;0;0;0;0;0;;0;1;0;0.0;1;0;0;1;0;0;1;0;0;0;0;Matches
