Rk;Player;Nation;Pos;Squad;Age;Born;Playing Time-MP;Playing Time-Min;Playing Time-Mn/MP;Playing Time-Min%;Playing Time-90s;Playing Time-Starts;Starts-Mn/Start;Starts-Compl;Subs-Subs;Subs-Mn/Sub;Subs-unSub;Team Success-PPM;Team Success-onG;Team Success-onGA;Team Success-+/-;Team Success-+/-90;Team Success-On-Off;Team Success (xG)-onxG;Team Success (xG)-onxGA;Team Success (xG)-xG+/-;Team Success (xG)-xG+/-90;Team Success (xG)-On-Off;Matches;
384;Sergio Rico\Sergio-Rico;es ESP;GK;Paris S-G;27-361;1993;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
385;Renaud Ripart\Renaud-Ripart;fr FRA;FWDF;Troyes;28-167;1993;3;247;82;91.5;2.7;3;82;2;0;;0;0.33;2;4;-2;-0.73;+3.18;2.3;5.0;-2.7;-0.97;+0.59;Matches
386;Mihailo Ristić\Mihailo-Ristic;rs SRB;DFMF;Montpellier;25-301;1995;3;23;8;8.5;0.3;0;;0;3;8;0;1.33;1;0;+1;+3.91;+3.91;0.6;0.8;-0.3;-1.01;-1.29;Matches
387;Maxence Rivera\Maxence-Rivera;fr FRA;FW;Saint-Étienne;19-090;2002;1;5;5;1.9;0.1;0;;0;1;5;0;1.00;0;0;0;0.00;0.00;0.0;0.1;-0.1;-2.59;-2.46;Matches
388;Valentin Rongier\Valentin-Rongier;fr FRA;MF;Marseille;26-264;1994;1;19;19;7.6;0.2;0;;0;1;19;1;0.50;0;0;0;0.00;0.00;0.3;0.3;0.0;+0.21;-0.44;Matches
389;Pablo Rosario\Pablo-Rosario;nl NED;MF;Nice;24-233;1997;2;180;90;72.0;2.0;2;90;2;0;;0;1.33;4;0;+4;+2.00;+0.71;4.1;2.0;+2.1;+1.03;+1.03;Matches
390;Roli Pereira de Sa\Roli-Pereira-de-Sa;fr FRA;MF;Nantes;24-261;1996;4;144;36;40.0;1.6;1;62;0;3;27;0;1.00;1;2;-1;-0.62;-1.04;1.2;2.6;-1.4;-0.90;-0.53;Matches
391;Mathys Saban\Mathys-Saban;fr FRA;FW;Saint-Étienne;19-105;2002;1;22;22;8.1;0.2;0;;0;1;22;0;1.00;1;0;+1;+4.09;+4.45;0.2;0.5;-0.3;-1.27;-1.20;Matches
392;Rafiki Said Ahamada\Rafiki-Said-Ahamada;fr FRA;FW;Brest;21-166;2000;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
393;Mamadou Sakho\Mamadou-Sakho;fr FRA;DF;Montpellier;31-196;1990;2;180;90;66.7;2.0;2;90;2;0;;0;2.00;6;4;+2;+1.00;+2.00;4.9;2.9;+2.0;+1.00;+2.48;Matches
394;William Saliba\William-Saliba;fr FRA;DF;Marseille;20-157;2001;2;180;90;72.0;2.0;2;90;2;0;;0;1.33;5;4;+1;+0.50;+1.79;3.9;2.0;+1.9;+0.93;+0.93;Matches
395;Romain Salin\Romain-Salin;fr FRA;GK;Rennes;37-030;1984;0;;;;;0;;0;0;;3;;;;;;;;;;;;Matches
396;Yoann Salmier\Yoann-Salmier;gf GUF;DF;Troyes;28-280;1992;2;172;86;63.7;1.9;2;86;1;0;;0;0.50;1;3;-2;-1.05;-0.13;1.7;4.0;-2.3;-1.19;-0.47;Matches
