Rk;Player;Nation;Pos;Squad;Age;Born;90s;Total-Cmp;Total-Att;Total-Cmp%;Total-TotDist;Total-PrgDist;Short-Cmp;Short-Att;Short-Cmp%;Medium-Cmp;Medium-Att;Medium-Cmp%;Long-Cmp;Long-Att;Long-Cmp%;Ast;xA;A-xA;KP;1/3;PPA;CrsPA;Prog;Matches;
74;Jimmy Cabot\Jimmy-Cabot;fr FRA;DF;Angers;27-168;1994;8.0;373;472;79.0;7183;1842;155;176;88.1;168;204;82.4;48;78;61.5;2;1.0;+1.0;8;20;9;3;28;Matches
75;Anthony Caci\Anthony-Caci;fr FRA;DF;Strasbourg;24-094;1997;6.8;383;468;81.8;7555;2456;144;164;87.8;177;206;85.9;56;85;65.9;1;0.9;+0.1;5;21;9;3;40;Matches
76;Mathieu Cafaro\Mathieu-Cafaro;fr FRA;FWMF;Reims;24-192;1997;1.8;32;62;51.6;629;223;12;18;66.7;15;26;57.7;5;18;27.8;0;0.3;-0.3;2;0;5;2;4;Matches
77;Yannick Cahuzac\Yannick-Cahuzac;fr FRA;MF;Lens;36-258;1985;3.3;119;136;87.5;1971;347;58;63;92.1;50;53;94.3;10;15;66.7;0;0.0;0.0;0;6;1;0;8;Matches
78;Duje Ćaleta-Car\Duje-Caleta-Car;hr CRO;DF;Marseille;25-016;1996;1.0;80;88;90.9;1784;456;20;20;100.0;48;50;96.0;11;16;68.8;0;0.0;0.0;0;1;0;0;1;Matches
79;Mahdi Camara\Mahdi-Camara;fr FRA;MF;Saint-Étienne;23-095;1998;7.4;279;333;83.8;4238;1077;155;172;90.1;95;114;83.3;16;28;57.1;0;0.1;-0.1;6;24;2;1;14;Matches
80;Eduardo Camavinga\Eduardo-Camavinga;fr FRA;MF;Rennes;18-327;2002;1.6;68;75;90.7;1471;238;20;26;76.9;33;34;97.1;14;14;100.0;0;0.0;0.0;1;5;1;0;3;Matches
81;Pierrick Capelle\Pierrick-Capelle;fr FRA;MFDF;Angers;34-171;1987;2.7;114;125;91.2;2332;454;39;45;86.7;54;56;96.4;20;22;90.9;0;0.1;-0.1;2;13;0;0;6;Matches
82;Maxence Caqueret\Maxence-Caqueret;fr FRA;MF;Lyon;21-230;2000;6.3;316;361;87.5;5523;1374;147;169;87.0;124;132;93.9;34;43;79.1;0;0.4;-0.4;7;36;2;0;27;Matches
83;Irvin Cardona\Irvin-Cardona;fr FRA;FW;Brest;24-056;1997;6.4;90;128;70.3;1323;259;52;63;82.5;31;41;75.6;5;17;29.4;0;0.1;-0.1;2;4;1;0;3;Matches
84;Igor Carioca\Igor-Carioca;br BRA;DF;Lorient;25-043;1996;6.7;204;271;75.3;3645;1329;91;105;86.7;97;125;77.6;14;30;46.7;0;0.8;-0.8;4;10;1;1;17;Matches
85;Moreto Cassamã\Moreto-Cassama;gw GNB;MF;Reims;23-229;1998;2.4;106;134;79.1;2076;493;40;49;81.6;50;53;94.3;15;25;60.0;0;0.1;-0.1;2;7;1;0;12;Matches
86;Jean-Charles Castelletto\Jean-Charles-Castelletto;cm CMR;DF;Nantes;26-250;1995;7.0;226;267;84.6;4836;1713;66;71;93.0;121;133;91.0;38;59;64.4;0;0.0;0.0;1;16;0;0;17;Matches
87;Zeki Çelik\Zeki-Celik;tr TUR;DF;Lille;24-228;1997;4.7;241;302;79.8;4687;1562;101;114;88.6;98;120;81.7;37;58;63.8;0;0.0;0.0;1;23;3;1;21;Matches
88;Fabien Centonze\Fabien-Centonze;fr FRA;DF;Metz;25-260;1996;7.0;278;331;84.0;4525;1787;138;152;90.8;114;132;86.4;19;33;57.6;0;0.1;-0.1;5;15;4;2;16;Matches
89;Leonardo César Jardim\Leonardo-Cesar-Jardim;br BRA;GK;Lille;26-197;1995;2.0;44;52;84.6;1109;607;10;10;100.0;21;21;100.0;13;21;61.9;0;0.0;0.0;0;1;0;0;0;Matches
90;Nassim Chadli\Nassim-Chadli;fr FRA;DF;Troyes;20-067;2001;0.1;1;5;20.0;10;9;1;1;100.0;0;1;0.0;0;2;0.0;0;0.0;0.0;0;0;0;0;0;Matches
91;Mehdi Chahiri\Mehdi-Chahiri;ma MAR;MF;Strasbourg;25-070;1996;0.2;3;7;42.9;53;22;2;3;66.7;1;4;25.0;0;0;;0;0.0;0.0;0;0;0;0;1;Matches
92;Dylan Chambost\Dylan-Chambost;fr FRA;FWMF;Troyes;24-045;1997;2.8;95;122;77.9;1627;363;50;56;89.3;33;39;84.6;9;16;56.3;1;0.3;+0.7;3;3;2;2;7;Matches
93;Brendan Chardonnet\Brendan-Chardonnet;fr FRA;DF;Brest;26-285;1994;8.0;317;367;86.4;8046;3057;52;55;94.5;171;179;95.5;91;125;72.8;0;0.0;0.0;2;33;1;0;20;Matches
94;Xavier Chavalerin\Xavier-Chavalerin;fr FRA;MFDF;Reims;30-210;1991;2.4;80;98;81.6;1484;483;37;41;90.2;29;35;82.9;10;15;66.7;0;0.1;-0.1;3;2;3;1;6;Matches
95;Xavier Chavalerin\Xavier-Chavalerin;fr FRA;MFFW;Troyes;30-210;1991;4.0;110;136;80.9;2209;715;41;47;87.2;47;51;92.2;20;34;58.8;1;0.4;+0.6;1;13;4;1;12;Matches
96;Rayan Cherki\Rayan-Cherki;fr FRA;FW;Lyon;18-047;2003;1.2;54;70;77.1;815;173;29;33;87.9;19;22;86.4;3;10;30.0;0;0.2;-0.2;3;2;0;0;3;Matches
97;Pedro Chirivella\Pedro-Chirivella;es ESP;MF;Nantes;24-133;1997;6.8;271;339;79.9;5531;1373;99;111;89.2;116;132;87.9;50;84;59.5;1;0.4;+0.6;6;40;3;2;30;Matches
98;Joris Chotard\Joris-Chotard;fr FRA;MF;Montpellier;20-009;2001;6.7;209;247;84.6;4161;1088;90;99;90.9;70;82;85.4;44;57;77.2;0;0.0;0.0;0;14;6;1;18;Matches
99;Jonathan Clauss\Jonathan-Clauss;fr FRA;DF;Lens;29-008;1992;8.0;296;419;70.6;5781;2678;134;150;89.3;112;147;76.2;46;108;42.6;3;1.8;+1.2;18;14;11;3;38;Matches
100;Marcus Coco\Marcus-Coco;fr FRA;FWMF;Nantes;25-101;1996;2.5;49;67;73.1;672;151;30;34;88.2;14;19;73.7;3;8;37.5;0;0.2;-0.2;1;4;1;0;4;Matches
101;Sébastien Corchia\Sebastien-Corchia;fr FRA;DF;Nantes;30-336;1990;5.1;127;195;65.1;2343;1318;53;63;84.1;61;86;70.9;12;35;34.3;1;0.2;+0.8;3;11;2;1;14;Matches
102;Maxwel Cornet\Maxwel-Cornet;ci CIV;DFMF;Lyon;25-006;1996;0.7;33;40;82.5;527;167;17;19;89.5;14;15;93.3;1;5;20.0;0;0.1;-0.1;1;1;1;1;0;Matches
103;David Pereira da Costa\David-Pereira-da-Costa;pt POR;FWMF;Lens;20-271;2001;1.1;47;61;77.0;718;122;27;30;90.0;18;19;94.7;2;11;18.2;0;0.1;-0.1;2;5;1;0;3;Matches
104;Benoît Costil\Benoit-Costil;fr FRA;GK;Bordeaux;34-092;1987;8.0;147;241;61.0;5445;3605;25;25;100.0;45;45;100.0;77;171;45.0;0;0.0;0.0;0;4;0;0;1;Matches
105;Kalifa Coulibaly\Kalifa-Coulibaly;ml MLI;FW;Nantes;30-043;1991;1.0;14;28;50.0;152;15;11;18;61.1;1;4;25.0;1;2;50.0;0;0.0;0.0;1;1;0;0;0;Matches
106;Nicolas Cozza\Nicolas-Cozza;fr FRA;DF;Montpellier;22-268;1999;8.0;291;368;79.1;5337;1991;105;120;87.5;149;173;86.1;27;51;52.9;1;0.1;+0.9;4;19;7;3;31;Matches
107;Wylan Cyprien\Wylan-Cyprien;fr FRA;MF;Nantes;26-248;1995;1.6;65;78;83.3;1343;433;23;24;95.8;22;26;84.6;17;24;70.8;0;0.2;-0.2;5;9;0;0;5;Matches
108;Lucas Da Cunha\Lucas-Da-Cunha;fr FRA;MF;Nice;20-116;2001;1.0;31;38;81.6;522;132;18;20;90.0;8;11;72.7;4;5;80.0;1;0.8;+0.2;2;0;1;1;3;Matches
109;Damien Da Silva\Damien-Da-Silva;fr FRA;DF;Lyon;33-139;1988;2.0;155;166;93.4;3401;1119;39;39;100.0;87;90;96.7;29;37;78.4;0;0.0;0.0;0;8;0;0;7;Matches
110;Flavius Daniliuc\Flavius-Daniliuc;at AUT;DF;Nice;20-159;2001;2.5;106;125;84.8;2177;811;30;33;90.9;56;63;88.9;19;27;70.4;0;0.0;0.0;0;10;0;0;5;Matches
111;Kevin Danso\Kevin-Danso;at AUT;DF;Lens;23-014;1998;5.6;279;310;90.0;6169;1887;61;65;93.8;164;173;94.8;53;71;74.6;0;0.0;0.0;0;11;1;0;7;Matches
112;Dante\Dante;br BRA;DF;Nice;37-350;1983;8.0;524;575;91.1;11507;3303;137;144;95.1;304;319;95.3;83;109;76.1;0;0.0;0.0;0;20;1;0;20;Matches
113;Jonathan David\Jonathan-David;ca CAN;FW;Lille;21-262;2000;6.1;116;137;84.7;1728;353;67;75;89.3;34;42;81.0;9;9;100.0;0;0.9;-0.9;8;11;4;0;16;Matches
114;Konrad De La Fuente\Konrad-De-La-Fuente;us USA;DFFW;Marseille;20-079;2001;4.2;99;124;79.8;1624;332;53;57;93.0;39;47;83.0;7;13;53.8;2;1.3;+0.7;9;4;6;3;8;Matches
115;Kamal Deen Sulemana\Kamal-Deen-Sulemana;gh GHA;FWMF;Rennes;19-230;2002;4.9;114;136;83.8;2166;551;57;64;89.1;40;46;87.0;16;21;76.2;0;0.5;-0.5;8;6;6;1;18;Matches
116;Romain Del Castillo\Romain-Del-Castillo;fr FRA;MFFW;Rennes;25-188;1996;0.3;11;15;73.3;238;91;4;5;80.0;2;3;66.7;5;6;83.3;0;0.1;-0.1;1;1;2;0;2;Matches
117;Romain Del Castillo\Romain-Del-Castillo;fr FRA;FW;Brest;25-188;1996;1.5;48;69;69.6;699;204;33;43;76.7;11;15;73.3;3;6;50.0;0;0.4;-0.4;3;4;2;0;4;Matches
