Rk;Player;Nation;Pos;Squad;Age;Born;90s;Att;Pass Types-Live;Pass Types-Dead;Pass Types-FK;Pass Types-TB;Pass Types-Press;Pass Types-Sw;Pass Types-Crs;Pass Types-CK;Corner Kicks-In;Corner Kicks-Out;Corner Kicks-Str;Height-Ground;Height-Low;Height-High;Body Parts-Left;Body Parts-Right;Body Parts-Head;Body Parts-TI;Body Parts-Other;Cmp;Outcomes-Off;Outcomes-Out;Outcomes-Int;Outcomes-Blocks;Matches;
69;Ángel Correa\Angel-Correa;ar ARG;FWMF;Atlético Madrid;26-172;1995;1.6;48;47;1;0;0;10;1;1;0;0;0;0;39;6;3;13;35;0;0;0;34;0;1;3;4;Matches
70;Thierry Correia\Thierry-Correia;pt POR;DF;Valencia;22-172;1999;3.0;132;102;30;0;0;15;3;4;0;0;0;0;63;32;37;9;85;6;30;1;101;0;2;6;5;Matches
71;Thibaut Courtois\Thibaut-Courtois;be BEL;GK;Real Madrid;29-109;1992;2.0;50;41;9;2;0;3;2;0;0;0;0;0;34;0;16;26;13;0;0;11;40;0;3;0;0;Matches
72;Marc Cucurella\Marc-Cucurella;es ESP;DFMF;Getafe;23-037;1998;0.3;21;18;3;1;0;2;0;1;2;1;1;0;15;0;6;16;5;0;0;0;15;0;1;0;1;Matches
73;Sergi Darder\Sergi-Darder;es ESP;MF;Espanyol;27-249;1993;1.9;81;78;3;1;0;12;8;2;0;0;0;0;57;11;13;7;70;4;0;0;65;0;2;1;2;Matches
74;Rodrigo De Paul\Rodrigo-De-Paul;ar ARG;MF;Atlético Madrid;27-096;1994;1.0;47;44;3;1;2;4;4;0;1;0;1;0;36;6;5;1;44;1;1;0;38;0;1;2;1;Matches
75;Yusuf Demir\Yusuf-Demir;at AUT;FW;Barcelona;18-087;2003;0.3;13;12;1;0;0;5;0;0;0;0;0;0;8;5;0;10;0;0;1;1;12;0;0;0;1;Matches
76;Memphis Depay\Memphis-Depay;nl NED;FW;Barcelona;27-196;1994;2.0;80;67;13;3;0;12;2;6;5;3;0;0;58;8;14;7;69;1;0;1;58;1;1;4;2;Matches
77;Sergiño Dest\Sergino-Dest;us USA;DF;Barcelona;20-298;2000;1.7;84;64;20;3;0;9;0;2;0;0;0;0;58;15;11;8;58;0;17;0;76;0;0;1;4;Matches
78;Boulaye Dia\Boulaye-Dia;sn SEN;FW;Villarreal;24-285;1996;2.0;42;40;2;0;0;24;1;2;0;0;0;0;31;5;6;3;36;0;0;0;31;1;1;2;1;Matches
79;Mouctar Diakhaby\Mouctar-Diakhaby;fr FRA;MFDF;Valencia;24-252;1996;0.1;3;3;0;0;0;1;0;0;0;0;0;0;1;0;2;2;0;1;0;0;1;0;0;0;0;Matches
80;Víctor Díaz\Victor-Diaz;es ESP;DF;Granada;33-077;1988;0.1;6;6;0;0;0;0;0;1;0;0;0;0;4;1;1;0;6;0;0;0;6;0;0;0;0;Matches
81;Landry Dimata\Landry-Dimata;be BEL;FW;Espanyol;23-361;1997;1.9;27;27;0;0;0;12;1;0;0;0;0;0;15;9;3;9;12;1;0;0;19;0;0;0;1;Matches
82;Stole Dimitrievski\Stole-Dimitrievski;mk MKD;GK;Rayo Vallecano;27-246;1993;1.8;60;35;25;11;0;6;1;0;0;0;0;0;10;3;47;3;48;0;0;7;28;0;4;0;1;Matches
83;Matías Dituro\Matias-Dituro;ar ARG;GK;Celta Vigo;34-112;1987;2.0;73;53;20;2;0;5;2;0;0;0;0;0;37;7;29;3;59;0;0;7;55;0;1;0;0;Matches
84;Djené\Djene;tg TOG;DF;Getafe;29-240;1991;2.0;100;97;3;2;0;5;2;1;0;0;0;0;79;10;11;19;73;4;1;1;92;0;0;0;3;Matches
85;Marko Dmitrović\Marko-Dmitrovic;rs SRB;GK;Sevilla;29-216;1992;1.0;30;27;3;1;0;1;0;0;0;0;0;0;26;0;4;18;7;0;0;5;26;0;1;0;0;Matches
86;Carlos Dominguez\Carlos-Dominguez;es ESP;DF;Celta Vigo;20-239;2001;0.9;62;61;1;1;2;6;3;0;0;0;0;0;47;5;10;49;11;2;0;0;54;0;1;0;0;Matches
87;Domingos Duarte\Domingos-Duarte;pt POR;DF;Granada;26-171;1995;2.0;55;46;9;9;0;8;0;0;0;0;0;0;35;3;17;4;42;5;0;1;40;0;1;4;0;Matches
88;Óscar Duarte\Oscar-Duarte;cr CRC;DF;Levante;32-086;1989;1.0;65;61;4;0;0;6;0;0;0;0;0;0;58;3;4;14;47;1;0;0;60;0;2;0;0;Matches
89;Rubén Duarte\Ruben-Duarte;es ESP;DFMF;Alavés;25-314;1995;1.7;90;69;21;2;0;13;4;3;0;0;0;0;41;24;25;57;10;3;19;0;68;0;3;4;3;Matches
90;Hugo Duro\Hugo-Duro;es ESP;MF;Getafe;21-291;1999;0.1;5;5;0;0;0;1;0;0;0;0;0;0;2;3;0;1;3;0;0;0;4;0;0;0;1;Matches
91;Aritz Elustondo\Aritz-Elustondo;es ESP;DF;Real Sociedad;27-153;1994;1.9;91;90;1;1;0;5;1;0;0;0;0;0;71;6;14;8;76;6;0;0;83;0;1;0;2;Matches
