Rk;Player;Nation;Pos;Squad;Age;Born;Playing Time-MP;Playing Time-Min;Playing Time-Mn/MP;Playing Time-Min%;Playing Time-90s;Playing Time-Starts;Starts-Mn/Start;Starts-Compl;Subs-Subs;Subs-Mn/Sub;Subs-unSub;Team Success-PPM;Team Success-onG;Team Success-onGA;Team Success-+/-;Team Success-+/-90;Team Success-On-Off;Team Success (xG)-onxG;Team Success (xG)-onxGA;Team Success (xG)-xG+/-;Team Success (xG)-xG+/-90;Team Success (xG)-On-Off;Matches;
95;Pathé Ciss\Pathe-Ciss;sn SEN;MFFW;Rayo Vallecano;27-165;1994;2;47;24;26.1;0.5;0;;0;2;24;0;0.00;0;1;-1;-1.91;+0.12;0.3;2.2;-1.9;-3.58;-1.62;Matches
96;Carlos Clerc\Carlos-Clerc;es ESP;DF;Levante;29-188;1992;2;180;90;100.0;2.0;2;90;2;0;;0;1.00;4;4;0;0.00;;3.0;1.6;+1.3;+0.67;;Matches
97;Coke\Coke;es ESP;DF;Levante;34-124;1987;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
98;Santi Comesaña\Santi-Comesana;es ESP;MF;Rayo Vallecano;24-327;1996;2;146;73;81.1;1.6;2;73;0;0;;0;0.00;0;3;-3;-1.85;+0.80;0.5;3.9;-3.4;-2.11;+1.44;Matches
99;Diego Conde\Diego-Conde;es ESP;GK;Getafe;22-304;1998;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
100;Francis Coquelin\Francis-Coquelin;fr FRA;MF;Villarreal;30-107;1991;2;43;22;23.9;0.5;0;;0;2;22;0;1.00;0;0;0;0.00;0.00;0.3;0.9;-0.6;-1.29;-1.40;Matches
101;Ángel Correa\Angel-Correa;ar ARG;FWMF;Atlético Madrid;26-172;1995;2;148;74;82.2;1.6;2;74;0;0;;0;3.00;3;1;+2;+1.22;+1.22;2.2;1.2;+1.1;+0.65;+2.39;Matches
102;Thierry Correia\Thierry-Correia;pt POR;DF;Valencia;22-172;1999;3;270;90;100.0;3.0;3;90;3;0;;0;2.33;5;1;+4;+1.33;;4.8;2.4;+2.4;+0.82;;Matches
103;Jaume Costa\Jaume-Costa;es ESP;DF;Mallorca;33-163;1988;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
104;Thibaut Courtois\Thibaut-Courtois;be BEL;GK;Real Madrid;29-109;1992;2;180;90;100.0;2.0;2;90;2;0;;0;2.00;7;4;+3;+1.50;;3.0;3.6;-0.7;-0.33;;Matches
105;Cristian\Cristian;es ESP;GK;Valencia;23-160;1998;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
106;Juan Cruz Armada\Juan-Cruz-Armada;es ESP;DF;Osasuna;29-031;1992;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
107;Marc Cucurella\Marc-Cucurella;es ESP;DFMF;Getafe;23-037;1998;1;23;23;12.8;0.3;0;;0;1;23;0;0.00;0;0;0;0.00;+1.15;0.6;0.0;+0.6;+2.22;+2.81;Matches
108;Jorge Cuenca\Jorge-Cuenca;es ESP;DF;Villarreal;21-284;1999;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
109;Sergi Darder\Sergi-Darder;es ESP;MF;Espanyol;27-249;1993;2;174;87;64.4;1.9;2;87;1;0;;0;0.50;0;1;-1;-0.52;-0.52;1.9;1.3;+0.6;+0.29;+0.26;Matches
110;Rodrigo De Paul\Rodrigo-De-Paul;ar ARG;MF;Atlético Madrid;27-096;1994;2;87;44;48.3;1.0;1;61;0;1;26;0;3.00;1;0;+1;+1.03;+0.07;1.7;1.2;+0.5;+0.52;+0.58;Matches
111;Fran Delgado\Fran-Delgado;es ESP;DF;Betis;20-048;2001;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
112;Yusuf Demir\Yusuf-Demir;at AUT;FW;Barcelona;18-087;2003;1;29;29;16.1;0.3;0;;0;1;29;1;1.00;1;0;+1;+3.10;+2.51;0.3;0.2;+0.1;+0.40;-0.29;Matches
113;Memphis Depay\Memphis-Depay;nl NED;FW;Barcelona;27-196;1994;2;179;90;99.4;2.0;2;90;1;0;;0;2.00;4;3;+1;+0.50;-89.50;2.9;2.4;+0.5;+0.27;-67.71;Matches
