id;name;Nation;Position;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;Int;TklW;PKwon;PKcon;OG;Recov;Won;Lost;Won%;Matches
506;Unai Vencedor Paris\Unai-Vencedor-Paris;es ESP;MF;Athletic Bilbao;18;2000;0.8;1;0;0;0;1;0;4;0;0;0;0;0;11;0;2;0.0;Matches
507;Mikel Vesga\Mikel-Vesga;es ESP;MF;Athletic Bilbao;26;1993;7.6;2;0;0;14;4;0;6;12;13;0;0;0;94;19;13;59.4;Matches
508;Rúben Vezo\Ruben-Vezo;pt POR;DF;Levante;25;1994;19.0;4;0;0;22;19;1;0;24;16;0;1;0;182;58;21;73.4;Matches
509;Fede Vico\Fede-Vico;es ESP;MFFW;Granada;25;1994;4.5;1;0;0;3;9;0;20;2;0;0;0;0;22;2;6;25.0;Matches
510;Aleix Vidal\Aleix-Vidal;es ESP;MF;Alavés;29;1989;22.2;6;0;0;16;41;2;101;21;14;1;0;0;129;9;18;33.3;Matches
511;Arturo Vidal\Arturo-Vidal;cl CHI;MFFW;Barcelona;32;1987;10.3;3;0;0;28;16;6;7;11;26;0;1;0;65;14;15;48.3;Matches
512;Nacho Vidal\Nacho-Vidal;es ESP;DF;Osasuna;24;1995;17.3;5;0;0;22;25;0;48;35;17;0;1;0;152;28;21;57.1;Matches
513;Dídac Vilà\Didac-Vila;es ESP;DF;Espanyol;30;1989;19.4;5;0;0;23;22;2;46;29;33;0;0;0;189;39;43;47.6;Matches
514;Toni Villa\Toni-Villa;es ESP;MF;Valladolid;24;1995;12.3;4;0;0;14;30;2;24;8;17;0;0;0;94;5;9;35.7;Matches
515;Asier Villalibre\Asier-Villalibre;es ESP;FW;Athletic Bilbao;21;1997;3.8;0;0;0;8;8;5;6;1;1;0;0;0;12;18;21;46.2;Matches
516;Juan Villar\Juan-Villar;es ESP;FW;Osasuna;31;1988;2.6;1;0;0;7;2;6;1;0;0;0;0;0;14;7;10;41.2;Matches
517;Vitolo\Vitolo;es ESP;MFFW;Atlético Madrid;29;1989;11.5;3;0;0;20;36;6;5;9;8;0;0;0;90;10;30;25.0;Matches
518;Šime Vrsaljko\Sime-Vrsaljko;hr CRO;DF;Atlético Madrid;27;1992;4.0;3;0;0;7;3;0;14;8;4;0;0;0;39;16;3;84.2;Matches
519;Nikola Vukčević\Nikola-Vukcevic;me MNE;MF;Levante;27;1991;12.0;8;0;0;31;20;0;1;10;19;0;0;0;95;16;10;61.5;Matches
520;Moussa Wagué\Moussa-Wague;sn SEN;DF;Barcelona;20;1998;1.0;0;0;0;1;0;0;6;1;3;0;0;0;9;0;0;;Matches
521;Wakaso\Wakaso;gh GHA;MF;Alavés;29;1990;14.3;12;1;1;41;24;0;15;20;28;0;0;0;139;17;20;45.9;Matches
522;Daniel Wass\Daniel-Wass;dk DEN;DFMF;Valencia;30;1989;24.1;5;0;0;25;29;3;69;27;24;0;0;0;199;36;23;61.0;Matches
523;Iñaki Williams\Inaki-Williams;es ESP;FW;Athletic Bilbao;25;1994;24.5;2;0;0;19;36;20;43;5;10;2;0;0;89;30;52;36.6;Matches
524;Yoel\Yoel;es ESP;GK;Eibar;30;1988;1.0;1;0;0;0;0;0;0;1;0;0;0;0;11;0;0;;Matches
525;Okay Yokuşlu\Okay-Yokuslu;tr TUR;MF;Celta Vigo;25;1994;15.2;3;0;0;30;9;0;3;22;21;0;0;0;196;50;34;59.5;Matches
526;Joseba Zaldúa\Joseba-Zaldua;es ESP;DF;Real Sociedad;27;1992;22.8;6;0;0;31;48;1;83;35;31;0;1;1;202;51;23;68.9;Matches
527;Andre-Frank Zambo Anguissa\Andre-Frank-Zambo-Anguissa;cm CMR;MF;Villarreal;23;1995;18.7;6;0;0;30;25;0;9;30;32;0;0;0;214;51;37;58.0;Matches
528;Igor Zubeldia\Igor-Zubeldia;es ESP;MFDF;Real Sociedad;22;1997;22.3;7;0;0;41;18;0;5;14;33;0;2;0;236;41;47;46.6;Matches
529;David Zurutuza\David-Zurutuza;es ESP;MF;Real Sociedad;33;1986;1.0;0;0;0;2;0;0;1;3;1;0;0;0;8;4;6;40.0;Matches
530;Martin Ødegaard\Martin-Odegaard;no NOR;MF;Real Sociedad;20;1998;22.4;3;0;0;22;29;0;94;9;12;0;0;0;199;9;15;37.5;Matches
