Rk;Player;Nation;Pos;Squad;Age;Born;90s;Gls;Standard-Sh;Standard-SoT;Standard-SoT%;Standard-Sh/90;Standard-SoT/90;Standard-G/Sh;Standard-G/SoT;Standard-Dist;Standard-FK;Performance-PK;Performance-PKatt;Expected-xG;Expected-npxG;Expected-npxG/Sh;Expected-G-xG;Expected-np:G-xG;Matches;
79;Yannick Carrasco\Yannick-Carrasco;be BEL;DFFW;Atlético Madrid;28-029;1993;6.7;1;12;3;25.0;1.79;0.45;0.08;0.33;17.1;0;0;0;1.4;1.4;0.12;-0.4;-0.4;Matches
80;Guido Carrillo\Guido-Carrillo;ar ARG;FW;Elche;30-131;1991;2.2;0;3;1;33.3;1.34;0.45;0.00;0.00;9.7;0;0;0;0.5;0.5;0.16;-0.5;-0.5;Matches
81;Dani Carvajal\Dani-Carvajal;es ESP;DF;Real Madrid;29-265;1992;2.6;1;2;1;50.0;0.78;0.39;0.50;1.00;10.4;0;0;0;0.2;0.2;0.12;+0.8;+0.8;Matches
82;William Carvalho\William-Carvalho;pt POR;MF;Betis;29-179;1992;2.7;0;5;1;20.0;1.84;0.37;0.00;0.00;11.6;0;0;0;0.3;0.3;0.07;-0.3;-0.3;Matches
83;Casemiro\Casemiro;br BRA;MF;Real Madrid;29-222;1992;5.7;0;7;2;28.6;1.22;0.35;0.00;0.00;25.3;0;0;0;0.4;0.4;0.06;-0.4;-0.4;Matches
84;Kiko Casilla\Kiko-Casilla;es ESP;GK;Elche;35-001;1986;7.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
85;Catena\Catena;es ESP;DF;Rayo Vallecano;26-340;1994;8.0;0;4;1;25.0;0.50;0.12;0.00;0.00;7.6;0;0;0;0.3;0.3;0.07;-0.3;-0.3;Matches
86;Franco Cervi\Franco-Cervi;ar ARG;MF;Celta Vigo;27-130;1994;3.0;1;5;1;20.0;1.69;0.34;0.20;1.00;11.3;0;0;0;0.9;0.9;0.22;+0.1;+0.1;Matches
87;Chapela\Chapela;es ESP;MF;Cádiz;22-135;1999;0.2;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
88;Chema\Chema;es ESP;MF;Getafe;29-214;1992;0.5;0;1;0;0.0;2.00;0.00;0.00;;26.0;0;0;0;0.0;0.0;0.03;0.0;0.0;Matches
89;Denis Cheryshev\Denis-Cheryshev;ru RUS;MF;Valencia;30-281;1990;3.3;0;5;2;40.0;1.51;0.60;0.00;0.00;15.2;0;0;0;0.5;0.5;0.09;-0.5;-0.5;Matches
90;Víctor Chust\Victor-Chust;es ESP;DF;Cádiz;21-212;2000;2.1;0;2;0;0.0;0.95;0.00;0.00;;11.0;0;0;0;0.1;0.1;0.06;-0.1;-0.1;Matches
91;Jasper Cillessen\Jasper-Cillessen;nl NED;GK;Valencia;32-164;1989;2.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
92;Pathé Ciss\Pathe-Ciss;sn SEN;MF;Rayo Vallecano;27-201;1994;4.5;1;9;4;44.4;2.00;0.89;0.11;0.25;21.9;1;0;0;0.9;0.9;0.10;+0.1;+0.1;Matches
93;Carlos Clerc\Carlos-Clerc;es ESP;DF;Levante;29-224;1992;6.5;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
94;Coke\Coke;es ESP;DF;Levante;34-160;1987;0.1;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
