"id";"name";"nation";"position";"Squad";"age";"born";"90s";"Gls";"PK";"PKatt";"Sh";"SoT";"FK";"SoT%";"Sh/90";"SoT/90";"G/Sh";"G/SoT";"xG";"npxG";"npxG/Sh";"G-xG";"np:G-xG";"Matches"
278;Junya Ito\Junya-Ito;jp JPN;MFFW;be Genk;26;1993;4.9;0;0;0;5;1;0;20.0;1.02;0.20;0.00;0.00;0.3;0.3;0.06;-0.3;-0.3;Matches
279;Mirko Ivanić\Mirko-Ivanic;me MNE;MF;rs Red Star;25;1993;1.2;0;0;0;2;1;0;50.0;1.73;0.87;0.00;0.00;0.1;0.1;0.04;-0.1;-0.1;Matches
280;Branislav Ivanović\Branislav-Ivanovic;rs SRB;DF;ru Zenit;35;1984;5.8;0;0;0;3;1;0;33.3;0.52;0.17;0.00;0.00;0.2;0.2;0.06;-0.2;-0.2;Matches
281;Luka Ivanušec\Luka-Ivanusec;hr CRO;MFDF;hr Dinamo Zagreb;20;1998;1.1;1;0;0;1;1;0;100.0;0.91;0.91;1.00;1.00;0.3;0.3;0.28;+0.7;+0.7;Matches
282;Reece James\Reece-James;eng ENG;DF;eng Chelsea;19;1999;3.2;1;0;0;4;1;0;25.0;1.23;0.31;0.25;1.00;0.1;0.1;0.04;+0.9;+0.9;Matches
283;Jardel\Jardel;br BRA;DF;pt Benfica;33;1986;1.8;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
284;Gabriel Jesus\Gabriel-Jesus;br BRA;FWMF;eng Manchester City;22;1997;4.6;5;0;1;14;7;0;50.0;3.07;1.54;0.36;0.71;3.7;3.0;0.21;+1.3;+2.0;Matches
285;Frenkie de Jong\Frenkie-de-Jong;nl NED;MF;es Barcelona;22;1997;6.3;0;0;0;1;1;0;100.0;0.16;0.16;0.00;0.00;0.1;0.1;0.06;-0.1;-0.1;Matches
286;Siem de Jong\Siem-de-Jong;nl NED;MF;nl Ajax;30;1989;0.1;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
287;Jorginho\Jorginho;it ITA;MF;eng Chelsea;27;1991;6.8;2;2;2;4;0;0;0.0;0.59;0.00;0.00;;1.7;0.2;0.05;+0.3;-0.2;Matches
288;Jota\Jota;pt POR;FW;pt Benfica;20;1999;0.7;0;0;0;0;0;;;0.00;0.00;;;;;;;;Matches
289;Dušan Jovančić\Dusan-Jovancic;rs SRB;MF;rs Red Star;28;1990;2.0;0;0;0;3;1;0;33.3;1.51;0.50;0.00;0.00;0.1;0.1;0.05;-0.1;-0.1;Matches
290;Luka Jović\Luka-Jovic;rs SRB;FW;es Real Madrid;21;1997;1.2;0;0;0;2;1;0;50.0;1.62;0.81;0.00;0.00;0.4;0.4;0.19;-0.4;-0.4;Matches
291;Vinicius Júnior\Vinicius-Junior;br BRA;FW;es Real Madrid;19;2000;2.1;1;0;0;3;2;0;66.7;1.40;0.93;0.33;0.50;0.6;0.6;0.18;+0.4;+0.4;Matches
292;Zlatko Junuzović\Zlatko-Junuzovic;at AUT;MF;at RB Salzburg;31;1987;5.6;0;0;0;1;0;0;0.0;0.18;0.00;0.00;;0.1;0.1;0.05;-0.1;-0.1;Matches
293;Damian Kądzior\Damian-Kadzior;pl POL;MF;hr Dinamo Zagreb;27;1992;0.7;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
294;Kevin Kampl\Kevin-Kampl;si SVN;MF;de RB Leipzig;28;1990;1.5;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
295;Harry Kane\Harry-Kane;eng ENG;FW;eng Tottenham;26;1993;5.0;6;2;2;21;7;2;33.3;4.20;1.40;0.19;0.57;4.6;3.1;0.15;+1.4;+0.9;Matches
296;Lee Kangin\Lee-Kangin;kr KOR;MFFW;es Valencia;18;2001;1.4;0;0;0;3;1;0;33.3;2.18;0.73;0.00;0.00;0.1;0.1;0.03;-0.1;-0.1;Matches
297;N'Golo Kanté\NGolo-Kante;fr FRA;MF;eng Chelsea;28;1991;3.0;0;0;0;3;0;0;0.0;1.00;0.00;0.00;;0.3;0.3;0.11;-0.3;-0.3;Matches
298;Vyacheslav Karavayev\Vyacheslav-Karavayev;ru RUS;DF;ru Zenit;24;1995;4.6;0;0;0;2;0;0;0.0;0.43;0.00;0.00;;0.1;0.1;0.04;-0.1;-0.1;Matches
299;Thilo Kehrer\Thilo-Kehrer;de GER;DF;fr Paris S-G;22;1996;0.2;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
300;Naby Keïta\Naby-Keita;gn GUI;MFFW;eng Liverpool;24;1995;2.8;1;0;0;9;3;0;33.3;3.23;1.08;0.11;0.33;0.8;0.8;0.09;+0.2;+0.2;Matches
301;Mikhail Kerzhakov\Mikhail-Kerzhakov;ru RUS;GK;ru Zenit;32;1987;4.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
302;Sami Khedira\Sami-Khedira;de GER;MF;it Juventus;32;1987;2.9;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
303;Joshua Kimmich\Joshua-Kimmich;de GER;MFDF;de Bayern Munich;24;1995;6.2;1;0;0;4;2;0;50.0;0.64;0.32;0.25;0.50;0.2;0.2;0.05;+0.8;+0.8;Matches
304;Presnel Kimpembe\Presnel-Kimpembe;fr FRA;DF;fr Paris S-G;23;1995;6.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
305;Simon Kjær\Simon-Kjaer;dk DEN;DF;it Atalanta;30;1989;1.0;0;0;0;1;0;0;0.0;1.00;0.00;0.00;;0.0;0.0;0.03;0.0;0.0;Matches
306;Lukas Klostermann\Lukas-Klostermann;de GER;DF;de RB Leipzig;23;1996;6.1;0;0;0;5;2;0;40.0;0.82;0.33;0.00;0.00;0.3;0.3;0.06;-0.3;-0.3;Matches
307;Anton Kochenkov\Anton-Kochenkov;ru RUS;GK;ru Loko Moscow;32;1987;1.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
308;Sekou Koita\Sekou-Koita;ml MLI;MF;at RB Salzburg;19;1999;0.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
309;Koke\Koke;es ESP;MF;es Atletico Madrid;27;1992;6.6;0;0;0;1;1;0;100.0;0.15;0.15;0.00;0.00;0.0;0.0;0.01;0.0;0.0;Matches
310;Ondřej Kolář\Ondrej-Kolar;cz CZE;GK;cz Slavia Prague;24;1994;6.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
311;Aleksandr Kolomeytsev\Aleksandr-Kolomeytsev;ru RUS;MFFW;ru Loko Moscow;30;1989;0.2;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
312;Ibrahima Konaté\Ibrahima-Konate;fr FRA;DF;de RB Leipzig;20;1999;1.3;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
313;Geoffrey Kondogbia\Geoffrey-Kondogbia;cf CTA;MF;es Valencia;26;1993;3.5;1;0;0;4;1;0;25.0;1.14;0.29;0.25;1.00;0.2;0.2;0.06;+0.8;+0.8;Matches
314;Youssouf Koné\Youssouf-Kone;ml MLI;DF;fr Lyon;24;1995;4.4;0;0;0;6;2;0;33.3;1.38;0.46;0.00;0.00;0.1;0.1;0.02;-0.1;-0.1;Matches
315;Yevhen Konoplyanka\Yevhen-Konoplyanka;ua UKR;FWMF;ua Shakhtar;29;1989;2.0;1;0;0;3;2;0;66.7;1.50;1.00;0.33;0.50;0.3;0.3;0.10;+0.7;+0.7;Matches
316;Odilon Kossonou\Odilon-Kossonou;ci CIV;DF;be Club Brugge;18;2001;2.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
317;Nianzou Kouassi\Nianzou-Kouassi;fr FRA;MF;fr Paris S-G;17;2002;0.8;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
318;Kalidou Koulibaly\Kalidou-Koulibaly;sn SEN;DF;it Napoli;28;1991;6.0;0;0;0;7;0;0;0.0;1.17;0.00;0.00;;0.3;0.3;0.05;-0.3;-0.3;Matches
319;Mateo Kovačić\Mateo-Kovacic;hr CRO;MF;eng Chelsea;25;1994;5.8;1;0;0;5;3;0;60.0;0.86;0.52;0.20;0.33;0.5;0.5;0.09;+0.5;+0.5;Matches
320;Viktor Kovalenko\Viktor-Kovalenko;ua UKR;MF;ua Shakhtar;23;1996;3.8;0;0;0;3;1;1;33.3;0.80;0.27;0.00;0.00;0.2;0.2;0.07;-0.2;-0.2;Matches
321;Toni Kroos\Toni-Kroos;de GER;MF;es Real Madrid;29;1990;5.0;1;0;0;14;6;0;42.9;2.80;1.20;0.07;0.17;0.8;0.8;0.06;+0.2;+0.2;Matches
322;Grzegorz Krychowiak\Grzegorz-Krychowiak;pl POL;MF;ru Loko Moscow;29;1990;5.9;1;0;0;13;9;0;69.2;2.20;1.52;0.08;0.11;1.3;1.3;0.10;-0.3;-0.3;Matches
323;Serhiy Kryvtsov\Serhiy-Kryvtsov;ua UKR;DF;ua Shakhtar;28;1991;6.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
324;Ondřej Kúdela\Ondrej-Kudela;cz CZE;DF;cz Slavia Prague;32;1987;6.0;0;0;0;4;0;0;0.0;0.67;0.00;0.00;;0.5;0.5;0.12;-0.5;-0.5;Matches
325;Daniil Kulikov\Daniil-Kulikov;ru RUS;MF;ru Loko Moscow;21;1998;0.3;0;0;0;1;1;0;100.0;3.60;3.60;0.00;0.00;0.0;0.0;0.04;0.0;0.0;Matches
326;Layvin Kurzawa\Layvin-Kurzawa;fr FRA;DF;fr Paris S-G;26;1992;2.0;0;0;0;1;0;0;0.0;0.50;0.00;0.00;;0.1;0.1;0.13;-0.1;-0.1;Matches
327;Daler Kuzyaev\Daler-Kuzyaev;ru RUS;MF;ru Zenit;26;1993;1.5;0;0;0;2;0;0;0.0;1.32;0.00;0.00;;0.1;0.1;0.07;-0.1;-0.1;Matches
328;Solomon Kvirkvelia\Solomon-Kvirkvelia;ge GEO;DF;ru Loko Moscow;27;1992;1.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
329;Rajiv van La Parra\Rajiv-van-La-Parra;nl NED;FW;rs Red Star;28;1991;3.9;0;0;0;4;3;0;75.0;1.01;0.76;0.00;0.00;0.3;0.3;0.07;-0.3;-0.3;Matches
330;Zakaria Labyad\Zakaria-Labyad;ma MAR;FW;nl Ajax;26;1993;0.5;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
331;Konrad Laimer\Konrad-Laimer;at AUT;MFDF;de RB Leipzig;22;1997;5.5;1;0;0;7;3;0;42.9;1.28;0.55;0.14;0.33;0.5;0.5;0.07;+0.5;+0.5;Matches
332;Érik Lamela\Erik-Lamela;ar ARG;FWMF;eng Tottenham;27;1992;1.5;1;0;0;8;5;1;62.5;5.18;3.24;0.13;0.20;1.5;1.5;0.19;-0.5;-0.5;Matches
333;Noa Lang\Noa-Lang;nl NED;FW;nl Ajax;20;1999;1.4;0;0;0;2;0;0;0.0;1.41;0.00;0.00;;0.2;0.2;0.10;-0.2;-0.2;Matches
334;Aymeric Laporte\Aymeric-Laporte;fr FRA;DF;eng Manchester City;25;1994;0.4;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
335;Valentino Lazaro\Valentino-Lazaro;at AUT;DF;it Inter;23;1996;1.1;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
336;Thomas Lemar\Thomas-Lemar;fr FRA;MF;es Atletico Madrid;23;1995;2.5;0;0;0;6;3;1;50.0;2.38;1.19;0.00;0.00;0.2;0.2;0.03;-0.2;-0.2;Matches
337;Mario Lemina\Mario-Lemina;ga GAB;MF;tr Galatasaray;25;1993;3.7;0;0;0;7;2;0;28.6;1.91;0.55;0.00;0.00;0.3;0.3;0.05;-0.3;-0.3;Matches
338;Clément Lenglet\Clement-Lenglet;fr FRA;DF;es Barcelona;24;1995;6.0;0;0;0;2;0;0;0.0;0.33;0.00;0.00;;0.2;0.2;0.10;-0.2;-0.2;Matches
339;Marin Leovac\Marin-Leovac;hr CRO;DF;hr Dinamo Zagreb;30;1988;5.0;1;0;0;5;2;0;40.0;1.00;0.40;0.20;0.50;0.8;0.8;0.16;+0.2;+0.2;Matches
340;Robert Lewandowski\Robert-Lewandowski;pl POL;FW;de Bayern Munich;30;1988;5.9;11;1;1;33;20;2;60.6;5.64;3.42;0.30;0.50;8.1;7.3;0.22;+2.9;+2.7;Matches
341;Matthijs de Ligt\Matthijs-de-Ligt;nl NED;DF;it Juventus;19;1999;5.0;0;0;0;2;0;0;0.0;0.40;0.00;0.00;;0.2;0.2;0.09;-0.2;-0.2;Matches
342;Dominik Livaković\Dominik-Livakovic;hr CRO;GK;hr Dinamo Zagreb;24;1995;6.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
343;Fernando Llorente\Fernando-Llorente;es ESP;FW;it Napoli;34;1985;1.0;1;0;0;3;1;0;33.3;3.14;1.05;0.33;1.00;0.6;0.6;0.20;+0.4;+0.4;Matches
344;Marcos Llorente\Marcos-Llorente;es ESP;MF;es Atletico Madrid;24;1995;0.6;0;0;0;1;0;0;0.0;1.67;0.00;0.00;;0.0;0.0;0.03;0.0;0.0;Matches
345;Hugo Lloris\Hugo-Lloris;fr FRA;GK;eng Tottenham;32;1986;3.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
346;Giovani Lo Celso\Giovani-Lo-Celso;ar ARG;FWMF;eng Tottenham;23;1996;2.8;1;0;0;7;3;2;42.9;2.50;1.07;0.14;0.33;0.6;0.6;0.09;+0.4;+0.4;Matches
347;Renan Lodi\Renan-Lodi;br BRA;DF;es Atletico Madrid;21;1998;6.1;0;0;0;6;4;0;66.7;0.98;0.65;0.00;0.00;0.2;0.2;0.03;-0.2;-0.2;Matches
348;Ademola Lookman\Ademola-Lookman;eng ENG;FW;de RB Leipzig;21;1997;0.8;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
349;Anthony Lopes\Anthony-Lopes;pt POR;GK;fr Lyon;28;1990;7.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
350;Maximiliano Lovera\Maximiliano-Lovera;ar ARG;FWMF;gr Olympiacos;20;1999;1.1;0;0;0;2;0;0;0.0;1.78;0.00;0.00;;0.1;0.1;0.05;-0.1;-0.1;Matches
351;Dejan Lovren\Dejan-Lovren;hr CRO;DF;eng Liverpool;30;1989;2.6;1;0;0;2;1;0;50.0;0.77;0.39;0.50;1.00;0.1;0.1;0.03;+0.9;+0.9;Matches
352;Hirving Lozano\Hirving-Lozano;mx MEX;FWMF;it Napoli;24;1995;4.4;1;0;0;7;2;0;28.6;1.60;0.46;0.14;0.50;0.3;0.3;0.04;+0.7;+0.7;Matches
353;Caio Lucas Fernandes\Caio-Lucas-Fernandes;br BRA;MF;pt Benfica;25;1994;0.3;0;0;0;2;1;0;50.0;5.81;2.90;0.00;0.00;0.1;0.1;0.03;-0.1;-0.1;Matches
354;Jean Lucas\Jean-Lucas;br BRA;MF;fr Lyon;21;1998;0.0;0;0;0;1;0;0;0.0;30.00;0.00;0.00;;0.4;0.4;0.36;-0.4;-0.4;Matches
355;Jhon Lucumí\Jhon-Lucumi;co COL;DF;be Genk;21;1998;6.0;1;0;0;2;1;0;50.0;0.33;0.17;0.50;1.00;0.2;0.2;0.09;+0.8;+0.8;Matches
356;José Luis Gayà\Jose-Luis-Gaya;es ESP;DF;es Valencia;24;1995;5.0;0;0;0;5;2;0;40.0;1.00;0.40;0.00;0.00;0.6;0.6;0.12;-0.6;-0.6;Matches
357;José Luis Palomino\Jose-Luis-Palomino;ar ARG;DF;it Atalanta;29;1990;5.0;0;0;0;1;0;0;0.0;0.20;0.00;0.00;;0.1;0.1;0.05;-0.1;-0.1;Matches
358;Florentino Luís\Florentino-Luis;pt POR;MF;pt Benfica;19;1999;2.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
359;Romelu Lukaku\Romelu-Lukaku;be BEL;FW;it Inter;26;1993;4.5;2;0;0;9;4;0;44.4;2.00;0.89;0.22;0.50;2.4;2.4;0.27;-0.4;-0.4;Matches
360;Andrey Lunyov\Andrey-Lunyov;ru RUS;GK;ru Zenit;27;1991;2.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
361;Sebastiano Luperto\Sebastiano-Luperto;it ITA;DF;it Napoli;22;1996;1.5;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
362;Christian Luyindama\Christian-Luyindama;cd COD;DF;tr Galatasaray;25;1994;4.0;0;0;0;2;0;0;0.0;0.50;0.00;0.00;;0.1;0.1;0.03;-0.1;-0.1;Matches
363;Stanislav Magkeev\Stanislav-Magkeev;ru RUS;DF;ru Loko Moscow;20;1999;0.2;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
364;Riyad Mahrez\Riyad-Mahrez;dz ALG;FWMF;eng Manchester City;28;1991;6.0;1;0;0;12;7;1;58.3;2.01;1.17;0.08;0.14;2.2;2.2;0.18;-1.2;-1.2;Matches
365;Thiago Maia\Thiago-Maia;br BRA;FW;fr Lille;22;1997;0.7;0;0;0;1;0;0;0.0;1.36;0.00;0.00;;0.0;0.0;0.02;0.0;0.0;Matches
366;Mike Maignan\Mike-Maignan;fr FRA;GK;fr Lille;23;1995;5.8;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
367;Lovro Majer\Lovro-Majer;hr CRO;MF;hr Dinamo Zagreb;21;1998;0.1;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
368;Róbert Mak\Robert-Mak;sk SVK;MF;ru Zenit;28;1991;0.1;0;0;0;2;1;0;50.0;22.50;11.25;0.00;0.00;0.2;0.2;0.08;-0.2;-0.2;Matches
369;Nikola Maksimović\Nikola-Maksimovic;rs SRB;DF;it Napoli;27;1991;3.0;0;0;0;3;0;0;0.0;1.00;0.00;0.00;;0.1;0.1;0.03;-0.1;-0.1;Matches
370;Kévin Malcuit\Kevin-Malcuit;ma MAR;DF;it Napoli;28;1991;1.6;0;0;0;1;0;0;0.0;0.61;0.00;0.00;;0.0;0.0;0.03;0.0;0.0;Matches
371;Ruslan Malinovskyi\Ruslan-Malinovskyi;ua UKR;MF;it Atalanta;26;1993;2.4;1;1;1;5;2;1;40.0;2.12;0.85;0.00;0.00;1.0;0.3;0.05;0.0;-0.3;Matches
372;Reinildo Mandava\Reinildo-Mandava;mz MOZ;DF;fr Lille;25;1994;2.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
373;Sadio Mané\Sadio-Mane;sn SEN;FW;eng Liverpool;27;1992;5.7;2;0;0;14;7;0;50.0;2.47;1.24;0.14;0.29;2.2;2.2;0.16;-0.2;-0.2;Matches
374;Eliaquim Mangala\Eliaquim-Mangala;fr FRA;DF;es Valencia;28;1991;1.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
375;Kostas Manolas\Kostas-Manolas;gr GRE;DF;it Napoli;28;1991;5.0;0;0;0;4;0;0;0.0;0.80;0.00;0.00;;0.3;0.3;0.08;-0.3;-0.3;Matches
376;Fernando Marçal\Fernando-Marcal;br BRA;DF;fr Lyon;30;1989;2.8;0;0;0;3;0;0;0.0;1.06;0.00;0.00;;0.2;0.2;0.06;-0.2;-0.2;Matches
377;Marcão\Marcao;br BRA;DF;tr Galatasaray;23;1996;6.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
378;Marcelo\Marcelo;br BRA;DF;es Real Madrid;31;1988;3.0;0;0;0;8;3;0;37.5;2.70;1.01;0.00;0.00;0.2;0.2;0.03;-0.2;-0.2;Matches
379;Marcelo\Marcelo;br BRA;DF;fr Lyon;32;1987;5.0;0;0;0;5;1;0;20.0;0.99;0.20;0.00;0.00;0.3;0.3;0.06;-0.3;-0.3;Matches
380;José María Giménez\Jose-Maria-Gimenez;uy URU;DF;es Atletico Madrid;24;1995;2.2;0;0;0;6;1;0;16.7;2.77;0.46;0.00;0.00;0.5;0.5;0.09;-0.5;-0.5;Matches
381;Mariano\Mariano;br BRA;DF;tr Galatasaray;33;1986;6.0;0;0;0;1;0;0;0.0;0.17;0.00;0.00;;0.0;0.0;0.02;0.0;0.0;Matches
382;Marko Marin\Marko-Marin;de GER;MF;rs Red Star;30;1989;6.0;0;0;0;10;2;2;20.0;1.67;0.33;0.00;0.00;0.7;0.7;0.07;-0.7;-0.7;Matches
383;Guilherme Marinato\Guilherme-Marinato;ru RUS;GK;ru Loko Moscow;33;1985;5.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
384;João Mário\Joao-Mario;pt POR;MF;ru Loko Moscow;26;1993;3.9;0;0;0;7;2;1;28.6;1.77;0.51;0.00;0.00;0.5;0.5;0.08;-0.5;-0.5;Matches
385;Marlos\Marlos;ua UKR;FWMF;ua Shakhtar;31;1988;4.1;0;0;0;5;2;2;40.0;1.22;0.49;0.00;0.00;0.1;0.1;0.03;-0.1;-0.1;Matches
386;Marquinhos\Marquinhos;br BRA;MFDF;fr Paris S-G;25;1994;6.8;0;0;0;3;0;0;0.0;0.44;0.00;0.00;;0.1;0.1;0.04;-0.1;-0.1;Matches
387;Javi Martínez\Javi-Martinez;es ESP;DFMF;de Bayern Munich;30;1988;3.7;0;0;0;4;0;0;0.0;1.08;0.00;0.00;;0.3;0.3;0.08;-0.3;-0.3;Matches
388;Lautaro Martínez\Lautaro-Martinez;ar ARG;FW;it Inter;21;1997;5.8;5;0;1;25;12;0;48.0;4.31;2.07;0.20;0.42;3.5;2.7;0.11;+1.5;+2.3;Matches
389;Lisandro Martínez\Lisandro-Martinez;ar ARG;MFDF;nl Ajax;21;1998;6.0;0;0;0;7;3;0;42.9;1.17;0.50;0.00;0.00;0.2;0.2;0.03;-0.2;-0.2;Matches
390;Andrea Masiello\Andrea-Masiello;it ITA;DF;it Atalanta;33;1986;2.4;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
391;Lukáš Masopust\Lukas-Masopust;cz CZE;FW;cz Slavia Prague;26;1993;5.3;0;0;0;9;6;0;66.7;1.71;1.14;0.00;0.00;1.2;1.2;0.14;-1.2;-1.2;Matches
392;Giorgos Masouras\Giorgos-Masouras;gr GRE;FWMF;gr Olympiacos;25;1994;4.7;0;0;0;10;2;0;20.0;2.11;0.42;0.00;0.00;0.8;0.8;0.08;-0.8;-0.8;Matches
393;Clinton Mata\Clinton-Mata;ao ANG;DF;be Club Brugge;26;1992;4.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
394;Joël Matip\Joel-Matip;cm CMR;DF;eng Liverpool;27;1991;1.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
395;Blaise Matuidi\Blaise-Matuidi;fr FRA;MF;it Juventus;32;1987;3.8;1;0;0;5;1;0;20.0;1.32;0.26;0.20;1.00;0.7;0.7;0.15;+0.3;+0.3;Matches
396;Mykola Matviyenko\Mykola-Matviyenko;ua UKR;DF;ua Shakhtar;23;1996;6.0;0;0;0;2;2;0;100.0;0.34;0.34;0.00;0.00;0.3;0.3;0.15;-0.3;-0.3;Matches
397;Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting;cm CMR;FW;fr Paris S-G;30;1989;1.1;0;0;0;2;0;0;0.0;1.78;0.00;0.00;;0.1;0.1;0.05;-0.1;-0.1;Matches
398;Noussair Mazraoui\Noussair-Mazraoui;ma MAR;DFMF;nl Ajax;21;1997;2.5;0;0;0;2;1;0;50.0;0.80;0.40;0.00;0.00;0.1;0.1;0.03;-0.1;-0.1;Matches
399;Kylian Mbappé\Kylian-Mbappe;fr FRA;FW;fr Paris S-G;20;1998;4.7;5;0;0;19;12;1;63.2;4.07;2.57;0.26;0.42;5.0;5.0;0.26;0.0;0.0;Matches
400;Brandon Mechele\Brandon-Mechele;be BEL;DF;be Club Brugge;26;1993;5.0;0;0;0;2;0;0;0.0;0.40;0.00;0.00;;0.2;0.2;0.10;-0.2;-0.2;Matches
401;Arthur Melo\Arthur-Melo;br BRA;MF;es Barcelona;22;1996;3.3;0;0;0;2;0;0;0.0;0.60;0.00;0.00;;0.2;0.2;0.08;-0.2;-0.2;Matches
402;Thiago Mendes\Thiago-Mendes;br BRA;MF;fr Lyon;27;1992;4.4;0;0;0;5;1;0;20.0;1.14;0.23;0.00;0.00;0.1;0.1;0.02;-0.1;-0.1;Matches
403;Benjamin Mendy\Benjamin-Mendy;fr FRA;DF;eng Manchester City;25;1994;4.9;0;0;0;3;0;0;0.0;0.62;0.00;0.00;;0.1;0.1;0.02;-0.1;-0.1;Matches
404;Ferland Mendy\Ferland-Mendy;fr FRA;DF;es Real Madrid;24;1995;3.5;0;0;0;1;0;0;0.0;0.28;0.00;0.00;;0.1;0.1;0.10;-0.1;-0.1;Matches
405;Alex Meret\Alex-Meret;it ITA;GK;it Napoli;22;1997;6.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
406;Yassine Meriah\Yassine-Meriah;tn TUN;DF;gr Olympiacos;26;1993;6.0;0;0;0;3;1;0;33.3;0.50;0.17;0.00;0.00;0.4;0.4;0.15;-0.4;-0.4;Matches
407;Dries Mertens\Dries-Mertens;be BEL;FW;it Napoli;32;1987;5.5;6;1;1;17;9;0;52.9;3.08;1.63;0.29;0.56;1.9;1.2;0.07;+4.1;+3.8;Matches
408;Lionel Messi\Lionel-Messi;ar ARG;FW;es Barcelona;32;1987;5.3;2;0;0;25;11;7;44.0;4.68;2.06;0.08;0.18;3.4;3.4;0.14;-1.4;-1.4;Matches
409;Thomas Meunier\Thomas-Meunier;be BEL;DF;fr Paris S-G;27;1991;5.0;1;0;0;4;1;0;25.0;0.80;0.20;0.25;1.00;0.8;0.8;0.21;+0.2;+0.2;Matches
410;Simon Mignolet\Simon-Mignolet;be BEL;GK;be Club Brugge;31;1988;6.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
411;Arkadiusz Milik\Arkadiusz-Milik;pl POL;FW;it Napoli;25;1994;2.3;3;1;1;9;2;0;22.2;3.99;0.89;0.22;1.00;3.2;2.4;0.29;-0.2;-0.4;Matches
412;Éder Militão\Eder-Militao;br BRA;DF;es Real Madrid;21;1998;2.0;0;0;0;1;0;0;0.0;0.50;0.00;0.00;;0.1;0.1;0.05;-0.1;-0.1;Matches
413;James Milner\James-Milner;eng ENG;MFDF;eng Liverpool;33;1986;4.2;0;0;0;4;2;0;50.0;0.95;0.48;0.00;0.00;0.2;0.2;0.06;-0.2;-0.2;Matches
414;Nemanja Milunović\Nemanja-Milunovic;rs SRB;DF;rs Red Star;30;1989;6.0;1;0;0;3;1;0;33.3;0.50;0.17;0.33;1.00;0.3;0.3;0.08;+0.7;+0.7;Matches
415;Takumi Minamino\Takumi-Minamino;jp JPN;MF;at RB Salzburg;24;1995;5.7;2;0;0;15;5;0;33.3;2.65;0.88;0.13;0.40;1.4;1.4;0.09;+0.6;+0.6;Matches
