"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Starts";"Min";"Gls";"Ast";"PK";"PKatt";"CrdY";"CrdR";"Gls_per_match";"Ast_per_match";"G_A_per_match";"G_PK_per_match";"G_A_PK_per_match";"xG";"npxG";"xA";"xG_per_match";"xA_per_match";"xG_xA";"npxG_per_match";"npxG_xA";"Matches"
342;Dominik Livaković\Dominik-Livakovic;hr CRO;GK;hr Dinamo Zagreb;24;1995;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
343;Fernando Llorente\Fernando-Llorente;es ESP;FW;it Napoli;34;1985;6;0;86;1;0;0;0;2;0;1.05;0.00;1.05;1.05;1.05;0.6;0.6;0.1;0.62;0.07;0.69;0.62;0.69;Matches
344;Marcos Llorente\Marcos-Llorente;es ESP;MF;es Atletico Madrid;24;1995;2;0;54;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.04;0.00;0.04;0.04;0.04;Matches
345;Hugo Lloris\Hugo-Lloris;fr FRA;GK;eng Tottenham;32;1986;3;3;270;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
346;Giovani Lo Celso\Giovani-Lo-Celso;ar ARG;FWMF;eng Tottenham;23;1996;4;3;252;1;0;0;0;2;0;0.36;0.00;0.36;0.36;0.36;0.6;0.6;0.7;0.22;0.26;0.47;0.22;0.47;Matches
347;Renan Lodi\Renan-Lodi;br BRA;DF;es Atletico Madrid;21;1998;7;7;552;0;1;0;0;1;0;0.00;0.16;0.16;0.00;0.16;0.2;0.2;0.3;0.03;0.05;0.08;0.03;0.08;Matches
348;Ademola Lookman\Ademola-Lookman;eng ENG;FW;de RB Leipzig;21;1997;1;1;69;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.21;0.21;0.00;0.21;Matches
349;Anthony Lopes\Anthony-Lopes;pt POR;GK;fr Lyon;28;1990;7;7;630;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
350;Maximiliano Lovera\Maximiliano-Lovera;ar ARG;FWMF;gr Olympiacos;20;1999;3;1;101;0;1;0;0;0;0;0.00;0.89;0.89;0.00;0.89;0.1;0.1;0.0;0.09;0.03;0.12;0.09;0.12;Matches
351;Dejan Lovren\Dejan-Lovren;hr CRO;DF;eng Liverpool;30;1989;3;3;233;1;0;0;0;0;0;0.39;0.00;0.39;0.39;0.39;0.1;0.1;0.3;0.02;0.11;0.13;0.02;0.13;Matches
352;Hirving Lozano\Hirving-Lozano;mx MEX;FWMF;it Napoli;24;1995;6;5;394;1;0;0;0;1;0;0.23;0.00;0.23;0.23;0.23;0.3;0.3;0.2;0.06;0.05;0.11;0.06;0.11;Matches
353;Caio Lucas Fernandes\Caio-Lucas-Fernandes;br BRA;MF;pt Benfica;25;1994;3;0;31;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.16;0.00;0.16;0.16;0.16;Matches
354;Jean Lucas\Jean-Lucas;br BRA;MF;fr Lyon;21;1998;1;0;3;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.0;10.94;0.00;10.94;10.94;10.94;Matches
355;Jhon Lucumí\Jhon-Lucumi;co COL;DF;be Genk;21;1998;6;6;540;1;0;0;0;1;0;0.17;0.00;0.17;0.17;0.17;0.2;0.2;0.1;0.03;0.01;0.04;0.03;0.04;Matches
356;José Luis Gayà\Jose-Luis-Gaya;es ESP;DF;es Valencia;24;1995;5;5;450;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.6;0.6;1.2;0.12;0.25;0.37;0.12;0.37;Matches
357;José Luis Palomino\Jose-Luis-Palomino;ar ARG;DF;it Atalanta;29;1990;5;5;450;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.01;0.01;0.02;0.01;0.02;Matches
358;Florentino Luís\Florentino-Luis;pt POR;MF;pt Benfica;19;1999;2;2;180;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
359;Romelu Lukaku\Romelu-Lukaku;be BEL;FW;it Inter;26;1993;5;5;405;2;2;0;0;0;0;0.44;0.44;0.89;0.44;0.89;2.4;2.4;0.9;0.54;0.19;0.73;0.54;0.73;Matches
360;Andrey Lunyov\Andrey-Lunyov;ru RUS;GK;ru Zenit;27;1991;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
361;Sebastiano Luperto\Sebastiano-Luperto;it ITA;DF;it Napoli;22;1996;2;1;135;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.05;0.05;0.00;0.05;Matches
362;Christian Luyindama\Christian-Luyindama;cd COD;DF;tr Galatasaray;25;1994;4;4;360;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.02;0.00;0.02;0.02;0.02;Matches
363;Stanislav Magkeev\Stanislav-Magkeev;ru RUS;DF;ru Loko Moscow;20;1999;1;0;21;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
364;Riyad Mahrez\Riyad-Mahrez;dz ALG;FWMF;eng Manchester City;28;1991;6;6;538;1;4;0;0;0;0;0.17;0.67;0.84;0.17;0.84;2.2;2.2;2.5;0.37;0.42;0.79;0.37;0.79;Matches
365;Thiago Maia\Thiago-Maia;br BRA;FW;fr Lille;22;1997;1;1;66;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.02;0.00;0.02;0.02;0.02;Matches
366;Mike Maignan\Mike-Maignan;fr FRA;GK;fr Lille;23;1995;6;6;522;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.01;0.01;0.00;0.01;Matches
367;Lovro Majer\Lovro-Majer;hr CRO;MF;hr Dinamo Zagreb;21;1998;1;0;9;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.44;0.44;0.00;0.44;Matches
368;Róbert Mak\Robert-Mak;sk SVK;MF;ru Zenit;28;1991;2;0;8;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;1.73;0.00;1.73;1.73;1.73;Matches
369;Nikola Maksimović\Nikola-Maksimovic;rs SRB;DF;it Napoli;27;1991;3;3;270;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.03;0.00;0.03;0.03;0.03;Matches
370;Kévin Malcuit\Kevin-Malcuit;ma MAR;DF;it Napoli;28;1991;2;1;147;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.3;0.02;0.17;0.18;0.02;0.18;Matches
371;Ruslan Malinovskyi\Ruslan-Malinovskyi;ua UKR;MF;it Atalanta;26;1993;7;1;212;1;1;1;1;1;0;0.42;0.42;0.85;0.00;0.42;1.0;0.3;1.2;0.43;0.52;0.96;0.11;0.64;Matches
372;Reinildo Mandava\Reinildo-Mandava;mz MOZ;DF;fr Lille;25;1994;2;2;180;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
373;Sadio Mané\Sadio-Mane;sn SEN;FW;eng Liverpool;27;1992;7;6;510;2;2;0;0;2;0;0.35;0.35;0.71;0.35;0.71;2.2;2.2;1.3;0.39;0.23;0.62;0.39;0.62;Matches
374;Eliaquim Mangala\Eliaquim-Mangala;fr FRA;DF;es Valencia;28;1991;2;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
375;Kostas Manolas\Kostas-Manolas;gr GRE;DF;it Napoli;28;1991;5;5;450;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.07;0.00;0.07;0.07;0.07;Matches
376;Fernando Marçal\Fernando-Marcal;br BRA;DF;fr Lyon;30;1989;4;3;255;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.1;0.06;0.05;0.11;0.06;0.11;Matches
377;Marcão\Marcao;br BRA;DF;tr Galatasaray;23;1996;6;6;540;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.01;0.01;0.00;0.01;Matches
378;Marcelo\Marcelo;br BRA;DF;es Real Madrid;31;1988;4;3;267;0;3;0;0;1;0;0.00;1.01;1.01;0.00;1.01;0.2;0.2;1.4;0.08;0.46;0.54;0.08;0.54;Matches
379;Marcelo\Marcelo;br BRA;DF;fr Lyon;32;1987;7;5;453;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.05;0.00;0.06;0.05;0.06;Matches
380;José María Giménez\Jose-Maria-Gimenez;uy URU;DF;es Atletico Madrid;24;1995;3;3;195;0;1;0;0;0;0;0.00;0.46;0.46;0.00;0.46;0.5;0.5;0.6;0.24;0.28;0.52;0.24;0.52;Matches
381;Mariano\Mariano;br BRA;DF;tr Galatasaray;33;1986;6;6;540;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.03;0.03;0.00;0.03;Matches
382;Marko Marin\Marko-Marin;de GER;MF;rs Red Star;30;1989;6;6;540;0;2;0;0;1;0;0.00;0.33;0.33;0.00;0.33;0.7;0.7;0.9;0.12;0.15;0.27;0.12;0.27;Matches
383;Guilherme Marinato\Guilherme-Marinato;ru RUS;GK;ru Loko Moscow;33;1985;5;5;450;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
384;João Mário\Joao-Mario;pt POR;MF;ru Loko Moscow;26;1993;4;4;355;0;2;0;0;1;0;0.00;0.51;0.51;0.00;0.51;0.5;0.5;0.7;0.13;0.17;0.30;0.13;0.30;Matches
385;Marlos\Marlos;ua UKR;FWMF;ua Shakhtar;31;1988;5;4;369;0;1;0;0;2;1;0.00;0.24;0.24;0.00;0.24;0.1;0.1;0.3;0.04;0.08;0.12;0.04;0.12;Matches
386;Marquinhos\Marquinhos;br BRA;MFDF;fr Paris S-G;25;1994;7;7;610;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.2;0.02;0.02;0.04;0.02;0.04;Matches
387;Javi Martínez\Javi-Martinez;es ESP;DFMF;de Bayern Munich;30;1988;6;4;333;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.09;0.01;0.10;0.09;0.10;Matches
388;Lautaro Martínez\Lautaro-Martinez;ar ARG;FW;it Inter;21;1997;6;6;522;5;1;0;1;2;0;0.86;0.17;1.03;0.86;1.03;3.5;2.7;1.4;0.60;0.25;0.85;0.47;0.72;Matches
389;Lisandro Martínez\Lisandro-Martinez;ar ARG;MFDF;nl Ajax;21;1998;6;6;538;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.1;0.04;0.02;0.06;0.04;0.06;Matches
390;Andrea Masiello\Andrea-Masiello;it ITA;DF;it Atalanta;33;1986;4;4;219;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
391;Lukáš Masopust\Lukas-Masopust;cz CZE;FW;cz Slavia Prague;26;1993;6;6;475;0;1;0;0;1;0;0.00;0.19;0.19;0.00;0.19;1.2;1.2;0.5;0.24;0.09;0.33;0.24;0.33;Matches
392;Giorgos Masouras\Giorgos-Masouras;gr GRE;FWMF;gr Olympiacos;25;1994;6;5;426;0;1;0;0;0;0;0.00;0.21;0.21;0.00;0.21;0.8;0.8;0.4;0.16;0.09;0.25;0.16;0.25;Matches
393;Clinton Mata\Clinton-Mata;ao ANG;DF;be Club Brugge;26;1992;4;4;359;0;1;0;0;2;1;0.00;0.25;0.25;0.00;0.25;0.0;0.0;0.0;0.00;0.01;0.01;0.00;0.01;Matches
394;Joël Matip\Joel-Matip;cm CMR;DF;eng Liverpool;27;1991;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
395;Blaise Matuidi\Blaise-Matuidi;fr FRA;MF;it Juventus;32;1987;5;4;340;1;0;0;0;2;0;0.26;0.00;0.26;0.26;0.26;0.7;0.7;0.1;0.19;0.02;0.22;0.19;0.22;Matches
396;Mykola Matviyenko\Mykola-Matviyenko;ua UKR;DF;ua Shakhtar;23;1996;6;6;536;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.2;0.05;0.03;0.08;0.05;0.08;Matches
397;Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting;cm CMR;FW;fr Paris S-G;30;1989;3;1;101;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.7;0.08;0.63;0.71;0.08;0.71;Matches
398;Noussair Mazraoui\Noussair-Mazraoui;ma MAR;DFMF;nl Ajax;21;1997;3;3;225;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.02;0.02;0.04;0.02;0.04;Matches
399;Kylian Mbappé\Kylian-Mbappe;fr FRA;FW;fr Paris S-G;20;1998;6;4;420;5;4;0;0;0;0;1.07;0.86;1.93;1.07;1.93;5.0;5.0;2.5;1.07;0.53;1.60;1.07;1.60;Matches
400;Brandon Mechele\Brandon-Mechele;be BEL;DF;be Club Brugge;26;1993;5;5;450;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.04;0.00;0.04;0.04;0.04;Matches
401;Arthur Melo\Arthur-Melo;br BRA;MF;es Barcelona;22;1996;4;3;298;0;1;0;0;0;0;0.00;0.30;0.30;0.00;0.30;0.2;0.2;0.7;0.05;0.20;0.25;0.05;0.25;Matches
402;Thiago Mendes\Thiago-Mendes;br BRA;MF;fr Lyon;27;1992;5;4;394;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.03;0.02;0.05;0.03;0.05;Matches
403;Benjamin Mendy\Benjamin-Mendy;fr FRA;DF;eng Manchester City;25;1994;6;5;438;0;1;0;0;3;0;0.00;0.21;0.21;0.00;0.21;0.1;0.1;1.2;0.01;0.24;0.25;0.01;0.25;Matches
404;Ferland Mendy\Ferland-Mendy;fr FRA;DF;es Real Madrid;24;1995;4;3;318;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.3;0.03;0.07;0.10;0.03;0.10;Matches
405;Alex Meret\Alex-Meret;it ITA;GK;it Napoli;22;1997;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
406;Yassine Meriah\Yassine-Meriah;tn TUN;DF;gr Olympiacos;26;1993;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.0;0.07;0.00;0.07;0.07;0.07;Matches
407;Dries Mertens\Dries-Mertens;be BEL;FW;it Napoli;32;1987;7;6;496;6;1;1;1;0;0;1.09;0.18;1.27;0.91;1.09;1.9;1.2;0.5;0.35;0.10;0.44;0.21;0.31;Matches
408;Lionel Messi\Lionel-Messi;ar ARG;FW;es Barcelona;32;1987;6;5;481;2;3;0;0;2;0;0.37;0.56;0.94;0.37;0.94;3.4;3.4;2.9;0.64;0.54;1.19;0.64;1.19;Matches
409;Thomas Meunier\Thomas-Meunier;be BEL;DF;fr Paris S-G;27;1991;5;5;450;1;0;0;0;3;0;0.20;0.00;0.20;0.20;0.20;0.8;0.8;0.6;0.17;0.12;0.29;0.17;0.29;Matches
410;Simon Mignolet\Simon-Mignolet;be BEL;GK;be Club Brugge;31;1988;6;6;540;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
411;Arkadiusz Milik\Arkadiusz-Milik;pl POL;FW;it Napoli;25;1994;4;2;203;3;0;1;1;1;0;1.33;0.00;1.33;0.89;0.89;3.2;2.4;0.5;1.41;0.21;1.62;1.07;1.28;Matches
412;Éder Militão\Eder-Militao;br BRA;DF;es Real Madrid;21;1998;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.03;0.00;0.03;0.03;0.03;Matches
413;James Milner\James-Milner;eng ENG;MFDF;eng Liverpool;33;1986;7;4;377;0;1;0;0;1;0;0.00;0.24;0.24;0.00;0.24;0.2;0.2;0.4;0.05;0.09;0.14;0.05;0.14;Matches
414;Nemanja Milunović\Nemanja-Milunovic;rs SRB;DF;rs Red Star;30;1989;6;6;540;1;0;0;0;2;0;0.17;0.00;0.17;0.17;0.17;0.3;0.3;0.0;0.04;0.00;0.04;0.04;0.04;Matches
415;Takumi Minamino\Takumi-Minamino;jp JPN;MF;at RB Salzburg;24;1995;6;6;510;2;3;0;0;0;0;0.35;0.53;0.88;0.35;0.88;1.4;1.4;2.2;0.24;0.39;0.64;0.24;0.64;Matches
416;Aleksei Miranchuk\Aleksei-Miranchuk;ru RUS;MFFW;ru Loko Moscow;23;1995;4;4;360;2;0;0;0;0;0;0.50;0.00;0.50;0.50;0.50;1.8;1.8;0.9;0.46;0.22;0.68;0.46;0.68;Matches
417;Anton Miranchuk\Anton-Miranchuk;ru RUS;MF;ru Loko Moscow;23;1995;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.6;0.6;0.1;0.55;0.07;0.63;0.55;0.63;Matches
418;Matej Mitrović\Matej-Mitrovic;hr CRO;DF;be Club Brugge;25;1993;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.12;0.00;0.12;0.12;0.12;Matches
419;Luka Modrić\Luka-Modric;hr CRO;MF;es Real Madrid;33;1985;5;3;308;1;0;0;0;2;0;0.29;0.00;0.29;0.29;0.29;0.3;0.3;0.2;0.09;0.05;0.15;0.09;0.15;Matches
420;Emre Mor\Emre-Mor;tr TUR;FWMF;tr Galatasaray;22;1997;4;1;108;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.05;0.07;0.12;0.05;0.12;Matches
421;Júnior Moraes\Junior-Moraes;ua UKR;FW;ua Shakhtar;32;1987;6;6;527;2;1;0;0;1;0;0.34;0.17;0.51;0.34;0.51;2.4;2.4;0.6;0.42;0.11;0.53;0.42;0.53;Matches
422;Álvaro Morata\Alvaro-Morata;es ESP;FW;es Atletico Madrid;26;1992;6;5;450;2;0;0;0;1;0;0.40;0.00;0.40;0.40;0.40;1.8;1.8;0.1;0.36;0.02;0.39;0.36;0.39;Matches
423;Nikola Moro\Nikola-Moro;hr CRO;MF;hr Dinamo Zagreb;21;1998;5;5;416;0;0;0;0;3;1;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.02;0.01;0.03;0.02;0.03;Matches
424;François Moubandje\Francois-Moubandje;ch SUI;DF;hr Dinamo Zagreb;29;1990;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.03;0.03;0.00;0.03;Matches
425;Mason Mount\Mason-Mount;eng ENG;MFFW;eng Chelsea;20;1999;7;5;361;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.8;0.8;0.3;0.20;0.08;0.28;0.20;0.28;Matches
426;Lucas Moura\Lucas-Moura;br BRA;FW;eng Tottenham;26;1992;5;4;311;1;1;0;0;0;0;0.29;0.29;0.58;0.29;0.58;0.6;0.6;0.4;0.17;0.11;0.28;0.17;0.28;Matches
427;Nordi Mukiele\Nordi-Mukiele;fr FRA;DF;de RB Leipzig;21;1997;7;5;551;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.7;0.04;0.11;0.15;0.04;0.15;Matches
428;Thomas Müller\Thomas-Muller;de GER;MFFW;de Bayern Munich;29;1989;6;3;349;2;2;0;0;0;0;0.52;0.52;1.03;0.52;1.03;2.0;2.0;1.8;0.51;0.46;0.97;0.51;0.97;Matches
429;Simone Muratore\Simone-Muratore;it ITA;MF;it Juventus;21;1998;1;0;;0;0;0;0;0;0;;;;;;0.0;0.0;0.0;;;;;;Matches
430;Luis Muriel\Luis-Muriel;co COL;FW;it Atalanta;28;1991;5;2;199;1;0;1;1;1;0;0.45;0.00;0.45;0.00;0.00;1.5;0.7;0.6;0.66;0.29;0.95;0.32;0.61;Matches
431;Fernando Muslera\Fernando-Muslera;uy URU;GK;tr Galatasaray;33;1986;6;6;540;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
432;Yvon Mvogo\Yvon-Mvogo;ch SUI;GK;de RB Leipzig;25;1994;1;0;26;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
433;Enoch Mwepu\Enoch-Mwepu;zm ZAM;MF;at RB Salzburg;21;1998;5;4;404;0;3;0;0;0;0;0.00;0.67;0.67;0.00;0.67;0.2;0.2;1.0;0.05;0.22;0.27;0.05;0.27;Matches
434;Joakim Mæhle\Joakim-Maehle;dk DEN;DF;be Genk;22;1997;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.2;0.02;0.04;0.06;0.02;0.06;Matches
435;Nacho\Nacho;es ESP;DF;es Real Madrid;29;1990;1;1;45;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
436;Yuto Nagatomo\Yuto-Nagatomo;jp JPN;DF;tr Galatasaray;32;1986;6;6;525;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.01;0.01;0.02;0.01;0.02;Matches
437;Keylor Navas\Keylor-Navas;cr CRC;GK;fr Paris S-G;32;1986;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
438;Tanguy Ndombele\Tanguy-Ndombele;fr FRA;MF;eng Tottenham;22;1996;6;4;339;0;2;0;0;1;0;0.00;0.53;0.53;0.00;0.53;0.4;0.4;0.9;0.10;0.23;0.34;0.10;0.34;Matches
439;Dieumerci Ndongala\Dieumerci-Ndongala;cd COD;MFFW;be Genk;28;1991;3;1;118;0;2;0;0;0;0;0.00;1.53;1.53;0.00;1.53;0.1;0.1;0.0;0.05;0.01;0.06;0.05;0.06;Matches
440;David Neres\David-Neres;br BRA;FW;nl Ajax;22;1997;4;2;180;0;1;0;0;0;0;0.00;0.50;0.50;0.00;0.50;0.1;0.1;0.1;0.06;0.05;0.10;0.06;0.10;Matches
441;Neto\Neto;br BRA;GK;es Barcelona;30;1989;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
442;Manuel Neuer\Manuel-Neuer;de GER;GK;de Bayern Munich;33;1986;7;7;630;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
443;Neymar\Neymar;br BRA;MFFW;fr Paris S-G;27;1992;3;2;225;2;2;0;0;1;0;0.80;0.80;1.60;0.80;1.60;1.8;1.8;1.3;0.72;0.52;1.24;0.72;1.24;Matches
444;Saúl Ñíguez\Saul-Niguez;es ESP;MFDF;es Atletico Madrid;24;1994;7;7;630;1;0;0;0;1;0;0.14;0.00;0.14;0.14;0.14;1.1;1.1;0.3;0.16;0.04;0.20;0.16;0.20;Matches
445;Rasmus Nissen\Rasmus-Nissen;dk DEN;DF;at RB Salzburg;22;1997;6;6;534;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.01;0.02;0.02;0.01;0.02;Matches
446;Christopher Nkunku\Christopher-Nkunku;fr FRA;MFFW;de RB Leipzig;21;1997;6;4;326;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.7;0.7;0.9;0.20;0.24;0.44;0.20;0.44;Matches
447;Casper de Norre\Casper-de-Norre;be BEL;DF;be Genk;22;1997;3;3;257;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.6;0.02;0.22;0.24;0.02;0.24;Matches
448;Steven Nzonzi\Steven-Nzonzi;fr FRA;MFDF;tr Galatasaray;30;1988;5;5;387;0;0;0;0;4;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.04;0.00;0.04;0.04;0.04;Matches
449;Jan Oblak\Jan-Oblak;si SVN;GK;es Atletico Madrid;26;1993;7;7;630;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
450;Stephen Odey\Stephen-Odey;ng NGA;FW;be Genk;21;1998;1;0;9;1;0;0;0;1;0;10.00;0.00;10.00;10.00;10.00;0.2;0.2;0.0;1.77;0.00;1.77;1.77;1.77;Matches
451;Álvaro Odriozola\Alvaro-Odriozola;es ESP;DF;es Real Madrid;23;1995;1;1;90;0;1;0;0;0;0;0.00;1.00;1.00;0.00;1.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
452;David Okereke\David-Okereke;ng NGA;FWDF;be Club Brugge;21;1997;4;2;173;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;1.3;1.3;0.0;0.67;0.02;0.68;0.67;0.68;Matches
453;Masaya Okugawa\Masaya-Okugawa;jp JPN;MFFW;at RB Salzburg;23;1996;4;0;72;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.12;0.00;0.12;0.12;0.12;Matches
454;Peter Olayinka\Peter-Olayinka;ng NGA;FWMF;cz Slavia Prague;23;1995;6;6;535;1;0;0;0;2;0;0.17;0.00;0.17;0.17;0.17;0.7;0.7;0.4;0.12;0.07;0.18;0.12;0.18;Matches
455;Dani Olmo\Dani-Olmo;es ESP;MFFW;hr Dinamo Zagreb;21;1998;6;6;540;2;1;0;0;0;0;0.33;0.17;0.50;0.33;0.50;1.0;1.0;0.9;0.17;0.15;0.32;0.17;0.32;Matches
456;André Onana\Andre-Onana;cm CMR;GK;nl Ajax;23;1996;6;6;540;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
457;Jerome Onguene\Jerome-Onguene;cm CMR;DF;at RB Salzburg;21;1997;4;4;360;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.08;0.00;0.08;0.08;0.08;Matches
458;Paul Onuachu\Paul-Onuachu;ng NGA;FW;be Genk;25;1994;5;2;212;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;1.6;1.6;0.6;0.67;0.25;0.92;0.67;0.92;Matches
459;Loïs Openda\Lois-Openda;be BEL;FW;be Club Brugge;19;2000;4;1;137;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.0;0.23;0.00;0.23;0.23;0.23;Matches
