id;name;Nation;Position;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;TklW;Int;PKwon;PKcon;OG;Succ;Att;Succ%;#Pl;Megs;Tkl;Cont;Tkl%;Past;Matches
432;Yvon Mvogo\Yvon-Mvogo;ch SUI;GK;de RB Leipzig;25;1994;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
433;Enoch Mwepu\Enoch-Mwepu;zm ZAM;MF;at RB Salzburg;21;1998;4.5;0;0;0;13;6;1;2;14;4;0;0;0;8;12;66.7;8;1;20;42;47.6;22;Matches
434;Joakim Mæhle\Joakim-Maehle;dk DEN;DF;be Genk;22;1997;6.0;0;0;0;1;10;0;19;10;9;0;0;0;18;29;62.1;21;1;16;27;59.3;11;Matches
435;Nacho\Nacho;es ESP;DF;es Real Madrid;29;1990;0.5;0;0;0;0;0;0;3;1;1;0;0;0;1;3;33.3;1;0;1;1;100.0;0;Matches
436;Yuto Nagatomo\Yuto-Nagatomo;jp JPN;DF;tr Galatasaray;32;1986;5.8;1;0;0;8;2;0;14;3;8;0;0;0;5;8;62.5;5;0;8;15;53.3;7;Matches
437;Keylor Navas\Keylor-Navas;cr CRC;GK;fr Paris S-G;32;1986;6.0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;100.0;1;0;0;0;;0;Matches
438;Tanguy Ndombele\Tanguy-Ndombele;fr FRA;MF;eng Tottenham;22;1996;3.8;1;0;0;6;5;0;4;6;5;0;0;0;23;26;88.5;23;0;8;20;40.0;12;Matches
439;Dieumerci Ndongala\Dieumerci-Ndongala;cd COD;MFFW;be Genk;28;1991;1.3;0;0;0;3;3;0;2;1;0;0;0;0;0;5;0.0;0;1;2;3;66.7;1;Matches
440;David Neres\David-Neres;br BRA;FW;nl Ajax;22;1997;2.0;0;0;0;2;3;1;1;3;2;0;0;0;2;7;28.6;2;0;3;4;75.0;1;Matches
441;Neto\Neto;br BRA;GK;es Barcelona;30;1989;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0.0;1;Matches
442;Manuel Neuer\Manuel-Neuer;de GER;GK;de Bayern Munich;33;1986;7.0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;100.0;1;0;0;1;0.0;1;Matches
443;Neymar\Neymar;br BRA;MFFW;fr Paris S-G;27;1992;2.5;1;0;0;4;6;1;11;3;2;0;0;0;12;21;57.1;13;0;6;7;85.7;1;Matches
444;Saúl Ñíguez\Saul-Niguez;es ESP;MFDF;es Atletico Madrid;24;1994;7.0;1;0;0;8;3;0;3;11;6;0;0;0;12;15;80.0;12;0;18;28;64.3;10;Matches
445;Rasmus Nissen\Rasmus-Nissen;dk DEN;DF;at RB Salzburg;22;1997;5.9;2;0;0;7;1;0;4;11;7;0;0;0;4;11;36.4;4;1;21;36;58.3;15;Matches
446;Christopher Nkunku\Christopher-Nkunku;fr FRA;MFFW;de RB Leipzig;21;1997;3.6;1;0;0;10;8;1;23;8;0;1;0;0;6;9;66.7;6;1;13;17;76.5;4;Matches
447;Casper de Norre\Casper-de-Norre;be BEL;DF;be Genk;22;1997;2.9;2;0;0;7;1;1;1;2;3;0;1;0;4;6;66.7;5;0;4;12;33.3;8;Matches
448;Steven Nzonzi\Steven-Nzonzi;fr FRA;MFDF;tr Galatasaray;30;1988;4.3;4;0;0;8;1;0;0;8;2;0;1;0;0;2;0.0;1;1;8;10;80.0;2;Matches
449;Jan Oblak\Jan-Oblak;si SVN;GK;es Atletico Madrid;26;1993;7.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
450;Stephen Odey\Stephen-Odey;ng NGA;FW;be Genk;21;1998;0.1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
451;Álvaro Odriozola\Alvaro-Odriozola;es ESP;DF;es Real Madrid;23;1995;1.0;0;0;0;2;1;0;3;0;0;0;0;0;3;3;100.0;3;0;0;0;;0;Matches
452;David Okereke\David-Okereke;ng NGA;FWDF;be Club Brugge;21;1997;1.9;0;0;0;1;2;0;3;0;0;0;0;0;1;6;16.7;1;0;0;2;0.0;2;Matches
453;Masaya Okugawa\Masaya-Okugawa;jp JPN;MFFW;at RB Salzburg;23;1996;0.8;0;0;0;2;0;0;0;2;0;0;0;0;0;1;0.0;0;0;3;8;37.5;5;Matches
454;Peter Olayinka\Peter-Olayinka;ng NGA;FWMF;cz Slavia Prague;23;1995;5.9;2;0;0;21;7;2;11;12;6;1;0;1;10;26;38.5;11;0;18;24;75.0;6;Matches
455;Dani Olmo\Dani-Olmo;es ESP;MFFW;hr Dinamo Zagreb;21;1998;6.0;0;0;0;3;15;0;9;10;5;0;0;0;19;41;46.3;24;5;12;18;66.7;6;Matches
456;André Onana\Andre-Onana;cm CMR;GK;nl Ajax;23;1996;6.0;3;0;0;0;1;0;0;0;1;0;0;0;0;0;;0;0;0;0;;0;Matches
457;Jerome Onguene\Jerome-Onguene;cm CMR;DF;at RB Salzburg;21;1997;4.0;1;0;0;3;2;1;0;7;4;0;0;0;1;1;100.0;1;0;12;16;75.0;4;Matches
458;Paul Onuachu\Paul-Onuachu;ng NGA;FW;be Genk;25;1994;2.4;0;0;0;10;5;3;0;5;0;0;0;0;9;11;81.8;10;0;5;5;100.0;0;Matches
459;Loïs Openda\Lois-Openda;be BEL;FW;be Club Brugge;19;2000;1.5;2;0;0;2;5;2;2;2;1;0;0;0;0;0;;0;0;2;4;50.0;2;Matches
460;Willi Orban\Willi-Orban;hu HUN;DF;de RB Leipzig;26;1992;3.0;1;0;0;3;0;1;1;7;2;0;0;0;1;1;100.0;1;0;11;15;73.3;4;Matches
461;Divock Origi\Divock-Origi;be BEL;FW;eng Liverpool;24;1995;1.9;0;0;0;2;1;2;3;2;0;0;0;0;11;15;73.3;11;0;4;6;66.7;2;Matches
462;Mislav Oršić\Mislav-Orsic;hr CRO;FWMF;hr Dinamo Zagreb;26;1992;5.3;0;0;0;1;2;3;13;2;2;0;0;0;8;15;53.3;8;1;4;14;28.6;10;Matches
463;Victor Osimhen\Victor-Osimhen;ng NGA;FW;fr Lille;20;1998;5.0;1;0;0;14;5;13;2;1;2;0;0;0;2;7;28.6;3;1;2;3;66.7;1;Matches
464;Yordan Osorio\Yordan-Osorio;ve VEN;DF;ru Zenit;25;1994;3.6;0;0;0;1;1;0;2;7;8;0;0;0;2;3;66.7;3;0;11;13;84.6;2;Matches
465;David Ospina\David-Ospina;co COL;GK;it Napoli;30;1988;1.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
466;Nicolás Otamendi\Nicolas-Otamendi;ar ARG;DF;eng Manchester City;31;1988;6.2;1;0;0;6;1;2;0;11;5;0;0;0;0;0;;0;0;13;19;68.4;6;Matches
467;Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain;eng ENG;FWMF;eng Liverpool;25;1993;2.2;0;0;0;1;0;0;9;3;0;0;0;0;9;15;60.0;10;0;7;13;53.8;6;Matches
468;Şener Özbayraklı\Sener-Ozbayrakli;tr TUR;DF;tr Galatasaray;29;1990;0.2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;0;2;0.0;2;Matches
469;Magomed Ozdoyev\Magomed-Ozdoyev;ru RUS;MF;ru Zenit;26;1992;5.1;2;0;0;7;3;0;2;11;15;0;1;0;4;6;66.7;4;0;19;32;59.4;13;Matches
470;Joseph Paintsil\Joseph-Paintsil;gh GHA;MF;be Genk;21;1998;1.7;1;0;0;1;6;0;4;1;2;0;0;0;6;7;85.7;6;0;3;4;75.0;1;Matches
471;Emerson Palmieri\Emerson-Palmieri;it ITA;DF;eng Chelsea;24;1994;1.2;0;0;0;4;1;0;7;2;1;0;0;0;1;4;25.0;2;0;4;5;80.0;1;Matches
472;Radovan Pankov\Radovan-Pankov;rs SRB;DF;rs Red Star;23;1995;0.2;0;0;0;1;0;0;0;1;1;0;0;0;0;0;;0;0;1;2;50.0;1;Matches
473;Leandro Paredes\Leandro-Paredes;ar ARG;MF;fr Paris S-G;25;1994;1.3;0;0;0;2;6;0;0;6;2;0;0;0;0;0;;0;0;8;12;66.7;4;Matches
474;Daniel Parejo\Daniel-Parejo;es ESP;MF;es Valencia;30;1989;7.0;1;0;0;3;15;0;33;11;10;0;0;0;8;14;57.1;8;2;14;34;41.2;20;Matches
475;Thomas Partey\Thomas-Partey;gh GHA;MF;es Atletico Madrid;26;1993;6.8;1;0;0;6;6;0;6;16;9;0;0;1;16;17;94.1;16;0;22;35;62.9;13;Matches
476;Mario Pašalić\Mario-Pasalic;hr CRO;MFFW;it Atalanta;24;1995;6.0;1;0;0;5;3;0;5;7;2;0;0;0;7;13;53.8;7;0;8;15;53.3;7;Matches
477;Alan Patrick\Alan-Patrick;br BRA;MF;ua Shakhtar;28;1991;5.5;2;0;0;5;9;0;3;5;5;0;0;0;7;10;70.0;8;0;7;20;35.0;13;Matches
478;Paulinho\Paulinho;br BRA;FWMF;de Leverkusen;19;2000;0.4;0;0;0;0;0;0;0;0;0;0;0;0;2;3;66.7;2;0;0;1;0.0;1;Matches
479;Gabriel Paulista\Gabriel-Paulista;br BRA;DF;es Valencia;28;1990;6.0;1;1;0;3;9;0;0;5;12;0;0;0;1;1;100.0;1;0;7;11;63.6;4;Matches
480;Benjamin Pavard\Benjamin-Pavard;fr FRA;DF;de Bayern Munich;23;1996;7.0;0;0;0;4;3;0;15;8;11;0;0;0;2;3;66.7;3;0;9;15;60.0;6;Matches
481;Milan Pavkov\Milan-Pavkov;rs SRB;FW;rs Red Star;25;1994;2.1;0;0;0;5;3;2;0;0;0;0;0;0;0;2;0.0;0;0;0;0;;0;Matches
482;Pedro\Pedro;es ESP;FWDF;eng Chelsea;32;1987;1.1;0;0;0;3;2;0;7;1;0;0;0;0;1;3;33.3;1;0;2;2;100.0;0;Matches
483;Carles Pérez\Carles-Perez;es ESP;FW;es Barcelona;21;1998;0.9;0;0;0;0;1;1;0;1;0;0;0;0;1;2;50.0;1;0;1;1;100.0;0;Matches
484;Dino Perić\Dino-Peric;hr CRO;DF;hr Dinamo Zagreb;25;1994;5.0;3;0;0;9;3;0;0;10;9;0;1;0;1;1;100.0;1;0;17;20;85.0;3;Matches
485;Ivan Perišić\Ivan-Perisic;hr CRO;FW;de Bayern Munich;30;1989;2.3;0;0;0;4;1;1;12;1;3;0;0;0;1;7;14.3;1;0;1;5;20.0;4;Matches
486;Bruno Petković\Bruno-Petkovic;hr CRO;FW;hr Dinamo Zagreb;24;1994;5.2;0;0;0;13;17;3;1;3;2;0;0;0;21;30;70.0;21;0;6;9;66.7;3;Matches
487;Njegoš Petrović\Njegos-Petrovic;rs SRB;MF;rs Red Star;20;1999;3.3;2;0;0;7;2;0;1;5;4;0;0;0;1;3;33.3;2;0;10;18;55.6;8;Matches
488;Jérémy Pied\Jeremy-Pied;fr FRA;DF;fr Lille;30;1989;1.0;0;0;0;2;0;0;1;2;2;0;0;0;1;1;100.0;1;0;6;10;60.0;4;Matches
489;Gerard Piqué\Gerard-Pique;es ESP;DF;es Barcelona;32;1987;5.0;3;0;0;5;2;0;0;5;6;0;0;0;1;2;50.0;2;0;7;10;70.0;3;Matches
490;Łukasz Piszczek\Lukasz-Piszczek;pl POL;DF;de Dortmund;34;1985;3.0;1;0;0;1;1;0;2;7;7;0;0;0;0;0;;0;0;8;13;61.5;5;Matches
491;Pizzi\Pizzi;pt POR;MFFW;pt Benfica;29;1989;4.5;1;0;0;1;8;1;22;3;2;0;0;0;4;8;50.0;4;0;7;15;46.7;8;Matches
492;Miralem Pjanić\Miralem-Pjanic;ba BIH;MF;it Juventus;29;1990;6.7;0;0;0;5;10;0;24;13;16;0;0;0;1;3;33.3;2;0;16;29;55.2;13;Matches
493;Daniel Podence\Daniel-Podence;pt POR;FWMF;gr Olympiacos;23;1995;5.1;2;0;0;7;5;1;13;5;2;0;0;0;22;33;66.7;23;4;8;12;66.7;4;Matches
494;Matteo Politano\Matteo-Politano;it ITA;FWDF;it Inter;25;1993;0.7;1;0;0;0;2;0;3;1;1;0;0;0;2;5;40.0;2;0;1;1;100.0;0;Matches
495;Matteo Politano\Matteo-Politano;it ITA;MF;it Napoli;25;1993;0.2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0;0;1;0;0;;0;Matches
496;Marin Pongračić\Marin-Pongracic;hr CRO;DF;at RB Salzburg;21;1997;0.5;1;0;0;2;0;0;0;1;1;0;0;0;0;0;;0;0;1;1;100.0;0;Matches
497;Yussuf Poulsen\Yussuf-Poulsen;dk DEN;FWMF;de RB Leipzig;25;1994;4.4;1;0;0;5;4;0;2;0;1;1;0;0;8;10;80.0;9;0;3;6;50.0;3;Matches
498;Quincy Promes\Quincy-Promes;nl NED;FWMF;nl Ajax;27;1992;4.7;2;0;0;5;2;4;21;3;1;0;0;0;7;12;58.3;7;1;6;16;37.5;10;Matches
499;Lukáš Provod\Lukas-Provod;cz CZE;MFFW;cz Slavia Prague;22;1996;0.1;0;0;0;2;0;0;1;0;0;0;0;0;0;1;0.0;0;0;0;0;;0;Matches
500;Christian Pulisic\Christian-Pulisic;us USA;FW;eng Chelsea;20;1998;3.0;0;0;0;0;4;1;7;1;0;1;0;0;14;22;63.6;15;0;4;7;57.1;3;Matches
501;Andriy Pyatov\Andriy-Pyatov;ua UKR;GK;ua Shakhtar;35;1984;6.0;1;0;0;1;2;0;0;0;0;1;1;0;1;1;100.0;1;0;0;0;;0;Matches
502;Adrien Rabiot\Adrien-Rabiot;fr FRA;MF;it Juventus;24;1995;3.1;0;0;0;5;9;0;8;6;0;0;0;0;10;13;76.9;11;0;8;15;53.3;7;Matches
503;Rafael\Rafael;br BRA;DF;fr Lyon;29;1990;0.8;0;0;0;1;2;0;4;3;1;0;0;0;1;4;25.0;1;0;3;4;75.0;1;Matches
504;Ivan Rakitić\Ivan-Rakitic;hr CRO;MF;es Barcelona;31;1988;2.8;1;0;0;2;2;1;4;1;8;0;0;0;4;5;80.0;4;0;2;6;33.3;4;Matches
505;Yaroslav Rakitskiy\Yaroslav-Rakitskiy;ua UKR;DF;ru Zenit;29;1989;5.0;3;0;0;5;4;0;1;5;8;0;0;0;7;9;77.8;7;0;8;11;72.7;3;Matches
506;André Ramalho\Andre-Ramalho;br BRA;DF;at RB Salzburg;27;1992;2.0;0;0;0;3;0;0;0;0;5;0;0;0;0;0;;0;0;1;2;50.0;1;Matches
507;Sergio Ramos\Sergio-Ramos;es ESP;DF;es Real Madrid;33;1986;4.9;0;1;0;4;1;0;1;2;10;0;0;0;2;2;100.0;2;0;2;4;50.0;2;Matches
508;Aaron Ramsey\Aaron-Ramsey;wal WAL;MF;it Juventus;28;1990;1.9;0;0;0;1;3;0;3;1;0;0;0;0;1;2;50.0;1;0;1;4;25.0;3;Matches
509;Lazar Ranđelović\Lazar-Randjelovic;rs SRB;FW;gr Olympiacos;21;1997;1.0;0;0;0;1;4;0;1;2;0;0;0;0;2;5;40.0;2;0;4;8;50.0;4;Matches
510;Jeff Reine-Adélaïde\Jeff-Reine-Adelaide;fr FRA;MFFW;fr Lyon;21;1998;3.1;0;0;0;3;8;0;6;3;0;0;0;0;19;25;76.0;20;0;4;8;50.0;4;Matches
511;Francisco Reis Ferreira\Francisco-Reis-Ferreira;pt POR;DF;pt Benfica;22;1997;4.2;0;0;0;1;0;0;0;6;6;0;0;0;4;4;100.0;4;0;12;23;52.2;11;Matches
512;Loïc Rémy\Loic-Remy;fr FRA;FW;fr Lille;32;1987;2.3;0;0;0;3;2;1;2;1;0;0;0;0;2;5;40.0;2;0;1;3;33.3;2;Matches
513;Panagiotis Retsos\Panagiotis-Retsos;gr GRE;DF;de Leverkusen;20;1998;1.1;0;0;0;3;1;0;0;5;2;0;0;0;2;3;66.7;2;0;8;12;66.7;4;Matches
514;Marco Reus\Marco-Reus;de GER;FWMF;de Dortmund;30;1989;4.0;0;0;0;8;5;2;2;9;1;0;0;0;7;11;63.6;7;0;10;17;58.8;7;Matches
515;Giovanni Reyna\Giovanni-Reyna;us USA;FW;de Dortmund;16;2002;0.2;0;0;0;1;1;0;0;0;0;0;0;0;2;2;100.0;2;0;1;1;100.0;0;Matches
516;Jander Ribeiro Santana\Jander-Ribeiro-Santana;br BRA;DF;rs Red Star;31;1988;1.6;1;0;0;1;5;0;1;2;5;0;0;0;2;3;66.7;2;0;4;7;57.1;3;Matches
517;Federico Ricca\Federico-Ricca;uy URU;DF;be Club Brugge;24;1994;3.0;1;0;0;6;1;0;7;4;3;0;0;0;0;0;;0;0;8;9;88.9;1;Matches
518;Sergio Rico\Sergio-Rico;es ESP;GK;fr Paris S-G;25;1993;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
519;Mats Rits\Mats-Rits;be BEL;MF;be Club Brugge;26;1993;4.4;1;0;0;7;5;0;6;7;3;0;0;0;1;2;50.0;1;0;8;20;40.0;12;Matches
520;Sergi Roberto\Sergi-Roberto;es ESP;DF;es Barcelona;27;1992;3.1;1;0;0;4;4;0;6;2;3;0;0;0;0;2;0.0;0;0;4;5;80.0;1;Matches
521;Andrew Robertson\Andrew-Robertson;sco SCO;DF;eng Liverpool;25;1994;5.9;2;0;0;6;1;0;25;6;5;0;1;0;5;10;50.0;6;0;9;20;45.0;11;Matches
522;Milan Rodić\Milan-Rodic;rs SRB;DF;rs Red Star;28;1991;4.9;2;0;0;7;0;0;12;5;5;0;0;0;2;5;40.0;2;0;6;17;35.3;11;Matches
523;Rodri\Rodri;es ESP;MF;eng Manchester City;23;1996;5.0;1;0;0;10;4;0;2;13;8;0;0;0;13;13;100.0;13;0;18;31;58.1;13;Matches
524;Rodrigo\Rodrigo;es ESP;FW;es Valencia;28;1991;5.0;0;0;0;7;11;1;6;3;4;0;0;0;6;19;31.6;8;0;3;6;50.0;3;Matches
525;James Rodríguez\James-Rodriguez;co COL;MF;es Real Madrid;28;1991;0.9;0;0;0;0;0;0;2;0;0;0;0;0;1;2;50.0;1;0;1;5;20.0;4;Matches
526;Rodrygo\Rodrygo;br BRA;FW;es Real Madrid;18;2001;3.0;0;0;0;2;3;0;9;2;3;0;0;0;11;17;64.7;13;0;5;8;62.5;3;Matches
527;Cristiano Ronaldo\Cristiano-Ronaldo;pt POR;FW;it Juventus;34;1985;6.9;0;0;0;7;8;7;10;0;4;0;0;0;14;20;70.0;14;1;1;3;33.3;2;Matches
528;Marten de Roon\Marten-de-Roon;nl NED;MF;it Atalanta;28;1991;7.0;2;0;0;14;4;0;1;18;14;0;0;0;1;1;100.0;1;0;24;43;55.8;19;Matches
529;Danny Rose\Danny-Rose;eng ENG;DF;eng Tottenham;29;1990;4.0;0;0;0;7;10;0;4;7;6;1;0;0;5;8;62.5;5;2;11;15;73.3;4;Matches
530;Antonio Rüdiger\Antonio-Rudiger;de GER;DF;eng Chelsea;26;1993;2.0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;;0;0;3;4;75.0;1;Matches
531;Daniele Rugani\Daniele-Rugani;it ITA;DF;it Juventus;25;1994;2.0;0;0;0;4;0;0;0;3;1;0;0;0;0;1;0.0;0;0;5;8;62.5;3;Matches
532;Mário Rui\Mario-Rui;pt POR;DF;it Napoli;28;1991;4.9;2;0;0;2;8;0;21;6;9;0;0;0;1;4;25.0;1;0;13;19;68.4;6;Matches
533;Fabián Ruiz Peña\Fabian-Ruiz-Pena;es ESP;MF;it Napoli;23;1996;7.0;1;0;0;2;3;0;9;4;16;0;0;0;14;19;73.7;15;1;9;22;40.9;13;Matches
534;Maciej Rybus\Maciej-Rybus;pl POL;DF;ru Loko Moscow;29;1989;5.0;1;0;0;5;2;0;9;3;14;0;0;0;2;5;40.0;2;0;8;14;57.1;6;Matches
535;José Sá\Jose-Sa;pt POR;GK;gr Olympiacos;26;1993;6.0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;100.0;1;0;0;0;;0;Matches
536;Marcel Sabitzer\Marcel-Sabitzer;at AUT;MFFW;de RB Leipzig;25;1994;6.0;1;0;0;7;5;1;39;3;3;0;0;0;6;12;50.0;7;0;6;21;28.6;15;Matches
537;Mohamed Salah\Mohamed-Salah;eg EGY;FW;eng Liverpool;27;1992;6.8;0;0;0;6;2;3;6;3;0;0;0;0;21;31;67.7;23;1;5;8;62.5;3;Matches
538;Andreas Samaris\Andreas-Samaris;gr GRE;MF;pt Benfica;30;1989;0.1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;;0;0;2;2;100.0;0;Matches
539;Mbwana Samatta\Mbwana-Samatta;tz TAN;FWMF;be Genk;26;1992;5.7;2;0;0;6;12;3;5;3;0;0;0;0;5;8;62.5;5;0;4;4;100.0;0;Matches
540;Renato Sanches\Renato-Sanches;pt POR;MFFW;fr Lille;21;1997;1.3;1;0;0;3;2;0;7;2;3;0;0;0;5;9;55.6;6;0;2;7;28.6;5;Matches
541;Alexis Sánchez\Alexis-Sanchez;cl CHI;FW;it Inter;30;1988;0.7;1;0;0;1;1;1;0;1;2;0;0;0;1;2;50.0;1;0;3;4;75.0;1;Matches
542;Davinson Sánchez\Davinson-Sanchez;co COL;DF;eng Tottenham;23;1996;5.0;0;0;0;7;4;0;3;7;7;0;0;0;2;4;50.0;2;1;10;15;66.7;5;Matches
543;Jadon Sancho\Jadon-Sancho;eng ENG;FWMF;de Dortmund;19;2000;6.2;0;0;0;2;8;3;10;5;3;1;0;0;24;36;66.7;25;2;6;13;46.2;7;Matches
544;Alex Sandro\Alex-Sandro;br BRA;DF;it Juventus;28;1991;5.0;0;0;0;3;9;0;27;7;8;0;0;0;4;6;66.7;4;0;9;15;60.0;6;Matches
545;Douglas Santos\Douglas-Santos;br BRA;DFMF;ru Zenit;25;1994;5.6;2;1;1;4;2;0;23;9;10;0;0;0;9;16;56.3;10;0;18;34;52.9;16;Matches
546;Pablo Sarabia\Pablo-Sarabia;es ESP;FWMF;fr Paris S-G;27;1992;3.1;0;0;0;6;5;2;9;5;1;0;0;0;4;8;50.0;4;0;6;21;28.6;15;Matches
547;Marcelo Saracchi\Marcelo-Saracchi;uy URU;DF;de RB Leipzig;21;1998;1.8;1;0;0;4;3;0;11;2;2;0;0;0;2;4;50.0;2;0;4;6;66.7;2;Matches
548;Stefan Savić\Stefan-Savic;me MNE;DF;es Atletico Madrid;28;1991;2.0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;;0;0;0;2;0.0;2;Matches
549;Patrik Schick\Patrik-Schick;cz CZE;FW;de RB Leipzig;23;1996;1.1;0;0;0;2;3;1;0;0;0;1;0;0;1;1;100.0;1;0;0;0;;0;Matches
550;Marcel Schmelzer\Marcel-Schmelzer;de GER;FW;de Dortmund;31;1988;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
551;Siebe Schrijvers\Siebe-Schrijvers;be BEL;MFFW;be Club Brugge;23;1996;0.8;0;0;0;1;3;2;6;2;3;0;0;0;1;4;25.0;1;0;3;5;60.0;2;Matches
552;Nico Schulz\Nico-Schulz;de GER;DFMF;de Dortmund;26;1993;2.5;0;0;0;2;2;0;5;1;1;0;0;0;0;1;0.0;1;0;1;7;14.3;6;Matches
553;Perr Schuurs\Perr-Schuurs;nl NED;DF;nl Ajax;19;1999;1.2;0;0;0;0;0;0;0;1;2;0;0;0;2;2;100.0;2;0;3;4;75.0;1;Matches
554;Haris Seferović\Haris-Seferovic;ch SUI;FW;pt Benfica;27;1992;2.3;0;0;0;3;1;1;1;0;0;0;0;0;4;6;66.7;4;0;1;2;50.0;1;Matches
555;Nélson Semedo\Nelson-Semedo;pt POR;DF;es Barcelona;25;1993;5.0;2;0;0;10;8;1;7;11;7;0;1;0;9;13;69.2;10;0;20;22;90.9;2;Matches
556;Rúben Semedo\Ruben-Semedo;pt POR;DF;gr Olympiacos;25;1994;6.0;2;0;0;7;4;0;0;6;4;0;0;0;2;2;100.0;2;1;10;11;90.9;1;Matches
557;Stefano Sensi\Stefano-Sensi;it ITA;MF;it Inter;23;1995;2.1;0;0;0;4;8;0;9;1;2;0;0;0;5;6;83.3;6;0;1;7;14.3;6;Matches
558;Jean Seri\Jean-Seri;ci CIV;MF;tr Galatasaray;28;1991;5.3;1;0;0;5;8;0;17;5;2;0;0;0;11;11;100.0;11;0;5;13;38.5;8;Matches
559;Ryan Sessegnon\Ryan-Sessegnon;eng ENG;FW;eng Tottenham;19;2000;1.2;0;0;0;0;1;1;1;1;0;0;0;0;0;2;0.0;0;0;1;2;50.0;1;Matches
560;Petr Ševčík\Petr-Sevcik;cz CZE;MF;cz Slavia Prague;25;1994;5.0;2;0;0;2;6;1;10;4;4;0;0;0;2;5;40.0;2;0;6;18;33.3;12;Matches
561;Xherdan Shaqiri\Xherdan-Shaqiri;ch SUI;MF;eng Liverpool;27;1991;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
562;Oleg Shatov\Oleg-Shatov;ru RUS;MF;ru Zenit;29;1990;2.6;1;0;0;2;2;0;7;3;3;0;0;0;3;7;42.9;4;0;5;10;50.0;5;Matches
563;Danylo Sikan\Danylo-Sikan;ua UKR;FW;ua Shakhtar;18;2001;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
564;Bernardo Silva\Bernardo-Silva;pt POR;FWMF;eng Manchester City;24;1994;4.6;1;0;0;3;2;2;11;2;2;0;0;0;5;13;38.5;8;0;3;12;25.0;9;Matches
565;David Silva\David-Silva;es ESP;MF;eng Manchester City;33;1986;1.2;0;0;0;2;0;1;0;0;3;0;0;0;3;3;100.0;3;0;1;1;100.0;0;Matches
566;Rafa Silva\Rafa-Silva;pt POR;FWMF;pt Benfica;26;1993;1.4;0;0;0;1;4;0;1;0;1;0;0;0;3;9;33.3;3;1;1;2;50.0;1;Matches
567;Thiago Silva\Thiago-Silva;br BRA;DF;fr Paris S-G;34;1984;6.0;1;0;0;3;3;0;0;7;8;0;1;0;0;0;;0;0;12;16;75.0;4;Matches
568;Daley Sinkgraven\Daley-Sinkgraven;nl NED;DFMF;de Leverkusen;24;1995;1.1;0;0;0;0;2;0;1;3;1;0;0;0;1;1;100.0;1;0;3;3;100.0;0;Matches
569;Moussa Sissoko\Moussa-Sissoko;fr FRA;MFFW;eng Tottenham;29;1989;4.6;0;0;0;5;1;0;1;7;4;0;0;0;9;15;60.0;9;0;10;13;76.9;3;Matches
570;Mario Šitum\Mario-Situm;hr CRO;MF;hr Dinamo Zagreb;27;1992;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
571;Oliver Skipp\Oliver-Skipp;eng ENG;MFFW;eng Tottenham;18;2000;0.3;1;0;0;2;0;0;0;1;1;0;0;0;1;1;100.0;1;0;1;1;100.0;0;Matches
572;Milan Škoda\Milan-Skoda;cz CZE;FWMF;cz Slavia Prague;33;1986;0.8;0;0;0;1;0;0;0;1;0;0;0;0;2;2;100.0;2;0;1;1;100.0;0;Matches
573;Milan Škriniar\Milan-Skriniar;sk SVK;DF;it Inter;24;1995;6.0;1;0;0;11;4;0;1;11;13;0;0;0;1;3;33.3;1;0;16;20;80.0;4;Matches
574;Igor Smolnikov\Igor-Smolnikov;ru RUS;DF;ru Zenit;30;1988;1.5;0;0;0;2;2;0;1;2;1;0;0;0;0;0;;0;0;3;4;75.0;1;Matches
575;Fyodor Smolov\Fyodor-Smolov;ru RUS;FW;ru Loko Moscow;29;1990;2.2;0;0;0;0;5;0;1;0;3;0;0;0;12;21;57.1;13;0;3;4;75.0;1;Matches
