id;name;Nation;Position;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;Int;TklW;PKwon;PKcon;OG;Recov;Won;Lost;Won%;Matches
500;Georgi Tunjov\Georgi-Tunjov;ee EST;MF;SPAL;18;2001;0.3;0;0;0;1;0;0;1;0;0;0;0;0;3;0;2;0.0;Matches
501;Stefano Turati\Stefano-Turati;it ITA;GK;Sassuolo;;;2.0;0;0;0;0;2;0;0;0;0;0;0;0;7;0;0;;Matches
502;Gennaro Tutino\Gennaro-Tutino;it ITA;FW;Hellas Verona;22;1996;2.5;0;0;0;4;11;0;0;2;0;0;0;0;15;10;14;41.7;Matches
503;Cengiz Ünder\Cengiz-Under;tr TUR;FW;Roma;22;1997;8.6;2;0;0;5;14;0;41;5;6;0;0;0;47;5;4;55.6;Matches
504;Mirko Valdifiori\Mirko-Valdifiori;it ITA;MF;SPAL;33;1986;9.3;2;0;0;7;6;0;51;2;6;0;0;0;94;6;3;66.7;Matches
505;Borja Valero\Borja-Valero;es ESP;MF;Inter;34;1985;4.7;2;0;0;3;7;1;1;3;4;0;0;0;36;2;2;50.0;Matches
506;Mattia Valoti\Mattia-Valoti;it ITA;MFFW;SPAL;25;1993;13.9;6;0;0;36;42;2;19;15;31;1;0;0;101;31;43;41.9;Matches
507;Denis Vavro\Denis-Vavro;sk SVK;DF;Lazio;23;1996;2.2;0;0;0;2;0;0;0;1;1;0;0;0;15;3;3;50.0;Matches
508;Matías Vecino\Matias-Vecino;uy URU;MF;Inter;27;1991;14.0;4;0;0;19;12;3;16;14;17;0;0;0;101;13;15;46.4;Matches
509;Miguel Veloso\Miguel-Veloso;pt POR;MF;Hellas Verona;33;1986;19.2;5;0;0;25;9;0;131;20;28;0;0;0;256;36;24;60.0;Matches
510;Lorenzo Venuti\Lorenzo-Venuti;it ITA;DF;Fiorentina;24;1995;4.8;3;0;0;10;6;0;11;6;5;0;0;0;41;7;3;70.0;Matches
511;Brayan Vera\Brayan-Vera;co COL;FWMF;Lecce;20;1999;0.3;0;0;0;2;1;0;1;0;0;0;0;0;4;0;2;0.0;Matches
512;Simone Verdi\Simone-Verdi;it ITA;MFFW;Torino;27;1992;14.7;2;0;0;13;30;1;88;4;9;0;0;0;105;5;18;21.7;Matches
513;Jordan Veretout\Jordan-Veretout;fr FRA;MF;Roma;26;1993;21.3;4;0;0;26;10;0;46;18;20;0;1;0;178;3;7;30.0;Matches
514;Valerio Verre\Valerio-Verre;it ITA;FWMF;Hellas Verona;25;1994;15.2;4;0;0;26;20;3;20;13;13;0;0;0;89;16;58;21.6;Matches
515;Francesco Vicari\Francesco-Vicari;it ITA;DF;SPAL;24;1994;21.7;4;0;0;23;10;1;0;21;13;0;1;1;153;37;28;56.9;Matches
516;Ronaldo Vieira\Ronaldo-Vieira;gw GNB;MF;Sampdoria;21;1998;16.7;8;1;0;31;11;0;28;19;26;0;0;0;183;25;44;36.2;Matches
517;Mauro Vigorito\Mauro-Vigorito;it ITA;GK;Lecce;29;1990;4.7;1;0;0;1;1;0;0;0;0;0;1;0;28;0;0;;Matches
518;Gonzalo Villar\Gonzalo-Villar;es ESP;MF;Roma;21;1998;1.2;1;0;0;3;2;0;0;0;1;0;0;0;7;2;0;100.0;Matches
519;Luigi Vitale\Luigi-Vitale;it ITA;DF;Hellas Verona;31;1987;0.4;0;0;0;1;0;0;3;0;0;0;0;0;7;0;0;;Matches
520;Mattia Viviani\Mattia-Viviani;it ITA;MF;Brescia;18;2000;1.6;0;0;0;0;2;0;0;4;1;0;0;0;12;0;3;0.0;Matches
521;Dušan Vlahović\Dusan-Vlahovic;rs SRB;FW;Fiorentina;19;2000;12.7;4;0;0;16;41;4;8;4;2;0;0;0;64;27;51;34.6;Matches
522;Stefan de Vrij\Stefan-de-Vrij;nl NED;DF;Inter;27;1992;22.3;3;0;0;21;8;0;0;31;20;0;1;0;202;54;23;70.1;Matches
523;Walace\Walace;br BRA;MF;Udinese;24;1995;4.8;1;0;0;10;6;0;0;14;14;0;0;0;68;7;4;63.6;Matches
524;Sebastian Walukiewicz\Sebastian-Walukiewicz;pl POL;DF;Cagliari;19;2000;3.6;1;0;0;2;1;0;0;3;1;0;0;0;31;3;6;33.3;Matches
525;Jawad El Yamiq\Jawad-El-Yamiq;ma MAR;DF;Genoa;27;1992;2.2;1;0;0;3;1;0;1;1;3;0;0;0;18;5;3;62.5;Matches
526;Maya Yoshida\Maya-Yoshida;jp JPN;DF;Sampdoria;30;1988;1.0;0;0;0;2;2;0;0;0;0;0;0;0;11;2;1;66.7;Matches
527;Amin Younes\Amin-Younes;de GER;FWMF;Napoli;25;1993;1.6;1;0;0;3;3;0;1;0;3;0;0;0;14;0;0;;Matches
528;Ashley Young\Ashley-Young;eng ENG;DF;Inter;34;1985;5.0;0;0;0;0;6;0;13;4;5;0;0;0;39;5;3;62.5;Matches
529;Mattia Zaccagni\Mattia-Zaccagni;it ITA;FWMF;Hellas Verona;24;1995;17.4;5;0;0;26;57;10;35;12;11;2;0;0;111;23;32;41.8;Matches
530;Nicolò Zaniolo\Nicolo-Zaniolo;it ITA;FWMF;Roma;20;1999;14.4;6;0;0;36;40;3;25;4;10;0;0;0;82;5;18;21.7;Matches
531;Cristián Zapata\Cristian-Zapata;co COL;DF;Genoa;32;1986;12.0;3;0;0;11;8;0;1;16;14;0;1;1;82;35;14;71.4;Matches
532;Duván Zapata\Duvan-Zapata;co COL;FW;Atalanta;28;1991;11.8;1;0;0;16;21;9;18;0;4;1;0;0;54;21;31;40.4;Matches
533;Davide Zappacosta\Davide-Zappacosta;it ITA;DF;Roma;27;1992;0.1;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;;Matches
534;Simone Zaza\Simone-Zaza;it ITA;FW;Torino;28;1991;9.7;4;0;0;31;18;6;8;6;6;1;0;0;46;26;45;36.6;Matches
535;Marvin Zeegelaar\Marvin-Zeegelaar;nl NED;DF;Udinese;28;1990;1.0;0;0;0;1;0;1;3;5;2;0;0;0;10;1;4;20.0;Matches
536;Piotr Zieliński\Piotr-Zielinski;pl POL;MF;Napoli;25;1994;23.9;4;0;0;20;39;1;34;16;14;0;1;0;196;13;11;54.2;Matches
537;Jaromír Zmrhal\Jaromir-Zmrhal;cz CZE;MF;Brescia;25;1993;4.4;0;0;0;3;3;0;5;1;2;0;0;0;23;7;4;63.6;Matches
538;Ervin Zukanović\Ervin-Zukanovic;ba BIH;DF;SPAL;32;1987;2.3;1;0;0;4;2;0;1;2;1;0;0;0;32;3;2;60.0;Matches
539;Szymon Żurkowski\Szymon-Zurkowski;pl POL;MF;Fiorentina;21;1997;0.1;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;100.0;Matches
540;Filip Đuričić\Filip-Djuricic;rs SRB;MFFW;Sassuolo;27;1992;10.3;4;0;0;25;22;1;29;3;12;0;0;0;78;11;17;39.3;Matches
