Rk;Player;Nation;Pos;Squad;Age;Born;90s;Tackles-Tkl;Tackles-TklW;Tackles-Def 3rd;Tackles-Mid 3rd;Tackles-Att 3rd;Vs Dribbles-Tkl;Vs Dribbles-Att;Vs Dribbles-Tkl%;Vs Dribbles-Past;Pressures-Press;Pressures-Succ;Pressures-%;Pressures-Def 3rd;Pressures-Mid 3rd;Pressures-Att 3rd;Blocks-Blocks;Blocks-Sh;Blocks-ShSv;Blocks-Pass;Int;Tkl+Int;Clr;Err;Matches;
101;Domenico Criscito\Domenico-Criscito;it ITA;DF;Genoa;34-277;1986;6.7;16;8;10;5;1;9;10;90.0;1;69;22;31.9;45;18;6;15;5;0;10;17;33;23;0;Matches
102;Bryan Cristante\Bryan-Cristante;it ITA;MF;Roma;26-214;1995;6.0;12;10;5;6;1;4;4;100.0;0;104;31;29.8;36;55;13;8;0;0;8;12;24;10;0;Matches
103;Domen Črnigoj\Domen-Crnigoj;si SVN;MFFW;Venezia;25-319;1995;3.4;5;4;0;4;1;2;5;40.0;3;47;13;27.7;11;21;15;6;1;0;5;7;12;12;0;Matches
104;Giovanni Crociata\Giovanni-Crociata;it ITA;FW;Empoli;24-053;1997;0.2;0;0;0;0;0;0;2;0.0;2;10;2;20.0;0;5;5;0;0;0;0;0;0;0;0;Matches
105;Juan Cuadrado\Juan-Cuadrado;co COL;DFMF;Juventus;33-130;1988;4.0;13;7;10;3;0;3;6;50.0;3;34;16;47.1;17;13;4;4;0;0;4;4;17;6;0;Matches
106;Patrick Cutrone\Patrick-Cutrone;it ITA;FW;Empoli;23-273;1998;3.6;0;0;0;0;0;0;1;0.0;1;28;8;28.6;1;12;15;0;0;0;0;1;1;1;0;Matches
107;Danilo D'Ambrosio\Danilo-DAmbrosio;it ITA;DF;Inter;33-024;1988;0.4;0;0;0;0;0;0;1;0.0;1;2;1;50.0;1;1;0;5;2;1;3;0;0;2;0;Matches
108;Mikkel Damsgaard\Mikkel-Damsgaard;dk DEN;MFFW;Sampdoria;21-092;2000;4.9;15;7;8;4;3;7;23;30.4;16;126;28;22.2;41;55;30;11;1;0;10;9;24;6;0;Matches
109;Danilo\Danilo;br BRA;DFMF;Juventus;30-080;1991;5.0;5;3;2;3;0;1;4;25.0;3;36;9;25.0;17;14;5;5;1;0;4;8;13;21;0;Matches
110;Matteo Darmian\Matteo-Darmian;it ITA;DF;Inter;31-305;1989;4.7;8;5;5;2;1;2;3;66.7;1;55;17;30.9;19;23;13;9;0;0;9;5;13;6;0;Matches
111;Paweł Dawidowicz\Pawel-Dawidowicz;pl POL;DF;Hellas Verona;26-136;1995;4.7;16;10;8;5;3;8;12;66.7;4;97;35;36.1;51;34;12;10;5;0;5;9;25;18;1;Matches
112;Mattia De Sciglio\Mattia-De-Sciglio;it ITA;DF;Juventus;28-348;1992;1.6;2;0;2;0;0;0;0;;0;25;2;8.0;19;5;1;3;0;0;3;2;4;7;0;Matches
113;Lorenzo De Silvestri\Lorenzo-De-Silvestri;it ITA;DF;Bologna;33-133;1988;5.8;9;5;7;2;0;4;9;44.4;5;57;21;36.8;28;20;9;16;3;0;13;9;18;20;1;Matches
114;Grégoire Defrel\Gregoire-Defrel;mq MTQ;FW;Sassuolo;30-108;1991;2.3;4;4;1;2;1;1;2;50.0;1;34;10;29.4;5;13;16;2;1;0;1;0;4;4;0;Matches
115;Alessandro Deiola\Alessandro-Deiola;it ITA;MFFW;Cagliari;26-063;1995;5.7;9;8;3;6;0;3;9;33.3;6;82;19;23.2;33;38;11;15;4;0;11;12;21;8;0;Matches
116;Merih Demiral\Merih-Demiral;tr TUR;DF;Atalanta;23-212;1998;3.4;8;3;4;3;1;0;3;0.0;3;74;20;27.0;36;33;5;2;1;0;1;9;17;24;0;Matches
117;Diego Demme\Diego-Demme;de GER;MF;Napoli;29-316;1991;0.0;0;0;0;0;0;0;0;;0;1;0;0.0;0;1;0;0;0;0;0;0;0;0;0;Matches
118;Fabio Depaoli\Fabio-Depaoli;it ITA;MFDF;Sampdoria;24-162;1997;1.2;3;0;2;1;0;0;1;0.0;1;29;2;6.9;9;12;8;2;1;0;1;1;4;1;0;Matches
119;Mattia Destro\Mattia-Destro;it ITA;FW;Genoa;30-197;1991;3.5;0;0;0;0;0;0;0;;0;54;13;24.1;4;32;18;5;0;0;5;2;2;6;0;Matches
120;Gerard Deulofeu\Gerard-Deulofeu;es ESP;FW;Udinese;27-204;1994;4.3;4;2;0;1;3;1;3;33.3;2;93;23;24.7;18;39;36;5;0;0;5;4;8;0;0;Matches
121;Jacopo Dezi\Jacopo-Dezi;it ITA;MF;Venezia;29-235;1992;0.2;0;0;0;0;0;0;1;0.0;1;4;0;0.0;0;4;0;1;0;0;1;1;1;0;0;Matches
122;Samuel Di Carmine\Samuel-Di-Carmine;it ITA;FW;Hellas Verona;33-013;1988;0.4;0;0;0;0;0;0;0;;0;3;0;0.0;0;1;2;0;0;0;0;0;0;0;0;Matches
123;Federico Di Francesco\Federico-Di-Francesco;it ITA;FWMF;Empoli;27-111;1994;2.4;5;1;0;1;4;0;2;0.0;2;44;12;27.3;6;19;19;4;1;0;3;3;8;2;0;Matches
124;Giovanni Di Lorenzo\Giovanni-Di-Lorenzo;it ITA;DF;Napoli;28-060;1993;6.0;7;5;4;3;0;3;9;33.3;6;59;18;30.5;30;20;9;6;0;0;6;6;13;12;0;Matches
125;Francesco Di Mariano\Francesco-Di-Mariano;it ITA;FW;Venezia;25-166;1996;0.7;1;1;0;0;1;1;2;50.0;1;6;1;16.7;1;2;3;2;1;0;1;0;1;0;0;Matches
126;Francesco Di Tacchio\Francesco-Di-Tacchio;it ITA;MF;Salernitana;31-166;1990;3.3;5;4;3;2;0;3;9;33.3;6;42;14;33.3;21;20;1;10;5;0;5;10;15;8;0;Matches
127;Amadou Diawara\Amadou-Diawara;gn GUI;MF;Roma;24-078;1997;0.1;0;0;0;0;0;0;0;;0;2;0;0.0;1;1;0;0;0;0;0;0;0;0;0;Matches
128;Brahim Díaz\Brahim-Diaz;es ESP;MF;Milan;22-061;1999;4.5;4;4;1;2;1;1;1;100.0;0;69;21;30.4;5;38;26;4;1;0;3;3;7;1;0;Matches
129;Mitchell Dijks\Mitchell-Dijks;nl NED;DF;Bologna;28-236;1993;0.5;2;0;1;1;0;2;3;66.7;1;8;1;12.5;4;3;1;0;0;0;0;1;3;0;0;Matches
130;Federico Dimarco\Federico-Dimarco;it ITA;DF;Inter;23-327;1997;3.1;2;2;1;0;1;0;1;0.0;1;33;3;9.1;9;13;11;7;0;0;7;4;6;7;0;Matches
131;Koffi Djidji\Koffi-Djidji;ci CIV;DF;Torino;28-307;1992;4.3;8;2;3;5;0;2;2;100.0;0;65;18;27.7;24;38;3;6;1;0;5;13;21;25;0;Matches
132;Berat Djimsiti\Berat-Djimsiti;al ALB;DF;Atalanta;28-226;1993;4.8;6;5;3;3;0;1;5;20.0;4;51;21;41.2;23;26;2;2;1;0;1;12;18;16;0;Matches
133;Nicolás Domínguez\Nicolas-Dominguez;ar ARG;MF;Bologna;23-097;1998;5.5;21;10;9;10;2;11;21;52.4;10;135;46;34.1;55;59;21;14;5;0;9;8;29;15;1;Matches
134;Bartłomiej Drągowski\Bartlomiej-Dragowski;pl POL;GKDF;Fiorentina;24-045;1997;3.2;0;0;0;0;0;0;0;;0;1;0;0.0;1;0;0;0;0;0;0;0;0;0;0;Matches
135;Denzel Dumfries\Denzel-Dumfries;nl NED;DF;Inter;25-168;1996;2.6;5;1;3;2;0;3;3;100.0;0;36;5;13.9;12;16;8;3;0;0;3;4;9;2;0;Matches
136;Alfred Duncan\Alfred-Duncan;gh GHA;MF;Fiorentina;28-207;1993;3.5;6;5;1;2;3;1;7;14.3;6;70;17;24.3;21;28;21;6;1;0;5;4;10;0;0;Matches
